"Station","Latitude","Longitude","Datetime","Notes","SampleCode","Chlorophyll","Pheophytin","DissAmmonia_Sign","DissAmmonia","DissCalcium","DissChloride","DissNitrateNitrite_Sign","DissNitrateNitrite","DOC","TOC","DON","DissOrthophos_Sign","DissOrthophos","TotPhos","DissSilica","TDS","TSS","VSS","TKN","Year","WY","Month"
"STTD",38.35338,-121.643,2017-11-02 09:27:00,NA,"ES1117B1334",1.63,1.04,"=",0.03,11,7,NA,NA,2.3,2.4,0.1,"=",0.06,0.08,9.1,93,22,2,0.2,2017,2018,"11"
"STTD",38.35338,-121.643,2017-11-15 09:07:00,NA,"ES1117B1342",2.03,0.91,"=",0.01,13,9,"=",0.05,2.6,2.6,0.1,"=",0.06,0.06,8.7,113,9,1,0.2,2017,2018,"11"
"STTD",38.35338,-121.643,2017-11-29 08:50:00,NA,"ES1117B1350",4.73,2.24,"=",0.03,15,14,"=",0.09,3.1,3.2,0.3,"=",0.06,0.08,10.2,155,20,2,0.5,2017,2018,"11"
"STTD",38.35338,-121.643,2017-12-13 09:41:00,NA,"ES1217B1358",1.25,0.67,"=",0.03,15,12,"=",0.16,2.9,3,0.3,"=",0.06,0.07,11.6,131,8,2,0.3,2017,2018,"12"
"STTD",38.35338,-121.643,2017-12-20 10:00:00,NA,"ES1217B1366",1.58,1.13,"=",0.03,14,13,"=",0.18,2.9,2.9,0.3,"=",0.06,0.08,12.2,136,14,1,0.4,2017,2018,"12"
"STTD",38.35338,-121.643,2018-01-02 10:49:00,NA,"ES0118B0001",27.78,9.42,"=",0.02,30,47,"=",0.11,6.2,6.4,0.5,"=",0.19,0.25,13.4,372,12,2,0.8,2018,2018,"1"
"STTD",38.35338,-121.643,2018-01-17 09:45:00,NA,"ES0118B0021",10.5,3.43,"=",0.11,26,44,"=",0.5,7.3,7.5,0.5,"=",0.2,0.26,13.9,339,26,3,0.9,2018,2018,"1"
"STTD",38.35338,-121.643,2018-01-30 09:50:00,NA,"ES0118B0029",15.54,4.51,"=",0.04,30,44,"=",0.45,6.4,6.7,0.5,"=",0.17,0.24,15.6,380,27,4,0.5,2018,2018,"1"
"STTD",38.35338,-121.643,2018-02-13 09:15:00,NA,"ES0218B0037",11.52,3.83,"=",0.05,34,52,"=",0.4,7.3,7.4,0.7,"=",0.17,0.25,16.3,439,31,6,1,2018,2018,"2"
"STTD",38.35338,-121.643,2018-02-28 09:54:00,NA,"ES0218B0045",34.9,7.15,"<",0.01,38,63,"=",0.15,7.9,8,0.6,"=",0.19,0.26,12.8,524,28,5,1,2018,2018,"2"
"STTD",38.35338,-121.643,2018-03-14 09:48:00,NA,"ES0318B0053",13.66,5.25,"=",0.05,34,63,"=",0.53,5.2,5.3,0.5,"=",0.22,0.28,11.2,460,30,4,0.8,2018,2018,"3"
"STTD",38.35338,-121.643,2018-03-28 09:30:00,NA,"ES0318B0061",14.67,5.53,"=",0.03,33,47,"=",0.4,7.5,8,0.5,"=",0.15,0.23,11.6,419,56,7,0.8,2018,2018,"3"
"STTD",38.35338,-121.643,2018-04-10 11:00:00,NA,"ES0418B0069",4.61,3.53,"=",0.05,14,12,"=",0.22,4.2,5.9,0.2,"=",0.08,0.3,16.7,148,178,20,0.8,2018,2018,"4"
"STTD",38.35338,-121.643,2018-04-25 10:23:00,NA,"ES0418B0077",16.6,12.2,"<",0.01,31,45,"=",0.14,8.7,8.8,0.6,"=",0.22,0.27,13.3,383,22,3,1,2018,2018,"4"
"STTD",38.35338,-121.643,2018-05-01 09:40:00,NA,"ES0518B0085",11.5,9.26,"=",0.04,32,50,"=",0.21,7.8,8.1,0.5,"=",0.29,0.43,11.1,400,38,4,1.1,2018,2018,"5"
"STTD",38.35338,-121.643,2018-05-15 09:24:00,NA,"ES0518B0093",3.24,3.36,"=",0.03,25,35,"=",0.16,6.8,6.4,0.4,"=",0.27,0.3,8.8,292,36,5,0.6,2018,2018,"5"
"STTD",38.35338,-121.643,2018-05-30 11:40:00,NA,"ES0518B0101",1.36,0.92,"=",0.04,14,15,"=",0.09,3.6,3.9,0.2,"=",0.17,0.19,7.2,138,19,3,0.4,2018,2018,"5"
"STTD",38.35338,-121.643,2018-06-12 10:35:00,NA,"ES0618B0109",0.93,0.95,"=",0.03,12,13,"=",0.07,NA,4,0.3,"=",0.23,0.28,8,127,25,4,0.4,2018,2018,"6"
"STTD",38.35338,-121.643,2018-06-26 09:47:00,NA,"ES0618B0117",1.72,1.37,"<",0.1,11,10,"=",0.06,3.6,3.4,0.3,"=",0.18,0.22,10.7,112,25,5,0.6,2018,2018,"6"
"STTD",38.35338,-121.643,2018-11-08 09:42:00,NA,"ES1118B0293",1.11,1.11,"<",0.05,14,10,"=",0.05,2.7,2.7,0.2,"=",0.11,0.11,11.7,120,8,1,0.223,2018,2019,"11"
"STTD",38.35338,-121.643,2018-11-26 10:20:00,NA,"ES1118B0334",0.85,0.73,"<",0.05,14.9,12.5,"=",0.09,3.1,3.2,0.2,"=",0.09,0.115,9.3,140,14,2,0.3,2018,2019,"11"
"STTD",38.35338,-121.643,2018-12-11 10:45:00,NA,"ES1218B0342",0.83,0.76,"<",0.05,1,32,"=",0.183,6.6,6.6,0.49,"=",0.179,0.207,15.3,304,6,1,0.558,2018,2019,"12"
"STTD",38.35338,-121.643,2018-12-26 10:35:00,NA,"ES1218B0350",1.63,0.6,"<",0.05,30.2,37.4,"=",0.237,6.7,6.7,0.51,"=",0.22,0.253,18.9,359,12,2,0.574,2018,2019,"12"
"STTD",38.35338,-121.643,2019-01-08 09:53:00,NA,"ES0119B0001",4.2,2.7,"=",0.05,25,36,"=",0.218,6.5,6.5,0.5,"=",0.268,0.32,16.3,308,52,7,0.6,2019,2019,"1"
"STTD",38.35338,-121.643,2019-01-22 11:37:00,NA,"ES0119B0009",2.9,3.39,"=",0.06,22,24,"=",0.48,7.5,7.6,0.5,"=",0.178,0.372,15.5,215,125,13,1.1,2019,2019,"1"
"STTD",38.35338,-121.643,2019-02-05 10:25:00,NA,"ES0219B0017",3.65,1.6,"=",0.06,26,29,"=",0.47,7.8,7.8,0.5,"=",0.168,0.34,15.8,268,120,12,0.9,2019,2019,"2"
"STTD",38.35338,-121.643,2019-02-19 10:34:00,NA,"ES0219B0025",1.5,1.17,"<",0.05,8,3,"=",0.24,3.7,3.7,0.1,"=",0.066,0.155,15.8,68,84,10,0.4,2019,2019,"2"
"STTD",38.35338,-121.643,2019-02-26 10:45:00,NA,"ES0219B0033",18.52,2.19,"<",0.05,21,12.5,"=",0.24,4.7,4.9,0.4,"=",0.083,0.21,15.7,190,43,6,0.7,2019,2019,"2"
"STTD",38.35338,-121.643,2019-03-11 11:43:00,NA,"ES0319B0041",0.97,0.55,"<",0.05,12,3,"=",0.221,3.1,3.1,0.1,"=",0.063,0.122,19.7,81,54,6,0.5,2019,2019,"3"
"STTD",38.35338,-121.643,2019-03-20 09:59:00,NA,"ES0319B0049",11.58,1.82,"<",0.05,17,7,"=",0.23,2.3,1.4,0.19,"=",0.063,0.08,20.7,133,29,3,0.3,2019,2019,"3"
"STTD",38.35338,-121.643,2019-03-28 10:00:00,NA,"ES0319B0057",24.7,5.03,"<",0.05,27,18,"<",0.05,5,5.3,0.3,"<",0.05,0.11,13.8,246,27,5,0.6,2019,2019,"3"
"STTD",38.35338,-121.643,2019-04-03 10:25:00,NA,"ES0419B0065",11,1.98,"<",0.05,18,9,"=",0.15,3.4,3.1,0.22,"<",0.05,0.09,16.7,148,19,3,0.438,2019,2019,"4"
"STTD",38.35338,-121.643,2019-04-08 09:56:00,NA,"ES0419B0073",4.81,0.85,"<",0.05,16,7,"=",0.14,2.6,2.8,0.1,"<",0.05,0.07,19,125,14,2,0.3,2019,2019,"4"
"STTD",38.35338,-121.643,2019-04-15 11:06:00,NA,"ES0419B0081",3.75,0.91,"<",0.05,12,3,"=",0.114,1.7,1.7,0.13,"=",0.052,0.09,21.3,108,43,5,0.254,2019,2019,"4"
"STTD",38.35338,-121.643,2019-04-22 09:58:00,NA,"ES0419B0089",17.4,5.04,"<",0.05,25,17,"<",0.05,3.6,3.7,0.25,"=",0.057,0.107,12.7,206,23,3,0.4,2019,2019,"4"
"STTD",38.35338,-121.643,2019-05-06 09:53:00,NA,"ES0519B0097",8.87,9.82,"=",0.08,36,37,"=",0.69,6.2,6,0.6,"=",0.193,0.253,13.7,357,46,5,0.8,2019,2019,"5"
"STTD",38.35338,-121.643,2019-05-20 10:10:00,NA,"ES0519B0105",10.3,5.89,"=",0.08,36,46,"=",1.11,5,5,0.5,"=",0.149,0.27,15.1,385,49,7,0.8,2019,2019,"5"
"STTD",38.35338,-121.643,2019-06-03 09:22:00,NA,"ES0619B0113",3.26,1.81,"=",0.06,33.5,29,"=",0.58,4.6,4.7,0.5,"=",0.189,0.2,13.4,353,49,4,0.7,2019,2019,"6"
"STTD",38.35338,-121.643,2019-06-17 10:15:00,NA,"ES0619B0121",1.48,1.65,"<",0.05,22,21,"=",0.15,4.6,4.6,0.4,"=",0.231,0.254,9.4,221,30,3,0.5,2019,2019,"6"
"STTD",38.35338,-121.643,2019-07-01 09:27:00,NA,"ES0719B0129",1.36,1.56,"<",0.05,16.1,13.9,"<",0.05,3.7,3.7,0.25,"=",0.072,0.236,7.83,154,25,3,0.355,2019,2019,"7"
"STTD",38.35338,-121.643,2019-07-15 09:23:00,NA,"ES0719B0137",0.83,0.5,"<",0.05,12.7,11,"<",0.05,3.8,3.9,0.25,"=",0.213,0.242,7.82,123,23,2,0.371,2019,2019,"7"
"STTD",38.35338,-121.643,2019-08-07 12:39:00,NA,"ES0819B0249",1.25,1.12,"<",0.05,12.5,8.26,"<",0.05,3.7,3.6,0.24,"=",0.236,0.262,12.1,109,19,2,0.38,2019,2019,"8"
"STTD",38.35338,-121.643,2019-08-21 12:20:00,NA,"ES0819B0328",2.93,1.81,"<",0.05,12.3,7.67,"<",0.05,3.3,3.5,0.28,"=",0.222,0.237,14,109,22,2,0.399,2019,2019,"8"
"STTD",38.35338,-121.643,2019-09-04 12:02:00,NA,"ES0919B0351",9.1,2.49,"<",0.05,33,22,"=",0.299,5.5,5.6,0.49,"=",0.128,0.22,22.5,311,35,5,0.634,2019,2019,"9"
"STTD",38.35338,-121.643,2019-09-18 11:59:00,NA,"ES0919B0374",5.46,2.32,"<",0.05,NA,29.3,"=",0.246,6,5.6,0.41,"=",0.146,0.201,NA,358,28,6,0.644,2019,2019,"9"
"STTD",38.35338,-121.643,2019-10-02 11:33:00,NA,"ES1019B0408",1.28,0.69,"<",0.05,19.3,15.2,"<",0.05,4.3,4.6,0.31,"=",0.146,0.146,12.6,189,16,1,0.416,2019,2020,"10"
"STTD",38.35338,-121.643,2019-10-16 12:03:00,NA,"ES1019B0430",1.01,0.95,"<",0.05,16.9,10,"<",0.05,3.4,3.4,0.2,"=",0.101,0.106,13.1,127,21,2,0.307,2019,2020,"10"
"STTD",38.35338,-121.643,2019-10-29 10:20:00,NA,"ES1019B0459",1.25,1.64,"<",0.05,13.1,9.12,"=",0.075,3.1,3.1,0.2,"=",0.07,0.093,11.2,115,20,2,0.311,2019,2020,"10"
"STTD",38.35338,-121.643,2019-11-14 10:31:00,NA,"ES1119B0467",1.01,0.89,"<",0.05,12.6,8.33,"=",0.086,3,2.9,0.19,"=",0.066,0.07,8.69,103,19,3,0.28,2019,2020,"11"
"STTD",38.35338,-121.643,2019-11-26 09:57:00,NA,"ES1119B0486",1.22,0.6,"<",0.05,NA,9.24,"=",0.093,3,3,0.16,"=",0.072,0.081,NA,114,15,2,0.247,2019,2020,"11"
"STTD",38.35338,-121.643,2019-12-09 10:30:00,NA,"ES1219B0494",7.34,2.65,"=",0.08,NA,37.8,"=",0.716,8.4,8.1,0.69,"=",0.233,0.29,NA,318,28,10,1.03,2019,2020,"12"
"STTD",38.35338,-121.643,2019-12-26 10:15:00,NA,"ES1219B0502",4.82,3.09,"=",0.07,32,47,"=",0.54,7,6.9,0.5,"=",0.179,0.23,16,368,23,4,0.7,2019,2020,"12"
"STTD",38.35338,-121.643,2020-01-06 10:19:00,NA,"ES0120B0001",6.47,1.27,"<",0.05,NA,41,"=",0.64,6.2,6,0.5,"=",0.119,0.189,NA,384,19,3,0.6,2020,2020,"1"
"STTD",38.35338,-121.643,2020-01-27 09:41:00,NA,"ES0120B0009",4.28,2.28,"<",0.05,36,62,"=",0.84,5.4,5.4,0.44,"=",0.145,0.2,12,425,22,3,0.6,2020,2020,"1"
"STTD",38.35338,-121.643,2020-02-10 10:24:00,NA,"ES0220B0017",7.22,1.82,"<",0.05,NA,55,"=",0.8,6.5,6.7,0.6,"=",0.248,0.3,NA,411,30,4,0.7,2020,2020,"2"
"STTD",38.35338,-121.643,2020-02-24 09:47:00,NA,"ES0220B0025",13.5,3.78,"<",0.05,39,60,"=",0.56,7.5,7.7,0.6,"=",0.187,0.27,10,477,24,3,0.8,2020,2020,"2"
"STTD",38.35338,-121.643,2020-03-10 09:51:00,NA,"ES0320B0033",14.18,6.69,"<",0.05,40,70,"=",0.66,7.4,7.9,0.7,"=",0.23,0.28,9.2,498,27,3,0.9,2020,2020,"3"
"STTD",38.35338,-121.643,2020-07-13 10:27:00,NA,"ES0720B0168",0.78,0.61,"<",0.05,12.4,9,"<",0.05,3.3,3.2,0.3,"=",0.218,0.23,12.7,109,9.6,1.8,0.3,2020,2020,"7"
"STTD",38.35338,-121.643,2020-07-27 11:55:00,NA,"ES0720B0208",1.24,0.73,"<",0.05,11.5,7,"<",0.05,3.1,3.1,0.25,"=",0.112,0.13,8.8,100,14.8,3,0.3,2020,2020,"7"
"STTD",38.35338,-121.643,2020-08-10 11:01:00,NA,"ES0820B0226",0.85,0.5,"<",0.05,NA,7.75,"<",0.05,3.5,3.3,0.3,"=",0.147,0.17,NA,118,9.5,2.5,0.3,2020,2020,"8"
"STTD",38.35338,-121.643,2020-09-16 07:55:00,NA,"ES0920B0466",3.44,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,2020,"9"
"STTD",38.35338,-121.643,2020-10-14 11:48:00,NA,"ES1020B0448",2.98,0.74,"<",0.05,14.5,10.07,"<",0.05,2.7,2.7,0.19,"=",0.122,0.128,16.1,126,10,2.5,0.2,2020,2021,"10"
"STTD",38.35338,-121.643,2020-11-12 14:00:00,NA,"ES1120B0526",1.2,0.62,"<",0.05,13,10,"<",0.05,2.8,3,0.1,"=",0.087,0.08,11.9,118,5.9,2.5,0.2,2020,2021,"11"
"STTD",38.35338,-121.643,2020-11-17 10:25:00,NA,"ES1120B0485",0.56,0.84,"<",0.05,13,10.1995,"<",0.05,2.5,2.5,0.16,"=",0.073,0.07,11,114,3.3,2.5,0.3,2020,2021,"11"
"STTD",38.35338,-121.643,2020-12-01 09:55:00,NA,"ES1220B0537",0.63,0.5,"<",0.05,15,11.715,"=",0.05,3.4,3.7,0.19,"=",0.057,0.07,10.2,124,3.7,2.5,0.3,2020,2021,"12"
"STTD",38.35338,-121.643,2021-04-27 09:33:00,NA,"ES0421B0035",0.61,0.59,"=",0.052,27.3,32.42,"=",0.307,NA,NA,0.49,"=",0.256,0.283,10.7,313,20,2.5,0.565,2021,2021,"4"
"STTD",38.35338,-121.643,2021-05-11 09:31:00,NA,"ES0521B0060",2.03,1.3,"<",0.05,15.2,14.8,"<",0.05,NA,NA,0.35,"=",0.104,0.129,12.3,158,22.1,3.2,0.371,2021,2021,"5"
"STTD",38.35338,-121.643,2021-05-25 09:16:00,NA,"ES0521B0068",0.89,1.6,"<",0.05,13.7,11.4,"=",0.053,2.9,2.9,0.21,"=",0.116,0.134,13.3,121,5.9,2.5,0.333,2021,2021,"5"
"STTD",38.35338,-121.643,2021-06-09 12:26:00,NA,"ES0621B0084",0.81,1.16,"<",0.05,13.5,10.6,"<",0.05,NA,NA,0.27,"=",0.183,0.217,15.8,145,21.9,3.3,0.346,2021,2021,"6"
"STTD",38.35338,-121.643,2021-06-22 09:17:00,NA,"ES0621B0092",1.22,1.35,"<",0.05,13.4,11.8,"<",0.05,3,2.8,0.27,"=",0.182,0.188,14.7,135,20.8,2.9,0.368,2021,2021,"6"
"STTD",38.35338,-121.643,2021-07-06 09:03:00,NA,"ES0721B0100",1,0.62,"<",0.05,13.1,23,"<",0.05,3,3,0.26,"=",0.142,0.156,12.9,149,13.2,2.5,0.321,2021,2021,"7"
"STTD",38.35338,-121.643,2021-07-19 09:40:00,NA,"ES0721B0108",1.17,0.96,"<",0.05,NA,21.3,"<",0.05,3.2,3,0.24,"=",0.153,0.156,NA,154,15.9,2.6,0.323,2021,2021,"7"
"STTD",38.35338,-121.643,2021-08-03 10:55:00,NA,"ES0821B0122",1.49,0.5,"<",0.05,12.8,21.9,"<",0.05,NA,NA,0.26,"=",0.122,0.135,11.8,133,10.2,2.5,0.3,2021,2021,"8"
"STTD",38.35338,-121.643,2021-08-17 10:47:00,NA,"ES0821B0140",1.78,0.57,"<",0.05,12.6,19.7,"<",0.05,3,2.7,0.21,"=",0.103,0.102,11.2,132,11.3,2.5,0.277,2021,2021,"8"
"STTD",38.35338,-121.643,2021-08-31 11:06:00,NA,"ES0821B0158",1.14,0.56,"<",0.05,14.1,18.9,"<",0.05,3,2.8,0.31,"=",0.105,0.11,12.4,135,12.2,2.5,0.313,2021,2021,"8"
"STTD",38.35338,-121.643,2021-09-14 11:34:00,NA,"ES0921B0194",2.17,0.69,"<",0.05,14.7,17.5,"<",0.05,2.9,2.9,0.23,"=",0.105,0.109,13.1,148,17.9,2.5,0.334,2021,2021,"9"
"STTD",38.35338,-121.643,2021-09-28 11:25:00,NA,"ES0921B0212",1.46,0.81,"<",0.05,14.8,16.7,"<",0.05,NA,NA,0.22,"=",0.082,0.091,13.6,142,9.8,2.5,0.275,2021,2021,"9"
"STTD",38.35338,-121.643,2021-10-13 11:07:00,NA,"ES1021B0266",1.73,1.62,"<",0.05,13.8,15.2,"<",0.05,2.4,2.3,0.14,"=",0.05,0.062,12.7,132,14.2,2.5,0.22,2021,2022,"10"
"STTD",38.35338,-121.643,2021-10-19 08:13:00,NA,"ES1021B0278",1,1.04,"<",0.05,NA,14.2,"<",0.05,2.3,2.2,0.21,"=",0.053,0.053,NA,128,7.6,2.5,0.253,2021,2022,"10"
"STTD",38.35338,-121.643,2021-11-02 08:53:00,NA,"ES1121B0286",5.77,1.2,"=",0.083,23.2,24.5,"=",0.295,12.2,11.8,0.89,"=",0.425,0.475,15.5,281,12.4,3.6,1.2,2021,2022,"11"
"STTD",38.35338,-121.643,2021-11-16 09:48:00,NA,"ES1121B0294",3.94,1.58,"=",0.087,NA,37,"<",0.05,11.8,11.6,0.7,"=",0.418,0.475,NA,332,5.9,2.5,1.01,2021,2022,"11"
"STTD",38.35338,-121.643,2021-11-30 09:30:00,NA,"ES1121B0302",1.84,0.71,"<",0.05,NA,24,"=",0.106,5.7,5.6,0.43,"=",0.144,0.151,NA,234,6.2,2.5,0.443,2021,2022,"11"
"STTD",38.35338,-121.643,2021-12-14 10:25:00,NA,"ES1221B0310",2.06,3.97,"=",0.075,NA,33.3,"=",0.177,NA,NA,0.54,"=",0.244,0.289,NA,322,23.9,2.8,0.835,2021,2022,"12"
