date,flow_yolo,height_sac_na,inund_days,inundation,doy1998
2011-12-04,134,16.64,0,0,5086
2011-12-05,103,16.76,0,0,5087
2011-12-06,90,16.67,0,0,5088
2011-12-07,94,16.84,0,0,5089
2011-12-08,85,17.03,0,0,5090
2011-12-09,76,17.05,0,0,5091
2011-12-10,76,16.99,0,0,5092
2011-12-11,74,16.97,0,0,5093
2011-12-12,92,17.07,0,0,5094
2011-12-13,99,17.18,0,0,5095
2011-12-14,96,17.23,0,0,5096
2011-12-15,94,17.25,0,0,5097
2011-12-16,92,17.39,0,0,5098
2011-12-17,89,17.47,0,0,5099
2011-12-18,82,17.54,0,0,5100
2011-12-19,79,17.53,0,0,5101
2011-12-20,72,17.31,0,0,5102
2011-12-21,69,16.85,0,0,5103
2011-12-22,69,16.55,0,0,5104
2011-12-23,65,16.33,0,0,5105
2011-12-24,64,16,0,0,5106
2011-12-25,64,15.77,0,0,5107
2011-12-26,64,15.7,0,0,5108
2011-12-27,64,15.68,0,0,5109
2011-12-28,69,15.6,0,0,5110
2011-12-29,65,15.5,0,0,5111
2011-12-30,64,15.38,0,0,5112
2011-12-31,64,15.3,0,0,5113
2012-01-01,64,15.34,0,0,5114
2012-01-02,64,15.35,0,0,5115
2012-01-03,64,15.32,0,0,5116
2012-01-04,64,15.39,0,0,5117
2012-01-05,64,15.33,0,0,5118
2012-01-06,68,15.19,0,0,5119
2012-01-07,69,15.13,0,0,5120
2012-01-08,69,15.07,0,0,5121
2012-01-09,73,15.42,0,0,5122
2012-01-10,86,15.72,0,0,5123
2012-01-11,89,15.8,0,0,5124
2012-01-12,91,15.65,0,0,5125
2012-01-13,89,15.58,0,0,5126
2012-01-14,90,15.47,0,0,5127
2012-01-15,93,15.39,0,0,5128
2012-01-16,96,15.3,0,0,5129
2012-01-17,92,15.32,0,0,5130
2012-01-18,79,15.33,0,0,5131
2012-01-19,80,15.32,0,0,5132
2012-01-20,81,15.48,0,0,5133
2012-01-21,83,16.54,0,0,5134
2012-01-22,86,21.02,0,0,5135
2012-01-23,78,22.31,0,0,5136
2012-01-24,82,25.1,0,0,5137
2012-01-25,1232,25.38,0,0,5138
2012-01-26,1310,24.07,0,0,5139
2012-01-27,103,21.8,0,0,5140
2012-01-28,99,20.47,0,0,5141
2012-01-29,98,19.89,0,0,5142
2012-01-30,95,19.27,0,0,5143
2012-01-31,92,18.61,0,0,5144
2012-02-01,92,18.29,0,0,5145
2012-02-02,92,17.91,0,0,5146
2012-02-03,96,17.59,0,0,5147
2012-02-04,97,17.18,0,0,5148
2012-02-05,97,16.66,0,0,5149
2012-02-06,100,16.39,0,0,5150
2012-02-07,99,16.34,0,0,5151
2012-02-08,96,16.54,0,0,5152
2012-02-09,96,16.5,0,0,5153
2012-02-10,94,16.53,0,0,5154
2012-02-11,91,16.68,0,0,5155
2012-02-12,86,16.68,0,0,5156
2012-02-13,83,16.74,0,0,5157
2012-02-14,86,16.73,0,0,5158
2012-02-15,86,16.92,0,0,5159
2012-02-16,88,16.93,0,0,5160
2012-02-17,95,16.79,0,0,5161
2012-02-18,96,16.36,0,0,5162
2012-02-19,96,16.14,0,0,5163
2012-02-20,96,15.98,0,0,5164
2012-02-21,94,15.77,0,0,5165
2012-02-22,88,15.66,0,0,5166
2012-02-23,96,15.54,0,0,5167
2012-02-24,96,15.43,0,0,5168
2012-02-25,100,15.54,0,0,5169
2012-02-26,103,15.53,0,0,5170
2012-02-27,122,15.5,0,0,5171
2012-02-28,129,15.42,0,0,5172
2012-02-29,128,15.3,0,0,5173
2012-03-01,117,15.27,0,0,5174
2012-03-02,124,15.22,0,0,5175
2012-03-03,119,15.27,0,0,5176
2012-03-04,118,15.27,0,0,5177
2012-03-05,129,15.22,0,0,5178
2012-03-06,154,15.09,0,0,5179
2012-03-07,204,14.95,0,0,5180
2012-03-08,240,14.76,0,0,5181
2012-03-09,273,14.62,0,0,5182
2012-03-10,292,14.48,0,0,5183
2012-03-11,289,14.44,0,0,5184
2012-03-12,248,14.52,0,0,5185
2012-03-13,192,14.61,0,0,5186
2012-03-14,305,15.32,0,0,5187
2012-03-15,213,20.06,0,0,5188
2012-03-16,264,23.98,0,0,5189
2012-03-17,243,29.54,0,0,5190
2012-03-18,150,29.67,0,0,5191
2012-03-19,150,29.12,0,0,5192
2012-03-20,151,26.57,0,0,5193
2012-03-21,144,23.85,0,0,5194
2012-03-22,142,21.75,0,0,5195
2012-03-23,148,19.95,0,0,5196
2012-03-24,145,18.73,0,0,5197
2012-03-25,142,18.74,0,0,5198
2012-03-26,144,18.69,0,0,5199
2012-03-27,256,18.73,0,0,5200
2012-03-28,221,19.57,0,0,5201
2012-03-29,141,25.98,0,0,5202
2012-03-30,1187,26.83,0,0,5203
2012-03-31,1272,26.44,0,0,5204
2012-04-01,1195,24.73,0,0,5205
2012-04-02,145,25.5,0,0,5206
2012-04-03,149,25.43,0,0,5207
2012-04-04,150,23.99,0,0,5208
2012-04-05,172,22.5,0,0,5209
2012-04-06,182,21.39,0,0,5210
2012-04-07,180,20.57,0,0,5211
2012-04-08,184,19.74,0,0,5212
2012-04-09,189,19.02,0,0,5213
2012-04-10,173,18.62,0,0,5214
2012-04-11,169,18.31,0,0,5215
2012-04-12,167,18.31,0,0,5216
2012-04-13,165,22.71,0,0,5217
2012-04-14,164,25.78,0,0,5218
2012-04-15,160,25.86,0,0,5219
2012-04-16,158,25.39,0,0,5220
2012-04-17,159,23.61,0,0,5221
2012-04-18,160,21.82,0,0,5222
2012-04-19,172,20.38,0,0,5223
2012-04-20,173,19.74,0,0,5224
2012-04-21,176,19.38,0,0,5225
2012-04-22,184,19.1,0,0,5226
2012-04-23,192,19.04,0,0,5227
2012-04-24,192,19.48,0,0,5228
2012-04-25,217,19.51,0,0,5229
2012-04-26,226,19.87,0,0,5230
2012-04-27,240,21.7,0,0,5231
2012-04-28,249,21.91,0,0,5232
2012-04-29,246,21.72,0,0,5233
2012-04-30,267,20.79,0,0,5234
2012-05-01,300,19.74,0,0,5235
2012-05-02,335,19.06,0,0,5236
2012-05-03,355,18.53,0,0,5237
2012-05-04,370,18.02,0,0,5238
2012-05-05,389,17.33,0,0,5239
2012-05-06,398,17.01,0,0,5240
2012-05-07,440,16.81,0,0,5241
2012-05-08,475,16.16,0,0,5242
2012-05-09,509,15.37,0,0,5243
2012-05-10,536,14.61,0,0,5244
2012-05-11,561,14.65,0,0,5245
2012-05-12,607,14.58,0,0,5246
2012-05-13,617,14.4,0,0,5247
2012-05-14,588,14.23,0,0,5248
2012-05-15,556,14.15,0,0,5249
2012-05-16,539,13.9,0,0,5250
2012-05-17,548,13.89,0,0,5251
2012-05-18,581,13.8,0,0,5252
2012-05-19,596,13.83,0,0,5253
2012-05-20,627,14.05,0,0,5254
2012-05-21,637,14.28,0,0,5255
2012-05-22,645,14.38,0,0,5256
2012-05-23,633,14.4,0,0,5257
2012-05-24,601,14.77,0,0,5258
2012-05-25,623,14.87,0,0,5259
2012-05-26,623,14.87,0,0,5260
2012-05-27,600,14.58,0,0,5261
2012-05-28,596,14.57,0,0,5262
2012-05-29,596,15.03,0,0,5263
2012-05-30,581,15.05,0,0,5264
2012-05-31,567,14.89,0,0,5265
2012-06-01,557,14.64,0,0,5266
2012-06-02,559,14.75,0,0,5267
2012-06-03,544,14.75,0,0,5268
2012-06-04,549,14.66,0,0,5269
2012-06-05,562,14.82,0,0,5270
2012-06-06,557,15.87,0,0,5271
2012-06-07,557,16.15,0,0,5272
2012-06-08,629,16.27,0,0,5273
2012-06-09,665,16.2,0,0,5274
2012-06-10,645,16.09,0,0,5275
2012-06-11,622,15.71,0,0,5276
2012-06-12,581,15.38,0,0,5277
2012-06-13,584,15.12,0,0,5278
2012-06-14,601,15.07,0,0,5279
2012-06-15,641,14.88,0,0,5280
2012-06-16,696,14.89,0,0,5281
2012-06-17,696,15.06,0,0,5282
2012-06-18,715,15.49,0,0,5283
2012-06-19,744,15.81,0,0,5284
2012-06-20,757,15.94,0,0,5285
2012-06-21,741,15.94,0,0,5286
2012-06-22,724,15.75,0,0,5287
2012-06-23,686,15.67,0,0,5288
2012-06-24,665,15.98,0,0,5289
2012-06-25,677,16.29,0,0,5290
2012-06-26,642,16.8,0,0,5291
2012-06-27,637,17.27,0,0,5292
2012-06-28,584,17.8,0,0,5293
2012-06-29,599,18.02,0,0,5294
2012-06-30,618,17.96,0,0,5295
2012-07-01,642,17.7,0,0,5296
2012-07-02,644,17.64,0,0,5297
2012-07-03,626,17.74,0,0,5298
2012-07-04,631,17.84,0,0,5299
2012-07-05,628,17.93,0,0,5300
2012-07-06,635,17.85,0,0,5301
2012-07-07,646,17.85,0,0,5302
2012-07-08,635,17.8,0,0,5303
2012-07-09,653,17.88,0,0,5304
2012-07-10,649,18.04,0,0,5305
2012-07-11,677,18.11,0,0,5306
2012-07-12,687,18.48,0,0,5307
2012-07-13,708,18.57,0,0,5308
2012-07-14,722,18.6,0,0,5309
2012-07-15,732,18.52,0,0,5310
2012-07-16,751,18.59,0,0,5311
2012-07-17,744,18.76,0,0,5312
2012-07-18,685,18.9,0,0,5313
2012-07-19,614,18.91,0,0,5314
2012-07-20,632,18.88,0,0,5315
2012-07-21,654,19.02,0,0,5316
2012-07-22,643,19,0,0,5317
2012-07-23,655,19.03,0,0,5318
2012-07-24,685,19.12,0,0,5319
2012-07-25,669,19.07,0,0,5320
2012-07-26,629,19.04,0,0,5321
2012-07-27,620,19.09,0,0,5322
2012-07-28,631,19.15,0,0,5323
2012-07-29,623,19.21,0,0,5324
2012-07-30,634,19.22,0,0,5325
2012-07-31,664,19.17,0,0,5326
2012-08-01,663,19.42,0,0,5327
2012-08-02,636,19.53,0,0,5328
2012-08-03,691,19.6,0,0,5329
2012-08-04,671,19.67,0,0,5330
2012-08-05,630,19.73,0,0,5331
2012-08-06,606,19.83,0,0,5332
2012-08-07,598,19.89,0,0,5333
2012-08-08,615,19.82,0,0,5334
2012-08-09,590,19.65,0,0,5335
2012-08-10,595,19.27,0,0,5336
2012-08-11,601,18.9,0,0,5337
2012-08-12,603,18.66,0,0,5338
2012-08-13,596,18.46,0,0,5339
2012-08-14,573,18.25,0,0,5340
2012-08-15,570,18.11,0,0,5341
2012-08-16,586,17.96,0,0,5342
2012-08-17,649,17.8,0,0,5343
2012-08-18,651,17.7,0,0,5344
2012-08-19,634,17.64,0,0,5345
2012-08-20,609,17.58,0,0,5346
2012-08-21,601,17.59,0,0,5347
2012-08-22,580,17.7,0,0,5348
2012-08-23,584,19.02,0,0,5349
2012-08-24,575,17.36,0,0,5350
2012-08-25,550,17.26,0,0,5351
2012-08-26,515,17.11,0,0,5352
2012-08-27,502,17.05,0,0,5353
2012-08-28,519,16.98,0,0,5354
2012-08-29,526,17.05,0,0,5355
2012-08-30,505,17.17,0,0,5356
2012-08-31,495,17.38,0,0,5357
2012-09-01,477,17.57,0,0,5358
2012-09-02,445,17.68,0,0,5359
2012-09-03,412,17.87,0,0,5360
2012-09-04,424,17.99,0,0,5361
2012-09-05,438,18.22,0,0,5362
2012-09-06,432,18.28,0,0,5363
2012-09-07,428,18.37,0,0,5364
2012-09-08,399,18.42,0,0,5365
2012-09-09,384,18.47,0,0,5366
2012-09-10,391,18.5,0,0,5367
2012-09-11,418,18.54,0,0,5368
2012-09-12,421,18.43,0,0,5369
2012-09-13,409,18.36,0,0,5370
2012-09-14,399,18.38,0,0,5371
2012-09-15,375,18.18,0,0,5372
2012-09-16,360,18.05,0,0,5373
2012-09-17,373,17.99,0,0,5374
2012-09-18,381,17.94,0,0,5375
2012-09-19,363,17.36,0,0,5376
2012-09-20,365,17.26,0,0,5377
2012-09-21,368,17.2,0,0,5378
2012-09-22,372,17.17,0,0,5379
2012-09-23,365,16.97,0,0,5380
2012-09-24,354,16.86,0,0,5381
2012-09-25,362,16.66,0,0,5382
2012-09-26,350,16.69,0,0,5383
2012-09-27,338,16.64,0,0,5384
2012-09-28,350,16.63,0,0,5385
2012-09-29,342,16.37,0,0,5386
2012-09-30,350,16.11,0,0,5387
2012-10-01,375,16.18,0,0,5388
2012-10-02,376,16.23,0,0,5389
2012-10-03,344,16.14,0,0,5390
2012-10-04,284,16.53,0,0,5391
2012-10-05,274,16.71,0,0,5392
2012-10-06,263,16.68,0,0,5393
2012-10-07,249,16.61,0,0,5394
2012-10-08,239,16.59,0,0,5395
2012-10-09,236,16.54,0,0,5396
2012-10-10,245,16.51,0,0,5397
2012-10-11,262,16.47,0,0,5398
2012-10-12,271,16.39,0,0,5399
2012-10-13,261,16.03,0,0,5400
2012-10-14,239,15.6,0,0,5401
2012-10-15,231,15.21,0,0,5402
2012-10-16,223,14.93,0,0,5403
2012-10-17,220,14.76,0,0,5404
2012-10-18,227,14.66,0,0,5405
2012-10-19,231,14.42,0,0,5406
2012-10-20,226,14.29,0,0,5407
2012-10-21,196,14.3,0,0,5408
2012-10-22,164,14.75,0,0,5409
2012-10-23,133,14.93,0,0,5410
2012-10-24,129,15.05,0,0,5411
2012-10-25,122,15.23,0,0,5412
2012-10-26,119,15.23,0,0,5413
2012-10-27,91,15.11,0,0,5414
2012-10-28,41,15.01,0,0,5415
2012-10-29,35,14.88,0,0,5416
2012-10-30,45,14.78,0,0,5417
2012-10-31,48,14.75,0,0,5418
2012-11-01,48,14.74,0,0,5419
2012-11-02,53,14.75,0,0,5420
2012-11-03,53,14.95,0,0,5421
2012-11-04,48,14.98,0,0,5422
2012-11-05,52,15.02,0,0,5423
2012-11-06,54,15,0,0,5424
2012-11-07,55,14.9,0,0,5425
2012-11-08,53,14.69,0,0,5426
2012-11-09,48,14.67,0,0,5427
2012-11-10,51,14.44,0,0,5428
2012-11-11,53,14.25,0,0,5429
2012-11-12,62,14.16,0,0,5430
2012-11-13,68,14.08,0,0,5431
2012-11-14,79,14.09,0,0,5432
2012-11-15,72,14.16,0,0,5433
2012-11-16,55,14.24,0,0,5434
2012-11-17,50,14.45,0,0,5435
2012-11-18,49,15.82,0,0,5436
2012-11-19,51,17.43,0,0,5437
2012-11-20,54,17.98,0,0,5438
2012-11-21,56,17.64,0,0,5439
2012-11-22,57,17.47,0,0,5440
2012-11-23,58,19.07,0,0,5441
2012-11-24,58,19.06,0,0,5442
2012-11-25,40,17.91,0,0,5443
2012-11-26,33,16.87,0,0,5444
2012-11-27,33,16.34,0,0,5445
2012-11-28,60,16.35,0,0,5446
2012-11-29,125,16.96,0,0,5447
2012-11-30,145,19.45,0,0,5448
2012-12-01,145,27.85,0,0,5449
2012-12-02,1973,30.84,0,0,5450
2012-12-03,3287,33.42,0,0,5451
2012-12-04,4080,33.5,1,1,5452
2012-12-05,3877,33.44,0,0,5453
2012-12-06,3914,33.67,1,1,5454
2012-12-07,4102,33.84,2,1,5455
2012-12-08,4092,33.73,3,1,5456
2012-12-09,4072,32.52,4,1,5457
2012-12-10,4082,30.33,5,1,5458
2012-12-11,4032,27.68,6,1,5459
2012-12-12,3812,25.61,0,0,5460
2012-12-13,3158,24.19,0,0,5461
2012-12-14,2618,23.2,0,0,5462
2012-12-15,2037,22.42,0,0,5463
2012-12-16,87,21.89,0,0,5464
2012-12-17,87,21.36,0,0,5465
2012-12-18,89,20.87,0,0,5466
2012-12-19,96,22.16,0,0,5467
2012-12-20,99,22.17,0,0,5468
2012-12-21,100,21.78,0,0,5469
2012-12-22,336,26.82,0,0,5470
2012-12-23,4109,30.62,0,0,5471
2012-12-24,5801,33.55,1,1,5472
2012-12-25,5695,34.79,2,1,5473
2012-12-26,10523,34.99,3,1,5474
2012-12-27,15596,34.96,4,1,5475
2012-12-28,9575,34.71,5,1,5476
2012-12-29,5125,34.29,6,1,5477
2012-12-30,4211,32.89,7,1,5478
2012-12-31,3997,30.55,0,0,5479
2013-01-01,3713,27.96,0,0,5480
2013-01-02,3407,26.06,0,0,5481
2013-01-03,3097,24.87,0,0,5482
2013-01-04,2704,23.83,0,0,5483
2013-01-05,2228,22.98,0,0,5484
2013-01-06,1836,22.08,0,0,5485
2013-01-07,1396,21.65,0,0,5486
2013-01-08,86,21.28,0,0,5487
2013-01-09,90,20.99,0,0,5488
2013-01-10,89,20.86,0,0,5489
2013-01-11,86,20.97,0,0,5490
2013-01-12,86,20.68,0,0,5491
2013-01-13,86,20.61,0,0,5492
2013-01-14,86,20.58,0,0,5493
2013-01-15,90,20.43,0,0,5494
2013-01-16,95,20.28,0,0,5495
2013-01-17,96,19.97,0,0,5496
2013-01-18,96,19.78,0,0,5497
2013-01-19,93,19.75,0,0,5498
2013-01-20,91,19.47,0,0,5499
2013-01-21,91,19.31,0,0,5500
2013-01-22,91,19.16,0,0,5501
2013-01-23,91,19.04,0,0,5502
2013-01-24,94,18.92,0,0,5503
2013-01-25,96,18.82,0,0,5504
2013-01-26,96,18.76,0,0,5505
2013-01-27,94,18.86,0,0,5506
2013-01-28,89,19.01,0,0,5507
2013-01-29,88,19.14,0,0,5508
2013-01-30,91,19.08,0,0,5509
2013-01-31,86,19.25,0,0,5510
2013-02-01,83,19.14,0,0,5511
2013-02-02,89,19.08,0,0,5512
2013-02-03,77,18.9,0,0,5513
2013-02-04,72,18.76,0,0,5514
2013-02-05,72,18.63,0,0,5515
2013-02-06,54,18.57,0,0,5516
2013-02-07,95,18.49,0,0,5517
2013-02-08,147,18.39,0,0,5518
2013-02-09,127,18.26,0,0,5519
2013-02-10,108,18.16,0,0,5520
2013-02-11,98,18.15,0,0,5521
2013-02-12,93,18.07,0,0,5522
2013-02-13,101,17.93,0,0,5523
2013-02-14,102,17.72,0,0,5524
2013-02-15,98,17.54,0,0,5525
2013-02-16,97,17.14,0,0,5526
2013-02-17,101,16.76,0,0,5527
2013-02-18,102,16.64,0,0,5528
2013-02-19,98,16.63,0,0,5529
2013-02-20,97,16.62,0,0,5530
2013-02-21,97,16.57,0,0,5531
2013-02-22,95,16.5,0,0,5532
2013-02-23,94,16.43,0,0,5533
2013-02-24,97,16.35,0,0,5534
2013-02-25,98,16.18,0,0,5535
2013-02-26,125,16.07,0,0,5536
2013-02-27,137,15.99,0,0,5537
2013-02-28,144,15.89,0,0,5538
2013-03-01,166,15.82,0,0,5539
2013-03-02,186,15.73,0,0,5540
2013-03-03,197,15.61,0,0,5541
2013-03-04,224,15.58,0,0,5542
2013-03-05,236,15.58,0,0,5543
2013-03-06,234,15.51,0,0,5544
2013-03-07,236,15.57,0,0,5545
2013-03-08,253,15.65,0,0,5546
2013-03-09,266,15.65,0,0,5547
2013-03-10,293,15.7,0,0,5548
2013-03-11,327,15.94,0,0,5549
2013-03-12,386,16.57,0,0,5550
2013-03-13,420,16.84,0,0,5551
2013-03-14,440,16.89,0,0,5552
2013-03-15,458,16.76,0,0,5553
2013-03-16,467,16.79,0,0,5554
2013-03-17,470,16.9,0,0,5555
2013-03-18,479,17.04,0,0,5556
2013-03-19,474,17.06,0,0,5557
2013-03-20,469,16.79,0,0,5558
2013-03-21,470,16.41,0,0,5559
2013-03-22,476,16.81,0,0,5560
2013-03-23,499,16.92,0,0,5561
2013-03-24,498,16.79,0,0,5562
2013-03-25,592,16.5,0,0,5563
2013-03-26,594,16.17,0,0,5564
2013-03-27,563,16.12,0,0,5565
2013-03-28,544,15.86,0,0,5566
2013-03-29,545,15.51,0,0,5567
2013-03-30,545,15.36,0,0,5568
2013-03-31,533,15.77,0,0,5569
2013-04-01,473,16.94,0,0,5570
2013-04-02,413,18.03,0,0,5571
2013-04-03,398,18.38,0,0,5572
2013-04-04,362,18.37,0,0,5573
2013-04-05,311,18.28,0,0,5574
2013-04-06,280,18.04,0,0,5575
2013-04-07,275,18.23,0,0,5576
2013-04-08,275,18.4,0,0,5577
2013-04-09,275,18.41,0,0,5578
2013-04-10,275,18.28,0,0,5579
2013-04-11,291,18.06,0,0,5580
2013-04-12,324,17.73,0,0,5581
2013-04-13,347,17.38,0,0,5582
2013-04-14,352,17.03,0,0,5583
2013-04-15,369,16.75,0,0,5584
2013-04-16,390,16.41,0,0,5585
2013-04-17,406,15.69,0,0,5586
2013-04-18,389,15.03,0,0,5587
2013-04-19,389,14.48,0,0,5588
2013-04-20,382,13.85,0,0,5589
2013-04-21,391,13.36,0,0,5590
2013-04-22,422,13.03,0,0,5591
2013-04-23,457,12.76,0,0,5592
2013-04-24,498,12.54,0,0,5593
2013-04-25,539,12.55,0,0,5594
2013-04-26,595,13.08,0,0,5595
2013-04-27,640,14.12,0,0,5596
2013-04-28,672,14.83,0,0,5597
2013-04-29,689,15.22,0,0,5598
2013-04-30,670,15.61,0,0,5599
2013-05-01,662,15.71,0,0,5600
2013-05-02,648,15.65,0,0,5601
2013-05-03,611,15.1,0,0,5602
2013-05-04,563,14.67,0,0,5603
2013-05-05,561,14.24,0,0,5604
2013-05-06,563,13.8,0,0,5605
2013-05-07,565,14.04,0,0,5606
2013-05-08,548,15.24,0,0,5607
2013-05-09,511,15.81,0,0,5608
2013-05-10,509,16.12,0,0,5609
2013-05-11,502,16.23,0,0,5610
2013-05-12,495,16.19,0,0,5611
2013-05-13,489,16.29,0,0,5612
2013-05-14,510,16.04,0,0,5613
2013-05-15,523,16.1,0,0,5614
2013-05-16,516,15.93,0,0,5615
2013-05-17,559,15.91,0,0,5616
2013-05-18,577,16.15,0,0,5617
2013-05-19,560,16.39,0,0,5618
2013-05-20,540,16.5,0,0,5619
2013-05-21,548,16.41,0,0,5620
2013-05-22,566,16.16,0,0,5621
2013-05-23,554,16.09,0,0,5622
2013-05-24,554,16.21,0,0,5623
2013-05-25,569,16.23,0,0,5624
2013-05-26,574,16.26,0,0,5625
2013-05-27,593,16.36,0,0,5626
2013-05-28,606,16.45,0,0,5627
2013-05-29,602,16.77,0,0,5628
2013-05-30,592,16.94,0,0,5629
2013-05-31,598,16.96,0,0,5630
2013-06-01,611,16.86,0,0,5631
2013-06-02,638,16.58,0,0,5632
2013-06-03,662,16.17,0,0,5633
2013-06-04,705,15.86,0,0,5634
2013-06-05,697,15.56,0,0,5635
2013-06-06,685,15.33,0,0,5636
2013-06-07,689,15.07,0,0,5637
2013-06-08,684,15.31,0,0,5638
2013-06-09,682,15.98,0,0,5639
2013-06-10,680,16.01,0,0,5640
2013-06-11,668,15.97,0,0,5641
2013-06-12,665,16.4,0,0,5642
2013-06-13,681,16.63,0,0,5643
2013-06-14,702,16.67,0,0,5644
2013-06-15,695,16.5,0,0,5645
2013-06-16,679,16.17,0,0,5646
2013-06-17,653,16.01,0,0,5647
2013-06-18,635,15.9,0,0,5648
2013-06-19,629,16.07,0,0,5649
2013-06-20,617,16.04,0,0,5650
2013-06-21,648,15.72,0,0,5651
2013-06-22,640,15.74,0,0,5652
2013-06-23,606,15.9,0,0,5653
2013-06-24,554,16.15,0,0,5654
2013-06-25,546,16.45,0,0,5655
2013-06-26,569,17.05,0,0,5656
2013-06-27,602,18.29,0,0,5657
2013-06-28,643,18.79,0,0,5658
2013-06-29,706,18.81,0,0,5659
2013-06-30,739,18.63,0,0,5660
2013-07-01,743,18.24,0,0,5661
2013-07-02,713,18.04,0,0,5662
2013-07-03,726,17.94,0,0,5663
2013-07-04,725,17.7,0,0,5664
2013-07-05,737,17.43,0,0,5665
2013-07-06,738,17.46,0,0,5666
2013-07-07,750,17.61,0,0,5667
2013-07-08,750,17.58,0,0,5668
2013-07-09,751,17.59,0,0,5669
2013-07-10,739,17.67,0,0,5670
2013-07-11,724,17.63,0,0,5671
2013-07-12,709,17.53,0,0,5672
2013-07-13,690,17.49,0,0,5673
2013-07-14,677,17.54,0,0,5674
2013-07-15,638,17.69,0,0,5675
2013-07-16,645,17.59,0,0,5676
2013-07-17,643,17.51,0,0,5677
2013-07-18,627,17.61,0,0,5678
2013-07-19,660,17.69,0,0,5679
2013-07-20,697,17.74,0,0,5680
2013-07-21,683,17.79,0,0,5681
2013-07-22,660,17.85,0,0,5682
2013-07-23,659,17.96,0,0,5683
2013-07-24,671,17.9,0,0,5684
2013-07-25,652,17.92,0,0,5685
2013-07-26,673,18,0,0,5686
2013-07-27,677,18.02,0,0,5687
2013-07-28,654,17.95,0,0,5688
2013-07-29,622,18.05,0,0,5689
2013-07-30,607,18.06,0,0,5690
2013-07-31,573,17.79,0,0,5691
2013-08-01,564,17.55,0,0,5692
2013-08-02,569,17.66,0,0,5693
2013-08-03,555,17.68,0,0,5694
2013-08-04,535,17.57,0,0,5695
2013-08-05,570,17.54,0,0,5696
2013-08-06,561,17.56,0,0,5697
2013-08-07,544,17.53,0,0,5698
2013-08-08,556,17.54,0,0,5699
2013-08-09,556,17.54,0,0,5700
2013-08-10,516,17.52,0,0,5701
2013-08-11,494,17.55,0,0,5702
2013-08-12,474,17.63,0,0,5703
2013-08-13,488,17.78,0,0,5704
2013-08-14,519,17.81,0,0,5705
2013-08-15,550,17.89,0,0,5706
2013-08-16,552,18.04,0,0,5707
2013-08-17,533,18.27,0,0,5708
2013-08-18,502,18.4,0,0,5709
2013-08-19,478,18.27,0,0,5710
2013-08-20,488,17.94,0,0,5711
2013-08-21,491,18.03,0,0,5712
2013-08-22,454,18.24,0,0,5713
2013-08-23,423,18.44,0,0,5714
2013-08-24,415,18.53,0,0,5715
2013-08-25,418,18.53,0,0,5716
2013-08-26,436,18.45,0,0,5717
2013-08-27,448,18.36,0,0,5718
2013-08-28,467,18.25,0,0,5719
2013-08-29,470,18.26,0,0,5720
2013-08-30,463,18.17,0,0,5721
2013-08-31,458,18.08,0,0,5722
2013-09-01,449,17.89,0,0,5723
2013-09-02,425,17.73,0,0,5724
2013-09-03,402,17.52,0,0,5725
2013-09-04,417,17.44,0,0,5726
2013-09-05,417,17.52,0,0,5727
2013-09-06,407,17.62,0,0,5728
2013-09-07,394,17.57,0,0,5729
2013-09-08,367,17.56,0,0,5730
2013-09-09,382,17.47,0,0,5731
2013-09-10,397,17.27,0,0,5732
2013-09-11,409,17.24,0,0,5733
2013-09-12,391,17.07,0,0,5734
2013-09-13,372,16.73,0,0,5735
2013-09-14,349,16.52,0,0,5736
2013-09-15,329,16.42,0,0,5737
2013-09-16,317,16.52,0,0,5738
2013-09-17,319,16.44,0,0,5739
2013-09-18,324,16.32,0,0,5740
2013-09-19,306,16.24,0,0,5741
2013-09-20,290,16.07,0,0,5742
2013-09-21,268,15.65,0,0,5743
2013-09-22,227,15.61,0,0,5744
2013-09-23,204,15.75,0,0,5745
2013-09-24,202,15.77,0,0,5746
2013-09-25,189,15.66,0,0,5747
2013-09-26,177,15.55,0,0,5748
2013-09-27,181,15.46,0,0,5749
2013-09-28,198,15.43,0,0,5750
2013-09-29,196,15.44,0,0,5751
2013-09-30,219,15.27,0,0,5752
2013-10-01,224,15.05,0,0,5753
2013-10-02,235,14.8,0,0,5754
2013-10-03,222,14.55,0,0,5755
2013-10-04,219,14.49,0,0,5756
2013-10-05,223,14.42,0,0,5757
2013-10-06,221,14.31,0,0,5758
2013-10-07,230,14.27,0,0,5759
2013-10-08,234,14.27,0,0,5760
2013-10-09,238,14.27,0,0,5761
2013-10-10,235,14.12,0,0,5762
2013-10-11,232,14.03,0,0,5763
2013-10-12,233,13.92,0,0,5764
2013-10-13,229,13.8,0,0,5765
2013-10-14,223,13.67,0,0,5766
2013-10-15,181,13.57,0,0,5767
2013-10-16,173,13.51,0,0,5768
2013-10-17,159,13.45,0,0,5769
2013-10-18,135,13.32,0,0,5770
2013-10-19,124,13.14,0,0,5771
2013-10-20,108,12.94,0,0,5772
2013-10-21,93,12.66,0,0,5773
2013-10-22,104,12.69,0,0,5774
2013-10-23,100,12.73,0,0,5775
2013-10-24,96,12.85,0,0,5776
2013-10-25,93,12.66,0,0,5777
2013-10-26,91,12.49,0,0,5778
2013-10-27,88,12.69,0,0,5779
2013-10-28,84,13.11,0,0,5780
2013-10-29,90,13.25,0,0,5781
2013-10-30,105,13.55,0,0,5782
