"date","mean","max","min","sd","cv","n","site","category","method","length","region","year"
2011-07-15,20.1583333333333,20.6,19.8,0.220506662951025,1.09387348301459,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-16,20.0708333333333,20.5,19.7,0.213621295687051,1.06433695173121,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-17,20.075,20.4,19.8,0.179975843789732,0.896517279151841,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-18,20.05,20.4,19.8,0.191106617181182,0.95315021037996,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-19,20.2625,20.8,19.9,0.274752853369683,1.35596719738277,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-20,20.75,21.5,20.4,0.351394736542205,1.69346860984195,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-21,21.1958333333333,21.6,20.9,0.229326360696159,1.08194076208135,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-22,21.475,21.7,21.3,0.159482859921359,0.742644283685022,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-23,21.6083333333333,21.8,21.4,0.138050610337271,0.638876715791457,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-24,21.5,21.6,21.3,0.117953564923918,0.548621232204271,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-25,21.2791666666667,21.6,20.9,0.191059213827561,0.897869812387208,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-26,21.3208333333333,21.9,20.8,0.299244217069061,1.40352964816445,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-27,21.6458333333333,22.4,21.2,0.318937320633308,1.4734351675071,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-28,21.8791666666667,22.2,21.5,0.234018146205851,1.06959350770147,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-29,21.8125,22.1,21.5,0.165009881127056,0.756492291699971,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-30,21.55,21.8,21.2,0.17445567519773,0.809539096045149,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-07-31,21.3125,21.6,21,0.156906230651913,0.73621691801484,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-01,21.1875,21.4,20.9,0.159653156670273,0.753525223222525,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-02,21.1916666666667,21.5,20.9,0.18862584696941,0.890094441066821,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-03,21.3833333333333,21.7,21.1,0.185722248595015,0.868537405744417,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-04,21.4791666666667,21.7,21.3,0.135065738154384,0.628822059302659,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-05,21.5083333333333,21.9,21.2,0.224415504902357,1.04338863185908,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-06,21.6541666666667,21.9,21.4,0.150301629100103,0.694100269078792,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-07,21.5833333333333,21.8,21.2,0.157884566161117,0.731511503449189,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-08,21.5041666666667,21.8,21.1,0.213621295687051,0.993394903408103,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-09,21.5666666666667,22,21.1,0.259877340074232,1.20499539447094,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-10,21.7166666666667,22.1,21.3,0.205715435929612,0.947269850788696,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-11,21.675,21.9,21.3,0.177543625992134,0.819117074934873,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-12,21.6583333333333,21.9,21.3,0.195418540054677,0.902278753619131,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-13,21.9041666666667,22.3,21.7,0.215646987431789,0.98450213018127,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-14,21.8875,22.2,21.6,0.172733773541074,0.789189142392115,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-15,21.7833333333333,22.1,21.4,0.199274044791429,0.914800511666851,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-16,21.8166666666667,22.1,21.6,0.205715435929612,0.94292789578126,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-17,21.9333333333333,22.2,21.8,0.163299316185545,0.744525757684856,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-18,21.9541666666667,22.2,21.8,0.161458479429574,0.735434334088019,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-19,21.8583333333333,22.1,21.7,0.0974307632279886,0.445737384192094,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-20,21.55,21.8,21.4,0.117953564923918,0.54734832911331,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-21,21.2,21.4,20.9,0.147441956154897,0.69548092525895,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-22,20.9916666666667,21.3,20.6,0.224415504902357,1.06906949536653,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-23,21.25,21.7,20.8,0.303601569566889,1.42871326855006,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-24,21.4583333333333,21.7,21.2,0.16918388932105,0.788429775476737,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-25,21.5291666666667,21.9,21.2,0.213621295687051,0.992241357942564,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-26,21.6958333333333,22,21.4,0.182921144014398,0.843116469434522,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-27,21.7666666666667,22.1,21.4,0.188048714009375,0.863929773396824,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-28,21.7833333333333,22.1,21.5,0.188048714009375,0.863268771274868,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-29,21.8208333333333,22.1,21.6,0.164129235046964,0.752167584710165,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-30,21.725,22,21.5,0.142187873267546,0.654489635293652,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-08-31,21.6,21.8,21.4,0.150361882311223,0.696119825514922,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-01,21.5083333333333,21.9,21.3,0.216527268423666,1.00671337508097,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-02,21.5666666666667,21.9,21.3,0.203590951081621,0.944007501151257,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-03,21.5208333333333,21.7,21.4,0.114128709441756,0.530317333320841,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-04,21.3125,21.5,21.2,0.0946963109331499,0.444322866548504,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-05,21.0333333333333,21.2,20.9,0.109014026487487,0.518291726564917,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-06,21.0458333333333,21.3,20.8,0.1864523873637,0.885934923129836,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-07,21.1791666666667,21.4,20.9,0.147380509202382,0.69587492049128,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-08,21.125,21.3,20.9,0.115155849027383,0.545116445100038,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-09,21.0416666666667,21.3,20.8,0.158571521832364,0.753607232470641,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-10,21.2916666666667,21.6,21.1,0.158571521832364,0.744758615259634,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-11,21.0416666666667,21.3,20.7,0.183958092265997,0.874256280076024,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-12,20.6958333333333,20.9,20.5,0.126762930621337,0.612504597324763,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-13,20.6833333333333,20.9,20.4,0.155106321645807,0.749909693694476,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-14,20.8125,21,20.7,0.119099885007063,0.572251699733637,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-15,20.7208333333333,20.9,20.6,0.097709270027338,0.471550870833724,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-16,20.5166666666667,20.7,20.4,0.112931940514657,0.550440002508481,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-17,20.3958333333333,20.7,20.2,0.180528611887825,0.885124961247764,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-18,20.3958333333333,20.8,20.2,0.21964233112765,1.07689804842975,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-19,20.4875,21,20.3,0.221285768418007,1.08010137116782,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-20,20.5375,20.8,20.4,0.140843730857072,0.68578809912147,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-21,20.6625,20.9,20.5,0.134528160943932,0.651073979159985,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-22,20.7416666666667,21.3,20.6,0.152989532653215,0.737595175507667,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-23,20.875,21.2,20.7,0.125974462560438,0.603470479331441,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-24,20.85,21,20.6,0.114208048144032,0.547760422753149,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-25,20.35,20.7,20.1,0.186500961648062,0.91646664200522,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-26,19.9,20.1,19.6,0.16151457061745,0.811631008127889,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-27,19.7166666666667,20,19.4,0.163299316185545,0.828229836951202,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-28,19.6666666666667,20.2,19.4,0.227780723440362,1.15820706834082,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-29,19.6541666666667,20.2,19.4,0.239527009762568,1.21870855083774,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-09-30,19.325,19.6,19.1,0.139096463243882,0.719774712775586,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-01,19.0583333333333,19.3,18.8,0.131601066028016,0.690517180732922,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-02,18.8916666666667,19.1,18.7,0.0928611242975074,0.491545430776396,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-03,18.4958333333333,18.7,18.2,0.145898018780441,0.788815600525027,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-04,18.0166666666667,18.2,17.8,0.127404411454122,0.707147519634349,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-05,17.3916666666667,17.8,17.1,0.201982923657609,1.16137761566426,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-06,16.7291666666667,17.1,16.4,0.173152776639507,1.03503527754625,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-07,16.2041666666667,16.5,16,0.139810948960642,0.862808633339008,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-08,15.925,16.3,15.7,0.156732949284139,0.98419434401343,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-09,15.7541666666667,15.9,15.4,0.131807391317017,0.836650989581698,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-10,15.6958333333333,15.8,15.5,0.0690253051686352,0.439768336619922,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-11,15.8541666666667,16.2,15.6,0.193321463903513,1.21937322830074,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-12,16.25,16.6,15.9,0.206418738616856,1.27026916071911,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-13,16.6541666666667,17,16.3,0.204257226292618,1.22646320515958,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-14,17.0666666666667,17.3,16.8,0.163299316185545,0.956831930774678,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-15,17.375,17.6,17.2,0.125974462560439,0.72503287804569,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-16,17.5291666666667,17.7,17.4,0.0954584665735833,0.544569336288566,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-17,17.7583333333333,17.9,17.6,0.11389036172018,0.641334744552867,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-18,18.0083333333333,18.2,17.8,0.1282547284209,0.712196548380752,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-19,17.925,18.1,17.8,0.0793999233380425,0.442956336613905,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-20,17.8833333333333,18,17.8,0.0564659702573274,0.315746338810778,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-21,17.9083333333333,18,17.8,0.0583592075121764,0.32587738024482,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-22,18.0083333333333,18.2,17.9,0.0974307632279895,0.54103154036829,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-23,18.125,18.3,18,0.111316235778192,0.614158542224509,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-24,18.1791666666667,18.3,18.1,0.0658005330140073,0.361955716785738,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-25,17.9125,18.1,17.7,0.111560083246263,0.622805768297351,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-26,17.275,17.6,16.8,0.245392321200864,1.42050547728431,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-27,16.7916666666667,17.1,16.4,0.190916933147164,1.13697429169527,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-28,16.5333333333333,16.9,16.3,0.180979620920163,1.0946348039526,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-29,16.3083333333333,16.7,16.1,0.183958092265997,1.12800056575982,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-30,16.1541666666667,16.6,15.9,0.226464637160105,1.40189612892508,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-10-31,16.0041666666667,16.4,15.8,0.211576210273327,1.32200704154122,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-01,15.5125,15.8,15.1,0.187228063671253,1.20694964493959,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-02,14.7958333333333,15.1,14.5,0.139810948960643,0.944934602944361,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-03,14.4875,14.8,14.3,0.184891272397308,1.2762124065388,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-04,14.0875,14.5,13.9,0.189536046818219,1.34542003065284,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-05,13.6958333333333,13.9,13.4,0.162799334115364,1.18867782743192,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-06,13.3625,13.6,13.2,0.166322107605276,1.24469304101235,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-07,13.1083333333333,13.4,12.9,0.16396358733272,1.25083474125406,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-08,12.8916666666667,13.2,12.7,0.169183889321049,1.31235078982068,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-09,12.6416666666667,12.9,12.4,0.16396358733272,1.29700926037748,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-10,12.425,12.8,12.2,0.175077622536529,1.40907543288957,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-11,12.2208333333333,12.5,11.9,0.155979838905314,1.27634372101177,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-12,12.0833333333333,12.4,11.9,0.185722248595015,1.53701171251047,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-13,12.0791666666667,12.4,11.9,0.16934443076725,1.40195458379234,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-14,12.0791666666667,12.2,12,0.0721060008759244,0.596945160752737,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-15,12.1041666666667,12.2,12,0.0750603621828089,0.620120031802896,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-16,12.15,12.3,12,0.0780189497605494,0.642131273749378,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-17,12.2958333333333,12.4,12.2,0.0690253051686354,0.561371509334886,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-18,12.4291666666667,12.6,12.3,0.0999093792292342,0.803830070902321,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-19,12.3791666666667,12.5,12.3,0.058822996587527,0.475177353786822,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-20,12.25,12.3,12.2,0.0510753918455256,0.416941974249189,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-21,12.1458333333333,12.2,12.1,0.050897737770405,0.419055130871259,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-22,12.0291666666667,12.2,11.9,0.0954584665735819,0.793558433587102,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-23,11.8875,12.1,11.7,0.126189987889207,1.06153512419943,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-24,11.7125,11.9,11.4,0.172733773541074,1.47478141763991,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-25,11.45,11.7,11.3,0.131876094679157,1.15175628540748,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-26,11.2583333333333,11.4,11.1,0.0775531608229044,0.688851169411438,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-27,11.1291666666667,11.2,11.1,0.0464305621487535,0.417197114028485,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-28,11.1291666666667,11.2,11.1,0.0464305621487535,0.417197114028485,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-11-29,11.2133333333333,11.3,11.2,0.0351865775274503,0.313792308508772,15,"RVB","data","Pien_2020",NA,"river_downstream","2011"
2011-11-30,11.225,11.3,11.1,0.0621581560508067,0.55374749265752,12,"RVB","data","Pien_2020",NA,"river_downstream","2011"
2011-12-01,10.7545454545455,10.9,10.6,0.0738548945876002,0.686731902336096,22,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-02,10.4083333333333,10.6,10.2,0.0829702233998106,0.797151866131086,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-03,10.1291666666667,10.4,10,0.112207752451179,1.10776884361509,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-04,9.85238095238095,10,9.8,0.0601585207518236,0.610598808984193,21,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-05,9.7875,9.9,9.7,0.0740886660345743,0.75697232219233,24,"RVB","data","Pien_2020",NA,"river_downstream","2011"
2011-12-06,9.475,9.6,9.3,0.111316235778192,1.17484153855611,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-07,9.24166666666667,9.4,9.1,0.0829702233998112,0.897784202703097,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-08,9.04583333333333,9.2,8.9,0.093153294262114,1.02979229032277,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-09,8.8625,9,8.8,0.0575779245136912,0.649680389435162,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-10,8.73333333333333,8.8,8.7,0.0481543412343084,0.551385586652386,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-11,8.6625,8.7,8.6,0.0494535355046839,0.570892184758255,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
2011-12-12,8.68333333333333,8.7,8.6,0.0380693493813439,0.438418610917588,24,"RIV","data","Pien_2020",NA,"river_downstream","2011"
