"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation"
"3829",1995-06-30,15,36900,23.69,0,0
"3830",1995-07-01,15,36700,23.22,0,0
"3831",1995-07-02,15,35000,23.05,0,0
"3832",1995-07-03,15,34000,22.88,0,0
"3833",1995-07-04,15,32600,22.82,0,0
"3834",1995-07-05,15,31100,22.52,0,0
"3835",1995-07-06,15,31000,22.2,0,0
"3836",1995-07-07,15,30300,21.98,0,0
"3837",1995-07-08,15,28200,21.51,0,0
"3838",1995-07-09,17,25800,20.51,0,0
"3839",1995-07-10,20,26900,20.3,0,0
"3840",1995-07-11,20,28000,20.24,0,0
"3841",1995-07-12,20,28100,20.24,0,0
"3842",1995-07-13,20,26000,20.15,0,0
"3843",1995-07-14,20,25200,19.81,0,0
"3844",1995-07-15,20,24000,19.58,0,0
"3845",1995-07-16,20,22200,19.25,0,0
"3846",1995-07-17,20,28200,19.54,0,0
"3847",1995-07-18,1060,44500,21.28,0,0
"3848",1995-07-19,1200,43300,21.27,0,0
"3849",1995-07-20,1070,39100,20.73,0,0
"3850",1995-07-21,20,36300,20.44,0,0
"3851",1995-07-22,20,33200,19.92,0,0
"3852",1995-07-23,20,30300,19.25,0,0
"3853",1995-07-24,20,28700,19.27,0,0
"3854",1995-07-25,20,25800,19.24,0,0
"3855",1995-07-26,20,24800,19.23,0,0
"3856",1995-07-27,20,23200,19.14,0,0
"3857",1995-07-28,20,22200,19,0,0
"3858",1995-07-29,20,21200,18.92,0,0
"3859",1995-07-30,20,20800,18.73,0,0
"3860",1995-07-31,20,19500,18.64,0,0
"3861",1995-08-01,20,19000,18.97,0,0
"3862",1995-08-02,20,19900,19.15,0,0
"3863",1995-08-03,20,19100,18.91,0,0
"3864",1995-08-04,20,19200,18.72,0,0
"3865",1995-08-05,20,19800,18.88,0,0
"3866",1995-08-06,20,18600,18.7,0,0
"3867",1995-08-07,20,17300,19.02,0,0
"3868",1995-08-08,20,17400,19.15,0,0
"3869",1995-08-09,20,18600,19.02,0,0
"3870",1995-08-10,20,17500,19.44,0,0
"3871",1995-08-11,20,18900,19.37,0,0
"3872",1995-08-12,20,18600,18.97,0,0
"3873",1995-08-13,20,17900,18.56,0,0
"3874",1995-08-14,20,16000,18.34,0,0
"3875",1995-08-15,20,16800,18.79,0,0
"3876",1995-08-16,20,16700,19.07,0,0
"3877",1995-08-17,20,19600,19.09,0,0
"3878",1995-08-18,20,18200,18.75,0,0
"3879",1995-08-19,20,18000,18.38,0,0
"3880",1995-08-20,20,19000,18.66,0,0
"3881",1995-08-21,20,18000,19.11,0,0
"3882",1995-08-22,20,18800,19.48,0,0
"3883",1995-08-23,20,18700,19.72,0,0
"3884",1995-08-24,20,19900,19.67,0,0
"3885",1995-08-25,20,19600,19.51,0,0
"3886",1995-08-26,20,19800,19.6,0,0
"3887",1995-08-27,20,19800,19.43,0,0
"3888",1995-08-28,20,19100,19.2,0,0
"3889",1995-08-29,20,19800,19.12,0,0
"3890",1995-08-30,20,20100,19.2,0,0
"3891",1995-08-31,20,20500,19.4,0,0
"3892",1995-09-01,20,20800,19.51,0,0
"3893",1995-09-02,20,21500,19.47,0,0
"3894",1995-09-03,20,21700,19.26,0,0
"3895",1995-09-04,20,21500,19.03,0,0
"3896",1995-09-05,20,21500,19.09,0,0
"3897",1995-09-06,20,21500,19.37,0,0
"3898",1995-09-07,20,21900,19.5,0,0
"3899",1995-09-08,20,21900,19.54,0,0
"3900",1995-09-09,20,22800,19.94,0,0
"3901",1995-09-10,20,23600,19.99,0,0
"3902",1995-09-11,20,23200,19.9,0,0
"3903",1995-09-12,20,23400,20.21,0,0
"3904",1995-09-13,20,23900,20.34,0,0
"3905",1995-09-14,20,24500,20.4,0,0
"3906",1995-09-15,20,24500,20.39,0,0
"3907",1995-09-16,20,24500,20.53,0,0
"3908",1995-09-17,20,25100,20.76,0,0
"3909",1995-09-18,20,25100,20.76,0,0
"3910",1995-09-19,20,24800,20.77,0,0
"3911",1995-09-20,20,24500,20.74,0,0
"3912",1995-09-21,20,24200,20.59,0,0
"3913",1995-09-22,20,24300,20.61,0,0
"3914",1995-09-23,20,24600,20.74,0,0
"3915",1995-09-24,20,24300,20.68,0,0
"3916",1995-09-25,20,23900,20.4,0,0
"3917",1995-09-26,20,22900,19.97,0,0
"3918",1995-09-27,20,22800,20.08,0,0
"3919",1995-09-28,20,23100,19.88,0,0
"3920",1995-09-29,20,22800,19.58,0,0
"3921",1995-09-30,20,23000,19.48,0,0
"3922",1995-10-01,20,23600,19.5,0,0
"3923",1995-10-02,20,23500,19.41,0,0
"3924",1995-10-03,20,22700,19.08,0,0
"3925",1995-10-04,20,21700,18.54,0,0
"3926",1995-10-05,20,20400,18.04,0,0
"3927",1995-10-06,20,19600,17.72,0,0
"3928",1995-10-07,20,18000,17.52,0,0
"3929",1995-10-08,20,16200,17.1,0,0
"3930",1995-10-09,20,14500,16.6,0,0
"3931",1995-10-10,20,13200,16.43,0,0
"3932",1995-10-11,20,12400,16.11,0,0
"3933",1995-10-12,20,13000,15.51,0,0
"3934",1995-10-13,20,12400,15.28,0,0
"3935",1995-10-14,20,12000,15.11,0,0
"3936",1995-10-15,20,11700,14.97,0,0
"3937",1995-10-16,20,12400,14.83,0,0
"3938",1995-10-17,20,12000,14.74,0,0
"3939",1995-10-18,20,12000,14.76,0,0
"3940",1995-10-19,20,11700,14.75,0,0
"3941",1995-10-20,20,11500,14.69,0,0
"3942",1995-10-21,20,11400,14.67,0,0
"3943",1995-10-22,20,11200,14.58,0,0
"3944",1995-10-23,20,10900,14.45,0,0
"3945",1995-10-24,20,11000,14.51,0,0
"3946",1995-10-25,20,10800,14.51,0,0
"3947",1995-10-26,20,11100,14.48,0,0
"3948",1995-10-27,20,11100,14.46,0,0
"3949",1995-10-28,20,11200,14.51,0,0
"3950",1995-10-29,21,11400,14.51,0,0
"3951",1995-10-30,20,11600,14.48,0,0
"3952",1995-10-31,20,12300,14.69,0,0
"3953",1995-11-01,20,12300,14.66,0,0
"3954",1995-11-02,20,11900,14.95,0,0
"3955",1995-11-03,20,11900,14.99,0,0
"3956",1995-11-04,20,11500,14.77,0,0
"3957",1995-11-05,20,11400,14.7,0,0
"3958",1995-11-06,20,12000,14.71,0,0
"3959",1995-11-07,20,12200,14.91,0,0
"3960",1995-11-08,20,12400,15.36,0,0
"3961",1995-11-09,20,12700,15.47,0,0
"3962",1995-11-10,20,13200,15.48,0,0
"3963",1995-11-11,20,13200,15.45,0,0
"3964",1995-11-12,20,13000,15.42,0,0
"3965",1995-11-13,20,13000,15.4,0,0
"3966",1995-11-14,20,12800,15.35,0,0
"3967",1995-11-15,20,13000,15.42,0,0
"3968",1995-11-16,20,13200,15.42,0,0
"3969",1995-11-17,20,12900,15.33,0,0
"3970",1995-11-18,20,12800,15.46,0,0
"3971",1995-11-19,20,13000,15.46,0,0
"3972",1995-11-20,20,13000,15.5,0,0
"3973",1995-11-21,20,13000,15.62,0,0
"3974",1995-11-22,20,13100,15.61,0,0
"3975",1995-11-23,20,13000,15.56,0,0
"3976",1995-11-24,20,12900,15.53,0,0
"3977",1995-11-25,20,12000,15.34,0,0
"3978",1995-11-26,20,12600,15.2,0,0
"3979",1995-11-27,20,12400,15.18,0,0
"3980",1995-11-28,20,12500,15.16,0,0
"3981",1995-11-29,20,12600,15.16,0,0
"3982",1995-11-30,20,12800,15.36,0,0
"3983",1995-12-01,20,13000,15.43,0,0
"3984",1995-12-02,20,13200,15.51,0,0
"3985",1995-12-03,20,13200,15.54,0,0
"3986",1995-12-04,20,12900,15.54,0,0
"3987",1995-12-05,20,12400,15.39,0,0
"3988",1995-12-06,20,12800,15.67,0,0
"3989",1995-12-07,20,13200,15.85,0,0
"3990",1995-12-08,20,13300,15.82,0,0
"3991",1995-12-09,20,13500,15.83,0,0
"3992",1995-12-10,20,13300,15.92,0,0
"3993",1995-12-11,60,15000,16.38,0,0
"3994",1995-12-12,789,18000,18.37,0,0
"3995",1995-12-13,2300,25700,26.8,0,0
"3996",1995-12-14,3600,39400,28.89,0,0
"3997",1995-12-15,3780,43100,28.88,0,0
"3998",1995-12-16,3880,42100,29.35,0,0
"3999",1995-12-17,3850,44800,29.97,0,0
"4000",1995-12-18,3690,45600,29.81,0,0
"4001",1995-12-19,3310,42900,28.4,0,0
"4002",1995-12-20,2820,38600,26.53,0,0
"4003",1995-12-21,2170,34500,24.77,0,0
"4004",1995-12-22,1400,31300,23.66,0,0
"4005",1995-12-23,20,28800,22.55,0,0
"4006",1995-12-24,20,26400,21.58,0,0
"4007",1995-12-25,20,24500,20.6,0,0
"4008",1995-12-26,20,23100,19.95,0,0
"4009",1995-12-27,20,22500,19.52,0,0
"4010",1995-12-28,20,21700,19.28,0,0
"4011",1995-12-29,20,20400,18.64,0,0
"4012",1995-12-30,20,20300,18.83,0,0
"4013",1995-12-31,20,22200,22.79,0,0
"4014",1996-01-01,20,27500,23.68,0,0
"4015",1996-01-02,20,28000,23.45,0,0
"4016",1996-01-03,20,26000,22.24,0,0
"4017",1996-01-04,20,23900,20.96,0,0
"4018",1996-01-05,20,22100,20.14,0,0
"4019",1996-01-06,20,20700,19.5,0,0
"4020",1996-01-07,20,19800,19.03,0,0
"4021",1996-01-08,20,19200,18.7,0,0
"4022",1996-01-09,20,18600,18.32,0,0
"4023",1996-01-10,20,18200,18.04,0,0
"4024",1996-01-11,20,17700,17.81,0,0
"4025",1996-01-12,20,17500,17.95,0,0
"4026",1996-01-13,20,17400,17.85,0,0
"4027",1996-01-14,20,16900,17.47,0,0
"4028",1996-01-15,20,16500,17.32,0,0
"4029",1996-01-16,192,16300,17.92,0,0
"4030",1996-01-17,20,20400,24.4,0,0
"4031",1996-01-18,1775,30800,27.46,0,0
"4032",1996-01-19,3266,37600,28.45,0,0
"4033",1996-01-20,4750,41000,29.3,0,0
"4034",1996-01-21,4930,44100,30.17,0,0
"4035",1996-01-22,5060,47200,30.82,0,0
"4036",1996-01-23,4530,48700,30.88,0,0
"4037",1996-01-24,4708,47600,30.64,0,0
"4038",1996-01-25,5060,47800,30.28,0,0
"4039",1996-01-26,5370,49000,30.59,0,0
"4040",1996-01-27,5712,49200,30.81,0,0
"4041",1996-01-28,7330,52100,32.21,0,0
"4042",1996-01-29,6860,55500,33.29,0,0
"4043",1996-01-30,6289,59200,33.82,1,1
"4044",1996-01-31,6908,62400,34,2,1
"4045",1996-02-01,9257,62900,34.08,3,1
"4046",1996-02-02,8646,61800,34.04,4,1
"4047",1996-02-03,7247,60700,33.76,5,1
"4048",1996-02-04,9265,60700,33.01,6,1
"4049",1996-02-05,21864,72700,35.19,7,1
"4050",1996-02-06,43618,84400,35.65,8,1
"4051",1996-02-07,52388,87900,35.91,9,1
"4052",1996-02-08,50291,85100,35.9,10,1
"4053",1996-02-09,39986,80600,35.51,11,1
"4054",1996-02-10,31118,77900,35.12,12,1
"4055",1996-02-11,22542,74100,34.66,13,1
"4056",1996-02-12,18079,71300,34.35,14,1
"4057",1996-02-13,16160,70300,34.3,15,1
"4058",1996-02-14,13970,70000,34.26,16,1
"4059",1996-02-15,11055,69100,34.21,17,1
"4060",1996-02-16,8832,68700,34.23,18,1
"4061",1996-02-17,8815,69900,34.36,19,1
"4062",1996-02-18,12084,71400,34.52,20,1
"4063",1996-02-19,21735,75200,34.94,21,1
"4064",1996-02-20,36532,82100,35.56,22,1
"4065",1996-02-21,58328,86200,36.17,23,1
"4066",1996-02-22,86433,87800,36.6,24,1
"4067",1996-02-23,93818,86800,36.64,25,1
"4068",1996-02-24,91461,84000,36.63,26,1
"4069",1996-02-25,79691,81800,36.49,27,1
"4070",1996-02-26,65738,78900,36.2,28,1
"4071",1996-02-27,55171,75700,35.95,29,1
"4072",1996-02-28,44138,73300,35.58,30,1
"4073",1996-02-29,40991,71600,35.35,31,1
"4074",1996-03-01,39442,70200,35.24,32,1
"4075",1996-03-02,37820,69300,35.16,33,1
"4076",1996-03-03,36135,69000,35.15,34,1
"4077",1996-03-04,33119,68200,35.05,35,1
"4078",1996-03-05,34398,68300,34.97,36,1
"4079",1996-03-06,33986,68200,34.97,37,1
"4080",1996-03-07,31048,67200,34.89,38,1
"4081",1996-03-08,27069,66000,34.75,39,1
"4082",1996-03-09,22622,65400,34.56,40,1
"4083",1996-03-10,18236,64600,34.4,41,1
"4084",1996-03-11,14340,64200,34.31,42,1
"4085",1996-03-12,15190,65500,34.44,43,1
"4086",1996-03-13,22793,66200,34.54,44,1
"4087",1996-03-14,22687,65500,34.49,45,1
"4088",1996-03-15,19053,64600,34.4,46,1
"4089",1996-03-16,14344,63900,34.27,47,1
"4090",1996-03-17,9795,63200,34.09,48,1
"4091",1996-03-18,7437,61800,33.8,49,1
"4092",1996-03-19,6030,59300,33.11,50,1
"4093",1996-03-20,4635,56400,32.18,51,1
"4094",1996-03-21,3797,53300,31.28,0,0
"4095",1996-03-22,3333,49900,30.2,0,0
"4096",1996-03-23,3093,46600,28.93,0,0
"4097",1996-03-24,2666,42800,27.49,0,0
"4098",1996-03-25,2520,39900,26.27,0,0
"4099",1996-03-26,2346,37400,25.26,0,0
"4100",1996-03-27,2201,34900,24.27,0,0
"4101",1996-03-28,2124,33500,23.64,0,0
"4102",1996-03-29,2048,32800,23.2,0,0
"4103",1996-03-30,1983,32700,23.4,0,0
"4104",1996-03-31,868,32500,23.34,0,0
"4105",1996-04-01,2115,32900,23.24,0,0
"4106",1996-04-02,4052,35000,26.53,0,0
"4107",1996-04-03,3849,44200,28.16,0,0
"4108",1996-04-04,4819,45300,28.16,0,0
"4109",1996-04-05,3870,43500,27.53,0,0
"4110",1996-04-06,3223,41200,26.54,0,0
"4111",1996-04-07,2537,39300,25.74,0,0
"4112",1996-04-08,2364,37500,25.14,0,0
"4113",1996-04-09,2194,36700,24.7,0,0
"4114",1996-04-10,2055,35500,24.37,0,0
"4115",1996-04-11,1916,34800,24.07,0,0
"4116",1996-04-12,1742,34600,23.94,0,0
"4117",1996-04-13,706,34400,23.74,0,0
"4118",1996-04-14,635,34100,23.47,0,0
"4119",1996-04-15,623,33300,23.23,0,0
"4120",1996-04-16,655,35200,23.28,0,0
"4121",1996-04-17,667,37500,24.18,0,0
"4122",1996-04-18,814,40300,25.37,0,0
"4123",1996-04-19,888,42500,25.84,0,0
"4124",1996-04-20,728,42800,25.91,0,0
"4125",1996-04-21,438,41100,25.51,0,0
"4126",1996-04-29,46,27400,21.19,0,0
"4127",1996-04-30,46,26800,21.09,0,0
"4128",1996-05-01,44,26000,20.8,0,0
"4129",1996-05-02,43,24900,20.25,0,0
"4130",1996-05-03,43,24500,19.85,0,0
"4131",1996-05-04,43,25900,20.11,0,0
"4132",1996-05-05,43,26000,20.11,0,0
"4133",1996-05-06,43,24800,19.74,0,0
"4134",1996-05-07,43,22200,18.82,0,0
"4135",1996-05-08,43,20200,17.91,0,0
"4136",1996-05-09,43,18900,17.28,0,0
"4137",1996-05-10,43,17500,16.69,0,0
"4138",1996-05-11,43,16300,16.17,0,0
"4139",1996-05-12,43,16000,16.43,0,0
"4140",1996-05-13,43,16300,16.73,0,0
"4141",1996-05-14,43,16600,16.77,0,0
"4142",1996-05-15,43,17400,17.54,0,0
"4143",1996-05-16,43,24600,22.65,0,0
"4144",1996-05-17,43,63500,28.61,0,0
"4145",1996-05-18,2173,73600,31.95,0,0
"4146",1996-05-19,2723,77200,34.4,1,1
"4147",1996-05-20,7353,77000,34.44,2,1
"4148",1996-05-21,7883,73200,34.38,3,1
"4149",1996-05-22,4483,69100,34.02,4,1
"4150",1996-05-23,2623,65600,33.35,0,0
"4151",1996-05-24,1793,64100,33.68,1,1
"4152",1996-05-25,1183,63500,33.57,2,1
"4153",1996-05-26,43,59500,32.82,0,0
"4154",1996-05-27,43,53400,30.86,0,0
"4155",1996-05-28,43,47100,28.66,0,0
"4156",1996-05-29,43,42900,27,0,0
"4157",1996-05-30,43,39200,25.62,0,0
"4158",1996-05-31,43,36500,24.68,0,0
"4159",1996-06-01,43,34700,24.27,0,0
"4160",1996-06-02,43,32600,23.54,0,0
"4161",1996-06-03,43,31400,23,0,0
"4162",1996-06-04,43,31300,22.62,0,0
"4163",1996-06-05,43,30000,22.19,0,0
"4164",1996-06-06,43,29500,22.02,0,0
"4165",1996-06-07,43,28800,21.8,0,0
"4166",1996-06-08,43,28200,21.58,0,0
"4167",1996-06-09,43,27600,21.44,0,0
"4168",1996-06-10,43,26900,21.07,0,0
"4169",1996-06-26,43,18500,17.82,0,0
"4170",1996-06-27,43,18800,17.67,0,0
"4171",1996-06-28,43,18200,17.16,0,0
"4172",1996-06-29,43,18500,17.54,0,0
"4173",1996-06-30,43,19700,17.99,0,0
"4174",1996-07-01,43,20600,18.86,0,0
"4175",1996-07-02,43,21500,19.12,0,0
"4176",1996-07-03,43,21900,19.31,0,0
"4177",1996-07-04,43,22200,19.5,0,0
"4178",1996-07-05,43,22100,19.53,0,0
"4179",1996-07-06,43,21700,19.41,0,0
"4180",1996-07-07,43,20600,19.13,0,0
"4181",1996-07-08,43,20700,19.05,0,0
"4182",1996-07-09,43,21100,19.22,0,0
"4183",1996-07-10,43,21000,19.22,0,0
"4184",1996-07-11,43,20800,19.28,0,0
"4185",1996-07-12,43,20700,19.26,0,0
"4186",1996-07-13,43,20700,19.14,0,0
"4187",1996-07-14,43,20700,19.02,0,0
"4188",1996-07-15,43,20800,19.05,0,0
"4189",1996-07-16,43,20700,19.03,0,0
"4190",1996-07-17,43,20200,18.91,0,0
"4191",1996-07-18,43,20400,18.62,0,0
"4192",1996-07-19,43,20100,18.52,0,0
"4193",1996-07-20,43,19900,18.48,0,0
"4194",1996-07-24,43,20400,18.81,0,0
"4195",1996-07-25,43,20400,18.95,0,0
"4196",1996-07-26,43,20200,18.97,0,0
"4197",1996-07-27,43,20200,18.91,0,0
"4198",1996-07-28,43,20000,18.84,0,0
"4199",1996-07-29,43,19800,19.01,0,0
"4200",1996-07-30,43,20600,19.38,0,0
"4201",1996-07-31,43,21200,19.37,0,0
"4202",1996-08-01,36,20800,19.3,0,0
"4203",1996-08-02,34,20600,19.15,0,0
"4204",1996-08-03,34,20600,19.1,0,0
"4205",1996-08-04,34,20800,19.11,0,0
"4206",1996-08-05,34,20500,19.04,0,0
"4207",1996-08-06,34,20700,18.9,0,0
"4208",1996-08-07,34,20300,18.85,0,0
"4209",1996-08-08,34,20600,19.19,0,0
"4210",1996-08-09,34,20900,19.32,0,0
"4211",1996-08-10,34,20800,19.35,0,0
"4212",1996-08-11,34,21100,19.59,0,0
"4213",1996-08-12,34,21800,19.69,0,0
"4214",1996-08-13,34,22700,19.76,0,0
"4215",1996-08-14,34,23200,20.05,0,0
"4216",1996-08-15,34,23200,19.97,0,0
"4217",1996-08-16,34,22300,19.88,0,0
"4218",1996-08-17,34,21900,19.97,0,0
"4219",1996-08-18,34,21400,19.87,0,0
"4220",1996-08-19,34,20700,19.59,0,0
"4221",1996-08-20,34,20600,19.4,0,0
"4222",1996-08-21,34,20400,19.3,0,0
"4223",1996-08-22,34,20900,19.74,0,0
"4224",1996-08-23,34,21600,20.06,0,0
"4225",1996-08-24,34,21800,20.17,0,0
"4226",1996-08-25,34,22000,20.25,0,0
"4227",1996-08-26,34,21700,20.17,0,0
"4228",1996-08-27,34,21700,20.15,0,0
"4229",1996-08-28,34,21500,20.18,0,0
"4230",1996-08-29,34,21500,20.3,0,0
"4231",1996-08-30,34,21000,20.19,0,0
"4232",1996-08-31,34,20800,19.92,0,0
"4233",1996-09-01,24,20400,19.6,0,0
"4234",1996-09-02,20,20200,19.48,0,0
"4235",1996-09-03,20,20600,19.78,0,0
"4236",1996-09-04,20,21200,19.98,0,0
"4237",1996-09-05,20,21600,19.88,0,0
"4238",1996-09-06,20,21100,19.66,0,0
"4239",1996-09-07,20,20800,19.4,0,0
"4240",1996-09-08,20,19900,19.1,0,0
"4241",1996-09-09,20,19100,19.07,0,0
"4242",1996-09-10,20,18700,19.18,0,0
"4243",1996-09-11,20,18200,19.14,0,0
"4244",1996-09-12,20,18500,18.96,0,0
"4245",1996-09-13,20,18100,18.76,0,0
"4246",1996-09-14,20,18300,18.73,0,0
"4247",1996-09-15,20,17900,18.77,0,0
"4248",1996-09-16,20,18000,18.58,0,0
"4249",1996-09-17,20,17600,18.75,0,0
"4250",1996-09-18,20,17200,18.62,0,0
"4251",1996-09-19,20,16700,18.3,0,0
"4252",1996-09-20,20,16400,18,0,0
"4253",1996-09-21,20,16100,17.88,0,0
"4254",1996-09-22,20,16200,17.84,0,0
"4255",1996-09-23,20,15300,17.54,0,0
"4256",1996-09-24,20,14900,17.31,0,0
"4257",1996-09-25,20,14000,17.31,0,0
"4258",1996-09-26,20,14000,17.33,0,0
"4259",1996-09-27,20,14900,17.05,0,0
"4260",1996-09-28,20,14400,16.68,0,0
"4261",1996-09-29,20,13900,16.46,0,0
"4262",1996-09-30,20,13800,16.52,0,0
"4263",1996-10-01,246,14900,16.5,0,0
"4264",1996-10-02,229,14700,16.45,0,0
"4265",1996-10-03,232,14800,20.39,0,0
"4266",1996-10-04,235,14500,16.2,0,0
"4267",1996-10-05,228,14700,16.2,0,0
"4268",1996-10-06,225,14500,16,0,0
"4269",1996-10-07,246,13800,15.64,0,0
"4270",1996-10-08,244,13500,15.54,0,0
"4271",1996-10-09,233,13100,15.48,0,0
"4272",1996-10-10,234,13400,15.34,0,0
"4273",1996-10-11,242,13300,15.26,0,0
"4274",1996-10-12,215,12600,15.04,0,0
"4275",1996-10-13,200,12800,14.79,0,0
"4276",1996-10-14,204,12100,14.58,0,0
"4277",1996-10-15,223,11500,14.3,0,0
"4278",1996-10-16,227,11500,14.09,0,0
"4279",1996-10-17,205,11300,13.98,0,0
"4280",1996-10-18,188,10900,13.83,0,0
"4281",1996-10-19,182,11800,13.9,0,0
"4282",1996-10-20,176,11700,13.93,0,0
"4283",1996-10-21,182,11400,14.02,0,0
"4284",1996-10-22,192,11500,14.1,0,0
"4285",1996-10-23,184,11400,14.21,0,0
"4286",1996-10-24,184,11400,14.46,0,0
"4287",1996-10-25,167,12000,14.47,0,0
"4288",1996-10-26,149,12600,14.37,0,0
"4289",1996-10-27,148,11500,14.27,0,0
"4290",1996-10-28,136,11200,14.23,0,0
"4291",1996-10-29,98,11900,14.48,0,0
"4292",1996-10-30,50,13000,14.89,0,0
"4293",1996-10-31,25,14100,15.51,0,0
"4294",1996-11-01,50,14600,15.62,0,0
"4295",1996-11-02,80,13900,15.46,0,0
"4296",1996-11-03,60,14200,15.36,0,0
"4297",1996-11-04,60,14200,15.26,0,0
"4298",1996-11-05,60,13800,15.14,0,0
"4299",1996-11-06,60,13400,15.06,0,0
"4300",1996-11-07,60,13200,14.93,0,0
"4301",1996-11-08,60,13100,14.96,0,0
"4302",1996-11-09,60,13000,14.94,0,0
"4303",1996-11-10,78,12900,14.91,0,0
"4304",1996-11-11,85,12800,15,0,0
"4305",1996-11-12,81,13100,15.02,0,0
"4306",1996-11-13,75,13100,15.02,0,0
"4307",1996-11-14,75,12900,14.92,0,0
"4308",1996-11-15,75,12800,14.77,0,0
"4309",1996-11-16,75,13200,14.85,0,0
"4310",1996-11-17,75,13500,15.14,0,0
"4311",1996-11-18,47,14600,15.45,0,0
"4312",1996-11-19,0,15400,15.85,0,0
"4313",1996-11-20,48,16800,16.4,0,0
"4314",1996-11-21,115,17200,17.43,0,0
"4315",1996-11-22,29,18800,17.9,0,0
"4316",1996-11-23,82,20600,17.86,0,0
"4317",1996-11-24,65,20900,19.26,0,0
"4318",1996-11-25,43,21600,19.19,0,0
"4319",1996-11-26,0,20000,18.06,0,0
"4320",1996-11-27,88,18700,17.17,0,0
"4321",1996-11-28,79,17800,16.62,0,0
"4322",1996-11-29,70,17800,16.33,0,0
"4323",1996-11-30,63,17100,16.24,0,0
"4324",1996-12-01,38,15800,16.05,0,0
"4325",1996-12-02,0,15400,16.01,0,0
"4326",1996-12-03,52,14900,15.82,0,0
"4327",1996-12-04,88,16500,15.83,0,0
"4328",1996-12-05,46,21200,16.63,0,0
"4329",1996-12-06,57,39500,20.79,0,0
"4330",1996-12-07,65,41800,22.63,0,0
"4331",1996-12-08,65,40700,22.61,0,0
"4332",1996-12-09,65,38700,23.39,0,0
"4333",1996-12-10,38,42000,27.08,0,0
"4334",1996-12-11,26,50200,30.42,0,0
"4335",1996-12-12,1605,59600,32.92,0,0
"4336",1996-12-13,3525,80000,34.92,1,1
"4337",1996-12-14,25365,82500,35.1,2,1
"4338",1996-12-15,30565,80100,35.07,3,1
"4339",1996-12-16,26265,78200,34.96,4,1
"4340",1996-12-17,20165,75400,34.73,5,1
"4341",1996-12-18,10865,72400,34.29,6,1
"4342",1996-12-19,5205,69600,33.93,7,1
"4343",1996-12-20,2535,66600,33.45,0,0
"4344",1996-12-21,1455,63900,32.69,0,0
"4345",1996-12-22,1334,64400,32.42,0,0
"4346",1996-12-23,1160,67500,32.76,0,0
"4347",1996-12-24,50,65800,32.75,0,0
"4348",1996-12-25,50,62100,32.22,0,0
"4349",1996-12-26,50,58000,31.06,0,0
"4350",1996-12-27,98,66500,31.47,0,0
"4351",1996-12-28,2269,81900,34.73,1,1
"4352",1996-12-29,24658,89400,35.57,2,1
"4353",1996-12-30,52097,94000,36.12,3,1
"4354",1996-12-31,90600,96400,37.11,4,1
"4355",1997-01-01,167813,94900,39.32,5,1
"4356",1997-01-02,358527,106000,40.96,6,1
"4357",1997-01-05,308350,98300,41.01,7,1
"4358",1997-01-06,229550,93700,39.2,8,1
"4359",1997-01-07,200852,86800,38.52,9,1
"4360",1997-01-08,182555,84300,38.36,10,1
"4361",1997-01-09,153255,84300,37.84,11,1
"4362",1997-01-10,124952,84500,37.3,12,1
"4363",1997-01-11,102050,83800,36.84,13,1
"4364",1997-01-12,79250,81400,36.44,14,1
"4365",1997-01-13,61390,80800,36.03,15,1
"4366",1997-01-14,49701,80900,35.75,16,1
"4367",1997-01-15,44057,79100,35.53,17,1
"4368",1997-01-16,39504,76400,35.39,18,1
"4369",1997-01-17,35451,73800,35.29,19,1
"4370",1997-01-18,31412,71500,35.18,20,1
"4371",1997-01-19,28284,70100,35.06,21,1
"4372",1997-01-20,24770,69400,34.91,22,1
"4373",1997-01-21,21658,69100,34.77,23,1
"4374",1997-01-22,21692,76500,35,24,1
"4375",1997-01-23,58449,93100,36.02,25,1
"4376",1997-01-24,71836,92600,36.16,26,1
"4377",1997-01-25,86012,93500,36.34,27,1
"4378",1997-01-26,115723,97500,36.82,28,1
"4379",1997-01-27,119925,96800,36.92,29,1
"4380",1997-01-28,115630,95100,36.9,30,1
"4381",1997-01-29,116190,94600,36.9,31,1
"4382",1997-01-30,109626,90400,36.8,32,1
"4383",1997-01-31,99916,85200,36.6,33,1
"4384",1997-02-01,88371,81900,36.37,34,1
"4385",1997-02-02,77216,79400,36.18,35,1
"4386",1997-02-03,67082,78300,36,36,1
"4387",1997-02-04,57162,78200,35.81,37,1
"4388",1997-02-05,48441,77300,35.58,38,1
"4389",1997-02-06,40914,76600,35.34,39,1
"4390",1997-02-07,35690,75500,35.15,40,1
"4391",1997-02-08,30952,74200,35.02,41,1
"4392",1997-02-09,26813,72000,34.85,42,1
"4393",1997-02-10,23075,70300,34.72,43,1
"4394",1997-02-11,18836,68700,34.55,44,1
"4395",1997-02-12,13093,67200,34.31,45,1
"4396",1997-02-13,7485,65400,34.05,46,1
"4397",1997-02-14,5440,62900,33.45,47,1
"4398",1997-02-15,4890,59100,32.35,48,1
"4399",1997-02-16,4540,53900,30.82,49,1
"4400",1997-02-17,4350,48500,29.05,50,1
"4401",1997-02-18,4190,43600,27.29,51,1
"4402",1997-02-19,3993,40800,26.24,0,0
"4403",1997-02-20,3798,39000,25.63,0,0
