"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation","year"
"12508",2018-04-30,294,13300,14.01,0,0,"2018"
"12509",2018-05-01,313,12400,13.76,0,0,"2018"
"12510",2018-05-02,318,11800,13.66,0,0,"2018"
"12511",2018-05-03,325,11700,13.52,0,0,"2018"
"12512",2018-05-04,332,11400,13.16,0,0,"2018"
"12513",2018-05-05,365,10600,12.71,0,0,"2018"
"12514",2018-05-06,382,10300,12.46,0,0,"2018"
"12515",2018-05-07,428,10300,12.56,0,0,"2018"
"12516",2018-05-08,448,9820,12.65,0,0,"2018"
"12517",2018-05-09,455,9590,12.59,0,0,"2018"
"12518",2018-05-10,446,10300,12.78,0,0,"2018"
"12519",2018-05-11,435,11500,13,0,0,"2018"
"12520",2018-05-12,448,10700,12.85,0,0,"2018"
"12521",2018-05-13,407,9750,12.58,0,0,"2018"
"12522",2018-05-14,404,8880,11.99,0,0,"2018"
"12523",2018-05-15,392,8230,11.84,0,0,"2018"
"12524",2018-05-16,400,8170,11.73,0,0,"2018"
"12525",2018-05-17,418,8030,11.59,0,0,"2018"
"12526",2018-05-18,443,8050,11.95,0,0,"2018"
"12527",2018-05-19,451,8350,12.26,0,0,"2018"
"12528",2018-05-20,430,8790,12.32,0,0,"2018"
"12529",2018-05-21,467,8830,12.42,0,0,"2018"
"12530",2018-05-22,492,9190,12.82,0,0,"2018"
"12531",2018-05-23,474,10500,13.28,0,0,"2018"
"12532",2018-05-24,435,11500,13.37,0,0,"2018"
"12533",2018-05-25,443,12400,13.5,0,0,"2018"
"12534",2018-05-26,433,13100,14.01,0,0,"2018"
"12535",2018-05-27,418,13900,14.52,0,0,"2018"
"12536",2018-05-28,470,14600,14.93,0,0,"2018"
"12537",2018-05-29,495,14700,14.96,0,0,"2018"
"12538",2018-05-30,553,14300,14.72,0,0,"2018"
"12539",2018-05-31,546,14300,14.36,0,0,"2018"
"12540",2018-06-01,492,13800,13.88,0,0,"2018"
"12541",2018-06-02,503,13000,13.58,0,0,"2018"
"12542",2018-06-03,490,12200,13.24,0,0,"2018"
"12543",2018-06-04,526,11900,13.2,0,0,"2018"
"12544",2018-06-05,594,12000,13.21,0,0,"2018"
"12545",2018-06-06,621,12000,13.22,0,0,"2018"
"12546",2018-06-07,621,12100,13.2,0,0,"2018"
"12547",2018-06-08,610,12000,13.1,0,0,"2018"
"12548",2018-06-09,582,12000,13.26,0,0,"2018"
"12549",2018-06-10,535,11900,13.26,0,0,"2018"
"12550",2018-06-11,525,11500,13.04,0,0,"2018"
"12551",2018-06-12,542,11100,12.78,0,0,"2018"
"12552",2018-06-13,570,10800,12.7,0,0,"2018"
"12553",2018-06-14,661,10700,12.6,0,0,"2018"
"12554",2018-06-15,653,10600,12.39,0,0,"2018"
"12555",2018-06-16,605,10500,12.41,0,0,"2018"
"12556",2018-06-17,566,10900,12.68,0,0,"2018"
"12557",2018-06-18,553,11300,12.79,0,0,"2018"
"12558",2018-06-19,552,11400,13.03,0,0,"2018"
"12559",2018-06-20,574,11700,13.37,0,0,"2018"
"12560",2018-06-21,565,12100,13.54,0,0,"2018"
"12561",2018-06-22,567,12400,13.73,0,0,"2018"
"12562",2018-06-23,573,13100,14.06,0,0,"2018"
"12563",2018-06-24,547,13300,13.97,0,0,"2018"
"12564",2018-06-25,582,13700,13.99,0,0,"2018"
"12565",2018-06-26,595,13600,13.97,0,0,"2018"
"12566",2018-06-27,623,13100,13.85,0,0,"2018"
"12567",2018-06-28,643,12700,13.57,0,0,"2018"
"12568",2018-06-29,608,12500,13.4,0,0,"2018"
"12569",2018-06-30,598,12000,13.19,0,0,"2018"
"12570",2018-07-01,561,11700,13.17,0,0,"2018"
"12571",2018-07-02,574,12000,13.28,0,0,"2018"
"12572",2018-07-03,589,12100,13.3,0,0,"2018"
"12573",2018-07-04,594,12200,13.31,0,0,"2018"
"12574",2018-07-05,594,12400,13.43,0,0,"2018"
"12575",2018-07-06,554,12800,13.7,0,0,"2018"
"12576",2018-07-07,552,13100,13.72,0,0,"2018"
"12577",2018-07-08,533,13300,13.82,0,0,"2018"
"12578",2018-07-09,574,13700,14.02,0,0,"2018"
"12579",2018-07-10,605,14000,14.36,0,0,"2018"
"12580",2018-07-11,630,14700,14.82,0,0,"2018"
"12581",2018-07-12,634,15700,15.03,0,0,"2018"
"12582",2018-07-13,613,16300,15.13,0,0,"2018"
"12583",2018-07-14,612,16300,15.1,0,0,"2018"
"12584",2018-07-15,563,16400,15.16,0,0,"2018"
"12585",2018-07-16,563,16800,15.33,0,0,"2018"
"12586",2018-07-17,601,16900,15.41,0,0,"2018"
"12587",2018-07-18,627,17000,15.45,0,0,"2018"
"12588",2018-07-19,641,16800,15.41,0,0,"2018"
"12589",2018-07-20,607,16700,15.35,0,0,"2018"
"12590",2018-07-21,574,16700,15.36,0,0,"2018"
"12591",2018-07-22,509,16600,15.34,0,0,"2018"
"12592",2018-07-23,555,16500,15.3,0,0,"2018"
"12593",2018-07-24,553,16500,15.33,0,0,"2018"
"12594",2018-07-25,536,16500,15.34,0,0,"2018"
"12595",2018-07-26,549,16500,15.36,0,0,"2018"
"12596",2018-07-27,572,16700,15.46,0,0,"2018"
"12597",2018-07-28,577,16800,15.43,0,0,"2018"
"12598",2018-07-29,555,16900,15.35,0,0,"2018"
"12599",2018-07-30,563,17200,15.6,0,0,"2018"
"12600",2018-07-31,595,17600,15.79,0,0,"2018"
"12601",2018-08-01,599,18000,16.01,0,0,"2018"
"12602",2018-08-02,564,18400,16.2,0,0,"2018"
"12603",2018-08-03,560,18400,16.27,0,0,"2018"
"12604",2018-08-04,577,18300,16.48,0,0,"2018"
"12605",2018-08-05,518,19100,16.77,0,0,"2018"
"12606",2018-08-06,525,19700,16.96,0,0,"2018"
"12607",2018-08-07,541,20000,17.05,0,0,"2018"
"12608",2018-08-08,568,20100,17.01,0,0,"2018"
"12609",2018-08-09,599,20200,17.06,0,0,"2018"
"12610",2018-08-10,565,20000,17.1,0,0,"2018"
"12611",2018-08-11,538,19800,17.01,0,0,"2018"
"12612",2018-08-12,508,19700,16.91,0,0,"2018"
"12613",2018-08-13,529,19500,16.8,0,0,"2018"
"12614",2018-08-14,521,19200,16.71,0,0,"2018"
"12615",2018-08-15,508,18900,16.63,0,0,"2018"
"12616",2018-08-16,507,18600,16.47,0,0,"2018"
"12617",2018-08-17,476,18200,16.39,0,0,"2018"
"12618",2018-08-18,434,17700,16.22,0,0,"2018"
"12619",2018-08-19,383,17300,16.11,0,0,"2018"
"12620",2018-08-20,417,17200,16.16,0,0,"2018"
"12621",2018-08-21,435,17300,16.22,0,0,"2018"
"12622",2018-08-22,471,17500,16.36,0,0,"2018"
"12623",2018-08-23,481,17500,16.56,0,0,"2018"
"12624",2018-08-24,462,17800,16.78,0,0,"2018"
"12625",2018-08-25,483,18000,16.78,0,0,"2018"
"12626",2018-08-26,473,17800,16.85,0,0,"2018"
"12627",2018-08-27,522,17600,16.76,0,0,"2018"
"12628",2018-08-28,777,17400,16.51,0,0,"2018"
"12629",2018-08-29,801,17600,16.75,0,0,"2018"
"12630",2018-08-30,809,17900,16.99,0,0,"2018"
"12631",2018-08-31,771,18100,17.14,0,0,"2018"
"12632",2018-09-01,738,18000,17.06,0,0,"2018"
"12633",2018-09-02,687,17800,16.93,0,0,"2018"
"12634",2018-09-03,668,17600,16.92,0,0,"2018"
"12635",2018-09-04,718,17500,16.91,0,0,"2018"
"12636",2018-09-05,886,17600,16.98,0,0,"2018"
"12637",2018-09-06,979,18000,17.14,0,0,"2018"
"12638",2018-09-07,965,17900,17.13,0,0,"2018"
"12639",2018-09-08,894,17800,16.94,0,0,"2018"
"12640",2018-09-09,788,17800,16.91,0,0,"2018"
"12641",2018-09-10,791,17800,16.82,0,0,"2018"
"12642",2018-09-11,800,17700,16.83,0,0,"2018"
"12643",2018-09-12,847,17800,16.88,0,0,"2018"
"12644",2018-09-13,864,17900,16.81,0,0,"2018"
"12645",2018-09-14,837,17600,16.68,0,0,"2018"
"12646",2018-09-15,901,17300,16.6,0,0,"2018"
"12647",2018-09-16,903,17300,16.45,0,0,"2018"
"12648",2018-09-17,847,17000,16.41,0,0,"2018"
"12649",2018-09-18,835,16800,16.37,0,0,"2018"
"12650",2018-09-19,796,16700,16.31,0,0,"2018"
"12651",2018-09-20,710,16500,16.26,0,0,"2018"
"12652",2018-09-21,601,16200,16.2,0,0,"2018"
"12653",2018-09-22,525,16100,16.01,0,0,"2018"
"12654",2018-09-23,464,15800,15.8,0,0,"2018"
"12655",2018-09-24,456,15500,15.66,0,0,"2018"
"12656",2018-09-25,411,15400,15.6,0,0,"2018"
"12657",2018-09-26,365,15500,15.64,0,0,"2018"
"12658",2018-09-27,392,15300,15.6,0,0,"2018"
"12659",2018-09-28,369,15300,15.64,0,0,"2018"
"12660",2018-09-29,332,15400,15.56,0,0,"2018"
"12661",2018-09-30,286,15400,15.57,0,0,"2018"
"12662",2018-10-01,59,15200,15.5,0,0,"2018"
"12663",2018-10-02,54,14900,15.39,0,0,"2018"
"12664",2018-10-03,53,14600,15.39,0,0,"2018"
"12665",2018-10-04,52,14200,15.21,0,0,"2018"
"12666",2018-10-05,49,13800,15.05,0,0,"2018"
"12667",2018-10-06,47,13600,15.05,0,0,"2018"
"12668",2018-10-07,48,13300,14.9,0,0,"2018"
"12669",2018-10-08,50,12300,14.66,0,0,"2018"
"12670",2018-10-09,50,11500,14.37,0,0,"2018"
"12671",2018-10-10,48,11400,14.24,0,0,"2018"
"12672",2018-10-11,47,11600,14.18,0,0,"2018"
"12673",2018-10-12,47,11400,14.08,0,0,"2018"
"12674",2018-10-13,46,11100,13.9,0,0,"2018"
"12675",2018-10-14,45,11100,13.71,0,0,"2018"
"12676",2018-10-15,45,10900,13.69,0,0,"2018"
"12677",2018-10-16,45,10600,13.62,0,0,"2018"
"12678",2018-10-17,46,10500,13.48,0,0,"2018"
"12679",2018-10-18,48,10500,13.42,0,0,"2018"
"12680",2018-10-19,49,10500,13.42,0,0,"2018"
"12681",2018-10-20,50,10400,13.39,0,0,"2018"
"12682",2018-10-21,50,10300,13.4214960629921,0,0,"2018"
"12683",2018-10-22,49,10300,13.394375,0,0,"2018"
"12684",2018-10-23,46,10200,13.2835294117647,0,0,"2018"
"12685",2018-10-24,44,9910,12.9522727272727,0,0,"2018"
"12686",2018-10-25,43,9580,12.4459090909091,0,0,"2018"
"12687",2018-10-26,42,9060,12.1388235294118,0,0,"2018"
"12688",2018-10-27,43,8510,12.04625,0,0,"2018"
"12689",2018-10-28,43,8370,12.0282677165354,0,0,"2018"
"12690",2018-10-29,42,8760,11.83,0,0,"2018"
"12691",2018-10-30,84,8910,12.12,0,0,"2018"
"12692",2018-10-31,102,8890,12.27,0,0,"2018"
"12693",2018-11-01,109,8980,12.33,0,0,"2018"
"12694",2018-11-02,108,9110,12.54,0,0,"2018"
"12695",2018-11-03,106,9190,12.53,0,0,"2018"
"12696",2018-11-04,107,8910,12.45,0,0,"2018"
"12697",2018-11-05,109,8770,12.23,0,0,"2018"
"12698",2018-11-06,84,8560,12.16,0,0,"2018"
"12699",2018-11-07,73,8330,11.97,0,0,"2018"
"12700",2018-11-08,70,8280,11.72,0,0,"2018"
"12701",2018-11-09,69,7850,11.72,0,0,"2018"
"12702",2018-11-10,69,7460,11.43,0,0,"2018"
"12703",2018-11-11,67,7440,11.34,0,0,"2018"
"12704",2018-11-12,67,7540,11.29,0,0,"2018"
"12705",2018-11-13,67,7670,11.42,0,0,"2018"
"12706",2018-11-14,67,7810,11.52,0,0,"2018"
"12707",2018-11-15,71,7890,11.55,0,0,"2018"
"12708",2018-11-16,80,7990,11.76,0,0,"2018"
"12709",2018-11-17,87,8130,11.79,0,0,"2018"
"12710",2018-11-18,94,8240,11.9,0,0,"2018"
"12711",2018-11-19,103,8450,12.4,0,0,"2018"
"12712",2018-11-20,113,9000,12.71,0,0,"2018"
"12713",2018-11-21,123,9750,13,0,0,"2018"
"12714",2018-11-22,146,10400,13.29,0,0,"2018"
"12715",2018-11-23,97,11300,13.78,0,0,"2018"
"12716",2018-11-24,63,12200,14.22,0,0,"2018"
"12717",2018-11-25,54,12600,14.45,0,0,"2018"
"12718",2018-11-26,50,12700,14.55,0,0,"2018"
"12719",2018-11-27,49,12600,14.51,0,0,"2018"
"12720",2018-11-28,50,12500,14.35,0,0,"2018"
"12721",2018-11-29,73,13300,14.82,0,0,"2018"
"12722",2018-11-30,90,15400,15.93,0,0,"2018"
"12723",2018-12-01,83,17100,17.96,0,0,"2018"
"12724",2018-12-02,263,18500,17.97,0,0,"2018"
"12725",2018-12-03,201,17600,16.99,0,0,"2018"
"12726",2018-12-04,96,15700,15.95,0,0,"2018"
"12727",2018-12-05,71,14200,15.12,0,0,"2018"
"12728",2018-12-06,70,13200,14.61,0,0,"2018"
"12729",2018-12-07,60,12700,14.32,0,0,"2018"
"12730",2018-12-08,52,12300,14.13,0,0,"2018"
"12731",2018-12-09,47,11600,13.75,0,0,"2018"
"12732",2018-12-10,45,11100,13.43,0,0,"2018"
"12733",2018-12-11,46,11200,13.45,0,0,"2018"
"12734",2018-12-12,46,11200,13.35,0,0,"2018"
"12735",2018-12-13,45,10600,13.05,0,0,"2018"
"12736",2018-12-14,49,10000,12.86,0,0,"2018"
"12737",2018-12-15,52,10100,12.85,0,0,"2018"
"12738",2018-12-16,57,10600,13.01,0,0,"2018"
"12739",2018-12-17,85,12700,14.21,0,0,"2018"
"12740",2018-12-18,69,16200,20.17,0,0,"2018"
"12741",2018-12-19,227,21600,20.8,0,0,"2018"
"12742",2018-12-20,162,21900,19.96,0,0,"2018"
"12743",2018-12-21,80,18800,17.63,0,0,"2018"
"12744",2018-12-22,68,16600,16.37,0,0,"2018"
"12745",2018-12-23,60,15800,16.16,0,0,"2018"
"12746",2018-12-24,62,15600,16.08,0,0,"2018"
"12747",2018-12-25,80,15800,15.74,0,0,"2018"
"12748",2018-12-26,70,17500,19.31,0,0,"2018"
"12749",2018-12-27,59,20300,19.57,0,0,"2018"
"12750",2018-12-28,53,19900,18.79,0,0,"2018"
"12751",2018-12-29,48,17500,17.07,0,0,"2018"
"12752",2018-12-30,48,15600,16.01,0,0,"2018"
"12753",2018-12-31,53,14400,15.22,0,0,"2018"
"12754",2019-01-01,48,13200,14.68,0,0,"2019"
"12755",2019-01-02,46,12500,14.41,0,0,"2019"
"12756",2019-01-03,45,12300,14.25,0,0,"2019"
"12757",2019-01-04,49,11900,14.11,0,0,"2019"
"12758",2019-01-05,59,11800,14.2,0,0,"2019"
"12759",2019-01-06,410,13200,14.77,0,0,"2019"
"12760",2019-01-07,251,17100,18.17,0,0,"2019"
"12761",2019-01-08,293,23300,22.33,0,0,"2019"
"12762",2019-01-09,774,27700,22.44,0,0,"2019"
"12763",2019-01-10,952,29700,24.88,0,0,"2019"
"12764",2019-01-11,1369,32900,25.38,0,0,"2019"
"12765",2019-01-12,1669,33400,25.14,0,0,"2019"
"12766",2019-01-13,1449,30700,23.29,0,0,"2019"
"12767",2019-01-14,778,27400,21.46,0,0,"2019"
"12768",2019-01-15,413,25000,20.01,0,0,"2019"
"12769",2019-01-16,1500,25400,19.78,0,0,"2019"
"12770",2019-01-17,2363,33100,26.85,0,0,"2019"
"12771",2019-01-18,5469,43900,29.88,0,0,"2019"
"12772",2019-01-19,4469,50500,31.57,0,0,"2019"
"12773",2019-01-20,4059,55100,32.12,1,1,"2019"
"12774",2019-01-21,4059,56000,32.06,2,1,"2019"
"12775",2019-01-22,4119,55100,31.49,3,1,"2019"
"12776",2019-01-23,4069,54400,31.45,4,1,"2019"
"12777",2019-01-24,4337,51600,30.71,5,1,"2019"
"12778",2019-01-25,4033,45800,28.79,6,1,"2019"
"12779",2019-01-26,3763,39800,26.18,0,0,"2019"
"12780",2019-01-27,3293,35000,24.39,0,0,"2019"
"12781",2019-01-28,2783,31700,22.94,0,0,"2019"
"12782",2019-01-29,2513,28800,21.72,0,0,"2019"
"12783",2019-01-30,2053,26300,20.6,0,0,"2019"
"12784",2019-01-31,1423,24300,19.71,0,0,"2019"
"12785",2019-02-01,799,23000,19.18,0,0,"2019"
"12786",2019-02-02,807,22900,19.11,0,0,"2019"
"12787",2019-02-03,1281,26800,24.97,0,0,"2019"
"12788",2019-02-04,2631,36200,27.95,0,0,"2019"
"12789",2019-02-05,3336,45100,30.37,0,0,"2019"
"12790",2019-02-06,3703,51900,31.41,0,0,"2019"
"12791",2019-02-07,3493,55200,31.44,0,0,"2019"
"12792",2019-02-08,3410,53500,30.62,0,0,"2019"
"12793",2019-02-09,3456,49300,28.51,0,0,"2019"
"12794",2019-02-10,3476,45700,26.26,0,0,"2019"
"12795",2019-02-11,3377,44000,25.29,0,0,"2019"
"12796",2019-02-12,3248,44600,24.54,0,0,"2019"
"12797",2019-02-13,4201,50000,25.23,0,0,"2019"
"12798",2019-02-14,11711,61600,31.24,0,0,"2019"
"12799",2019-02-15,31668,75200,34.06,1,1,"2019"
"12800",2019-02-16,50456,81000,34.3,2,1,"2019"
"12801",2019-02-17,52878,79800,34.35,3,1,"2019"
"12802",2019-02-18,45061,75500,34.25,4,1,"2019"
"12803",2019-02-19,29159,72000,33.7,5,1,"2019"
"12804",2019-02-20,18662,68700,33.1,6,1,"2019"
"12805",2019-02-21,14341,63400,32.17,7,1,"2019"
"12806",2019-02-22,12028,58700,30.65,8,1,"2019"
"12807",2019-02-23,10128,54300,28.92,9,1,"2019"
"12808",2019-02-24,8648,49600,27.16,10,1,"2019"
"12809",2019-02-25,7750,47000,25.81,11,1,"2019"
"12810",2019-02-26,10642,55000,29,12,1,"2019"
"12811",2019-02-27,27103,74700,33.69,13,1,"2019"
"12812",2019-02-28,58157,83400,34.21,14,1,"2019"
"12813",2019-03-01,60996,82900,34.59,15,1,"2019"
"12814",2019-03-02,71903,80700,34.9,16,1,"2019"
"12815",2019-03-03,75000,80900,34.9,17,1,"2019"
"12816",2019-03-04,67009,80700,34.71,18,1,"2019"
"12817",2019-03-05,58706,79700,34.51,19,1,"2019"
"12818",2019-03-06,57194,79500,34.43,20,1,"2019"
"12819",2019-03-07,65041,80200,34.61,21,1,"2019"
"12820",2019-03-08,63827,80500,34.61,22,1,"2019"
"12821",2019-03-09,60244,79800,34.55,23,1,"2019"
"12822",2019-03-10,59491,78300,34.55,24,1,"2019"
"12823",2019-03-11,57047,77000,34.53,25,1,"2019"
"12824",2019-03-12,51426,74900,34.4,26,1,"2019"
"12825",2019-03-13,44783,71800,34.24,27,1,"2019"
"12826",2019-03-14,36813,70700,34,28,1,"2019"
"12827",2019-03-15,30513,69500,33.77,29,1,"2019"
"12828",2019-03-16,26893,68200,33.61,30,1,"2019"
"12829",2019-03-17,23657,67300,33.47,31,1,"2019"
"12830",2019-03-18,20126,66000,33.27,32,1,"2019"
"12831",2019-03-19,15705,64800,33.02,33,1,"2019"
"12832",2019-03-20,11400,63400,32.68,34,1,"2019"
"12833",2019-03-21,9533,61700,32.21,35,1,"2019"
"12834",2019-03-22,8616,60300,31.58,36,1,"2019"
"12835",2019-03-23,8030,59000,31.08,37,1,"2019"
"12836",2019-03-24,7631,57600,30.74,38,1,"2019"
"12837",2019-03-25,7135,56300,30.44,39,1,"2019"
"12838",2019-03-26,7153,56400,30.61,40,1,"2019"
"12839",2019-03-27,7112,59000,31.83,41,1,"2019"
"12840",2019-03-28,7794,62800,32.94,42,1,"2019"
"12841",2019-03-29,12256,65300,33.28,43,1,"2019"
"12842",2019-03-30,18651,66000,33.3,44,1,"2019"
"12843",2019-03-31,18698,66200,33.3,45,1,"2019"
"12844",2019-04-01,15516,66100,33.18,46,1,"2019"
"12845",2019-04-02,10798,65800,33,47,1,"2019"
"12846",2019-04-03,8246,65700,33.01,48,1,"2019"
"12847",2019-04-04,10389,67800,33.2,49,1,"2019"
"12848",2019-04-05,13609,70500,33.24,50,1,"2019"
"12849",2019-04-06,16355,71500,33.36,51,1,"2019"
"12850",2019-04-07,19797,72200,33.46,52,1,"2019"
"12851",2019-04-08,21171,72000,33.49,53,1,"2019"
"12852",2019-04-09,21024,70600,33.5,54,1,"2019"
"12853",2019-04-10,19454,69700,33.41,55,1,"2019"
"12854",2019-04-11,18661,69200,33.42,56,1,"2019"
"12855",2019-04-12,18936,69700,33.47,57,1,"2019"
"12856",2019-04-13,19583,71300,33.48,58,1,"2019"
"12857",2019-04-14,18668,71500,33.45,59,1,"2019"
"12858",2019-04-15,16995,71000,33.4,60,1,"2019"
"12859",2019-04-16,15128,69800,33.35,61,1,"2019"
"12860",2019-04-17,12221,69100,33.29,62,1,"2019"
"12861",2019-04-18,8240,68000,33.15,63,1,"2019"
"12862",2019-04-19,5247,67300,32.96,64,1,"2019"
"12863",2019-04-20,3456,65600,32.54,65,1,"2019"
"12864",2019-04-21,2682,62700,31.98,0,0,"2019"
"12865",2019-04-22,2367,60300,31.44,0,0,"2019"
"12866",2019-04-23,2067,58100,30.61,0,0,"2019"
"12867",2019-04-24,1778,55700,29.71,0,0,"2019"
"12868",2019-04-25,1504,53500,28.86,0,0,"2019"
"12869",2019-04-26,1406,51000,27.87,0,0,"2019"
"12870",2019-04-27,1113,49000,27.09,0,0,"2019"
"12871",2019-04-28,913,47000,26.44,0,0,"2019"
"12872",2019-04-29,817,45200,25.85,0,0,"2019"
"12873",2019-04-30,750,43200,25.13,0,0,"2019"
"12874",2019-05-01,563,41400,24.4,0,0,"2019"
"12875",2019-05-02,388,39700,23.62,0,0,"2019"
"12876",2019-05-03,311,37900,22.67,0,0,"2019"
"12877",2019-05-04,190,36100,21.74,0,0,"2019"
"12878",2019-05-05,161,34200,20.86,0,0,"2019"
"12879",2019-05-06,154,33700,20.44,0,0,"2019"
"12880",2019-05-07,164,34100,20.49,0,0,"2019"
"12881",2019-05-08,150,33700,20.44,0,0,"2019"
"12882",2019-05-09,163,33100,20.24,0,0,"2019"
"12883",2019-05-10,174,32800,20.06,0,0,"2019"
"12884",2019-05-11,162,31800,19.8,0,0,"2019"
"12885",2019-05-12,154,30800,19.42,0,0,"2019"
"12886",2019-05-13,147,30600,19.11,0,0,"2019"
"12887",2019-05-14,141,30600,19.06,0,0,"2019"
"12888",2019-05-15,180,31000,19.1,0,0,"2019"
"12889",2019-05-16,212,32300,20.03,0,0,"2019"
"12890",2019-05-17,205,34900,21.6,0,0,"2019"
"12891",2019-05-18,436,38000,22.54,0,0,"2019"
"12892",2019-05-19,769,40800,23.31,0,0,"2019"
"12893",2019-05-20,1213,42400,24.01,0,0,"2019"
"12894",2019-05-21,1583,43200,24.27,0,0,"2019"
"12895",2019-05-22,1563,42800,24.18,0,0,"2019"
"12896",2019-05-23,1513,42400,23.94,0,0,"2019"
"12897",2019-05-24,1363,41000,23.67,0,0,"2019"
"12898",2019-05-25,1038,38800,23.15,0,0,"2019"
"12899",2019-05-26,754,37000,22.5,0,0,"2019"
"12900",2019-05-27,715,37000,23.41,0,0,"2019"
"12901",2019-05-28,735,38200,23.93,0,0,"2019"
"12902",2019-05-29,692,38500,23.61,0,0,"2019"
"12903",2019-05-30,609,36900,22.7,0,0,"2019"
"12904",2019-05-31,470,35900,22.39,0,0,"2019"
"12905",2019-06-01,538,37500,23.88,0,0,"2019"
"12906",2019-06-02,686,40300,24.55,0,0,"2019"
"12907",2019-06-03,724,42300,24.8,0,0,"2019"
"12908",2019-06-04,625,44500,25.04,0,0,"2019"
"12909",2019-06-05,401,46400,25.17,0,0,"2019"
"12910",2019-06-06,279,47100,25.13,0,0,"2019"
"12911",2019-06-07,286,46400,24.92,0,0,"2019"
"12912",2019-06-08,319,46200,24.52,0,0,"2019"
"12913",2019-06-09,306,45300,24.03,0,0,"2019"
"12914",2019-06-10,216,43700,23.48,0,0,"2019"
"12915",2019-06-11,160,40700,22.67,0,0,"2019"
"12916",2019-06-12,115,36500,21.65,0,0,"2019"
"12917",2019-06-13,99,32400,20.37,0,0,"2019"
"12918",2019-06-14,94,28600,18.85,0,0,"2019"
"12919",2019-06-15,90,26200,17.92,0,0,"2019"
"12920",2019-06-16,90,25100,17.54,0,0,"2019"
"12921",2019-06-17,90,24500,17.31,0,0,"2019"
"12922",2019-06-18,89,23500,17.15,0,0,"2019"
"12923",2019-06-19,89,22300,16.88,0,0,"2019"
"12924",2019-06-20,87,21400,16.58,0,0,"2019"
"12925",2019-06-21,70,20700,16.36,0,0,"2019"
"12926",2019-06-22,72,19800,15.98,0,0,"2019"
"12927",2019-06-23,72,19000,15.58,0,0,"2019"
"12928",2019-06-24,68,18300,15.28,0,0,"2019"
"12929",2019-06-25,67,17600,15.36,0,0,"2019"
"12930",2019-06-26,67,16600,15.06,0,0,"2019"
"12931",2019-06-27,64,16000,14.64,0,0,"2019"
"12932",2019-06-28,64,15500,14.4,0,0,"2019"
"12933",2019-06-29,66,15500,14.44,0,0,"2019"
"12934",2019-06-30,67,16500,15.02,0,0,"2019"
"12935",2019-07-01,70,18200,15.72,0,0,"2019"
"12936",2019-07-02,69,19300,16.05,0,0,"2019"
"12937",2019-07-03,66,19300,15.94,0,0,"2019"
"12938",2019-07-04,64,19000,15.75,0,0,"2019"
"12939",2019-07-05,63,19100,15.83,0,0,"2019"
"12940",2019-07-06,61,19200,15.84,0,0,"2019"
"12941",2019-07-07,63,19000,15.98,0,0,"2019"
"12942",2019-07-08,67,19000,16.1,0,0,"2019"
"12943",2019-07-09,66,18800,16.12,0,0,"2019"
"12944",2019-07-10,62,18300,15.98,0,0,"2019"
"12945",2019-07-11,63,18000,15.82,0,0,"2019"
"12946",2019-07-12,66,17700,15.79,0,0,"2019"
"12947",2019-07-13,64,17500,15.76,0,0,"2019"
"12948",2019-07-14,64,17400,15.73,0,0,"2019"
"12949",2019-07-15,67,17300,15.71,0,0,"2019"
"12950",2019-07-16,79,17300,15.69,0,0,"2019"
"12951",2019-07-17,81,17100,15.57,0,0,"2019"
"12952",2019-07-18,79,16700,15.58,0,0,"2019"
"12953",2019-07-19,68,16600,15.53,0,0,"2019"
"12954",2019-07-20,67,16900,15.61,0,0,"2019"
"12955",2019-07-21,63,17300,15.73,0,0,"2019"
"12956",2019-07-22,64,17600,15.86,0,0,"2019"
"12957",2019-07-23,59,17600,15.89,0,0,"2019"
"12958",2019-07-24,60,17700,15.94,0,0,"2019"
"12959",2019-07-25,59,17600,15.99,0,0,"2019"
"12960",2019-07-26,61,17500,15.94,0,0,"2019"
"12961",2019-07-27,65,17600,16,0,0,"2019"
"12962",2019-07-28,63,18000,16.27,0,0,"2019"
"12963",2019-07-29,66,18400,16.48,0,0,"2019"
"12964",2019-07-30,63,18800,16.5,0,0,"2019"
"12965",2019-07-31,60,18900,16.58,0,0,"2019"
"12966",2019-08-01,56,19200,16.6,0,0,"2019"
"12967",2019-08-02,51,19300,16.67,0,0,"2019"
"12968",2019-08-03,51,19400,16.67,0,0,"2019"
"12969",2019-08-04,52,19500,16.74,0,0,"2019"
"12970",2019-08-05,52,19700,16.79,0,0,"2019"
"12971",2019-08-06,51,19900,16.89,0,0,"2019"
"12972",2019-08-07,48,20200,17.16,0,0,"2019"
"12973",2019-08-08,50,20300,17.24,0,0,"2019"
"12974",2019-08-09,58,20300,17.26,0,0,"2019"
"12975",2019-08-10,58,20100,17.22,0,0,"2019"
"12976",2019-08-11,54,20100,17.32,0,0,"2019"
"12977",2019-08-12,50,20400,17.51,0,0,"2019"
"12978",2019-08-13,52,20500,17.48,0,0,"2019"
"12979",2019-08-14,54,20500,17.45,0,0,"2019"
"12980",2019-08-15,52,20500,17.44,0,0,"2019"
"12981",2019-08-16,50,20400,17.43,0,0,"2019"
"12982",2019-08-17,50,20400,17.56,0,0,"2019"
"12983",2019-08-18,50,20700,17.55,0,0,"2019"
"12984",2019-08-19,50,21000,17.64,0,0,"2019"
