doy1998,date,Q_upstream,Q_downstream,inundation,inund_days,inund_factor,Q_yolo,WTmwk_downstream,WTmwk_upstream,WTmwk_yolo,sradmwk_downstream,sradmwk_upstream,sradmwk_yolo
4364,2009-12-12,9220,730,0,0,none,111,8.77797619047619,8.539675058825221,6.426706892802783,152.69,145.7942857142857,148.65857142857143
4365,2009-12-13,10800,7140,0,0,none,106,8.54404761904762,8.30837711933091,6.4562970373183,145.06857142857143,128.83428571428573,136.60714285714286
4366,2009-12-14,11900,9380,0,0,none,100,8.345833333333333,8.112391842354814,6.499154180175443,142.04285714285714,125.53,133.27857142857144
4367,2009-12-15,12400,9160,0,0,none,104,8.2113095238095255,7.9793808135362045,6.682487513508776,130.93571428571428,108.58142857142857,116.64714285714285
4368,2009-12-16,12100,10100,0,0,none,110,8.155357142857145,7.924057642257667,7.179378269811298,120.31,100.60714285714286,106.17142857142858
4369,2009-12-17,11800,10200,0,0,none,110,8.173214285714288,7.941713973516776,7.779378269811297,129.99428571428572,109.77714285714285,116.34
4370,2009-12-18,12700,11000,0,0,none,109,8.259523809523811,8.027052907935795,8.251023542733561,133.97142857142856,122.46,124.66714285714286
4371,2009-12-19,13300,10800,0,0,none,104,8.381547619047621,8.147704504873031,8.662470429180448,135.71571428571428,125.99571428571429,125.83428571428571
4372,2009-12-20,12500,8850,0,0,none,95,8.533928571428573,8.298371864950749,9.00227442729851,146.21285714285716,135.92714285714285,134.86285714285714
4373,2009-12-21,11700,8940,0,0,none,92,8.727380952380955,8.489648786924416,9.40227442729851,141.91714285714286,136.3842857142857,136.66857142857143
4374,2009-12-22,11400,11900,0,0,none,92,8.91904761904762,8.67916007577217,9.666560141584224,153.0857142857143,150.39142857142858,152.27714285714285
4375,2009-12-23,11100,9670,0,0,none,92,9.055952380952382,8.814525282091996,9.69824081385313,168.1614285714286,161.4457142857143,166.99142857142857
4376,2009-12-24,11500,7510,0,0,none,100,9.149404761904762,8.906926749014657,9.42681224242456,175.77142857142857,168.65571428571428,173.8242857142857
4377,2009-12-25,11200,6060,0,0,none,102,9.204761904761904,8.961661375917892,9.275396584636022,191.66,184.21428571428572,190.01714285714286
4378,2009-12-26,10600,5990,0,0,none,102,9.211309523809524,8.96813536404623,9.050854460093898,194.22142857142856,185.52428571428572,193.67714285714285
4379,2009-12-27,9960,6620,0,0,none,102,9.172619047619047,8.929879979651497,8.75714285714286,190.55714285714285,188.07857142857142,194.09571428571428
4380,2009-12-28,9790,6090,0,0,none,102,9.083928571428572,8.842186867731263,8.35714285714286,201.54857142857142,190.07285714285715,197.84
4381,2009-12-29,9810,6740,0,0,none,102,8.975,8.734483247050706,7.9857142857142875,204.04714285714286,192.56857142857143,200.35142857142858
4382,2009-12-30,9880,8640,0,0,none,110,8.889880952380953,8.650321401382293,7.785714285714287,199.13142857142856,180.93571428571428,192.73142857142858
4383,2009-12-31,9820,9120,0,0,none,113,8.806349206349207,8.567729007381358,7.800000000000002,193.75,170.79714285714286,185.00857142857143
4384,2010-01-01,10000,8410,0,0,none,115,8.740039682539683,8.502165163972537,7.763257142857144,185.3814285714286,152.49285714285713,168.21142857142857
4385,2010-01-02,10400,9340,0,0,none,112,8.698968253968253,8.46155560207659,7.854257142857144,194.37142857142857,166.14285714285714,179.31
4386,2010-01-03,10500,9620,0,0,none,108,8.672777777777778,8.435659649563233,8.073,205.08142857142857,179.29285714285714,192.1142857142857
4387,2010-01-04,11700,9750,0,0,none,104,8.677539682539683,8.440368004565661,8.375857142857145,206.61142857142858,189.69571428571427,197.22571428571428
4388,2010-01-05,11500,10000,0,0,none,101,8.717420634920636,8.479800477711002,8.71157142857143,200.50857142857143,183.37857142857143,191.66285714285715
4389,2010-01-06,10800,9130,0,0,none,101,8.785873015873015,8.534578823647273,9.004428571428573,190.1157142857143,176.90857142857143,183.36142857142858
4390,2010-01-07,10300,7800,0,0,none,101,8.871785714285714,8.517058172491614,9.21157142857143,176.56571428571428,164.15571428571428,170.7057142857143
4391,2010-01-08,10100,6740,0,0,none,101,8.946428571428571,8.402209858183706,9.419204122245914,172.99571428571429,170.5757142857143,173.88
4392,2010-01-09,9860,6000,0,0,none,101,9.016326530612243,8.218593366361345,9.561342650384441,164.12714285714287,156.4857142857143,163.11714285714285
4393,2010-01-10,9560,6300,0,0,none,101,9.087397959183672,8.022126425401774,9.64498296046196,159.37428571428572,141.22857142857143,154.54714285714286
4394,2010-01-11,9400,4550,0,0,none,108,9.14581632653061,7.850912406459941,9.6892799233416,151.57285714285715,123.92857142857143,142.4942857142857
4395,2010-01-12,9620,4310,0,0,none,107,9.192840136054421,7.755558441558441,9.66785135191303,152.62142857142857,128.02428571428572,144.05285714285714
4396,2010-01-13,10400,10600,0,0,none,106,9.244030612244899,7.721011904761904,9.782137066198743,172.53571428571428,150.91142857142856,164.26571428571427
4397,2010-01-14,13100,12600,0,0,none,102,9.31545918367347,7.81705357142857,10.01070849477017,193.99,177.09571428571428,187.78142857142856
4398,2010-01-15,17600,13000,0,0,none,101,9.395816326530612,8.048556547619047,10.152235891798634,202.78,188.59142857142857,198.91571428571427
4399,2010-01-16,17500,13100,0,0,none,105,9.499132653061226,8.421369047619045,10.25719260175534,210.72,201.76857142857142,207.82999999999998
4400,2010-01-17,15900,11100,0,0,none,106,9.634608843537416,8.835267857142856,10.306564536575783,211.02142857142857,200.26714285714286,208.8385714285714
4401,2010-01-18,15600,9890,0,0,none,170,9.784523809523806,9.208288690476188,10.316215830164085,207.89714285714285,201.41142857142856,208.5842857142857
4402,2010-01-19,18900,17600,0,0,none,429,9.912499999999996,9.508869047619042,10.444787258735513,197.83,192.00857142857143,198.32857142857142
4403,2010-01-20,31500,29100,0,0,none,2107,9.975595238095233,9.761741071428565,10.323358687306941,178.27857142857144,168.60714285714286,177.86142857142858
4404,2010-01-21,41000,38500,0,0,none,4473,9.944642857142851,9.944523809523805,10.00193011587837,158.89142857142858,143.60714285714286,155.08142857142857
4405,2010-01-22,49500,42200,0,0,none,5910,9.836309523809518,9.980178571428567,9.788166894972292,150.14857142857142,126.31285714285714,143.02428571428572
4406,2010-01-23,58200,46400,1,1,short,5512,9.643452380952375,9.85991071428571,9.561734288031214,159.93142857142857,132.71571428571428,152.04857142857142
4407,2010-01-24,58400,47500,1,2,short,5926,9.35773809523809,9.664330357142854,9.336823797519218,159.4557142857143,141.6657142857143,152.10285714285715
4408,2010-01-25,54000,46300,1,3,short,5421,9.049523809523809,9.416562499999996,9.065732683908418,156.68428571428572,142.07,150.32
4409,2010-01-26,50300,44600,1,4,short,5873,8.791785714285712,9.138080357142858,8.794304112479848,158.53428571428572,144.23428571428573,150.5742857142857
4410,2010-01-27,52000,43900,1,5,short,7262,8.589404761904762,8.847291666666667,8.715732683908419,181.62714285714284,173.83857142857144,176.37714285714287
4411,2010-01-28,56700,46900,1,6,short,6412,8.460238095238095,8.55123511904762,8.78716125533699,205.5442857142857,203.59571428571428,203.63
4412,2010-01-29,56600,48300,1,7,short,6062,8.415,8.37108630952381,8.893554861730598,214.17714285714285,223.0157142857143,222.81857142857143
4413,2010-01-30,49800,46800,1,8,short,5940,8.464404761904762,8.317455357142856,9.04633322436526,218.4242857142857,227.07285714285715,226.93
4414,2010-01-31,40900,41200,1,9,short,5832,8.622142857142856,8.35796130952381,9.298402270607243,236.44285714285712,247.92142857142858,246.57142857142858
4415,2010-02-01,34500,35000,1,10,short,5668,8.845238095238095,8.506517857142859,9.703164175369142,260.49,270.4585714285714,269.83285714285716
4416,2010-02-02,31400,30500,1,11,short,5493,9.087500000000006,8.69294642857143,9.996021318226285,272.5414285714286,288.7742857142857,293.0214285714286
4417,2010-02-03,29100,27600,1,12,short,5313,9.35000000000001,8.891294642857144,10.260307032512,274.8828571428571,290.0242857142857,294.89285714285717
4418,2010-02-04,27500,25300,1,13,short,5111,9.626190476190486,9.12825892857143,10.524592746797714,261.26428571428573,271.1942857142857,278.9814285714286
4419,2010-02-05,26000,25300,1,14,short,5012,9.910119047619057,9.324012158054712,10.715303899679915,255.31857142857143,259.2285714285714,264.74571428571426
4420,2010-02-06,28700,25800,1,15,short,4628,10.20000000000001,9.624763288938912,10.935172039380557,236.04428571428573,244.02285714285713,244.08285714285714
4421,2010-02-07,33500,29000,1,16,short,4725,10.450000000000015,9.887282320304159,11.127122945617172,232.4457142857143,238.89714285714285,239.51
4422,2010-02-08,35700,29100,1,17,short,4789,10.647023809523828,10.101323689349806,11.293789612283843,222.3257142857143,231.41142857142856,241.35142857142856
4423,2010-02-09,37700,31000,1,18,short,4740,10.7732142857143,10.270652168682746,11.472361040855272,218.44285714285715,220.44142857142856,227.84857142857143
4424,2010-02-10,36600,32900,1,19,short,4578,10.8577380952381,10.413688218340935,11.536646755140985,221.74,223.64,230.88714285714286
4425,2010-02-11,34400,31500,1,20,short,4375,10.919047619047628,10.542434847018512,11.586646755140986,237.21285714285713,236.02714285714285,235.0842857142857
4426,2010-02-12,31600,29100,1,21,short,4168,10.958333333333343,10.695513105562286,11.731649887973072,253.37857142857143,250.38857142857142,249.35285714285715
4427,2010-02-13,29100,26600,0,0,none,3888,10.994642857142871,10.731414312455815,11.876726719395887,275.7971428571429,271.12285714285713,274.19
4428,2010-02-14,27300,24500,0,0,none,3563,11.0607142857143,10.796742738114514,12.11530202625207,285.4557142857143,281.6642857142857,284.55571428571426
4429,2010-02-15,25700,22400,0,0,none,3283,11.179166666666672,10.913863068799914,12.43737994833,304.1771428571429,299.60571428571427,292.08714285714285
4430,2010-02-16,24200,21000,0,0,none,3023,11.374404761904772,11.1069056238995,12.865951376901428,324.39,320.03285714285715,313.01142857142855
4431,2010-02-17,22900,18800,0,0,none,2767,11.633928571428585,11.363510971531872,13.430237091187143,325.91857142857145,323.50142857142856,315.49142857142857
4432,2010-02-18,21700,16200,0,0,none,2466,11.937500000000014,11.663668602936701,14.00880851975857,326.45714285714286,336.15714285714284,331.3642857142857
4433,2010-02-19,20600,15600,0,0,none,2010,12.245833333333342,11.968534589343957,14.408138876901429,321.1114285714286,332.4214285714286,327.6685714285714
4434,2010-02-20,19600,14700,0,0,none,1437,12.517857142857142,12.237499368857685,14.664910165588271,309.1428571428571,322.8357142857143,317.5857142857143
4435,2010-02-21,18900,15200,0,0,none,86,12.726785714285715,12.444078444589243,14.637219212473585,283.6942857142857,310.3742857142857,301.56857142857143
4436,2010-02-22,18000,13500,0,0,none,84,12.858333333333343,12.574146751531343,14.372548697803072,280.81142857142856,311.38714285714286,300.62857142857143
4437,2010-02-23,18100,11200,0,0,none,89,12.905357142857143,12.620641757180314,14.043977269231643,259.26,280.5914285714286,275.27714285714285
4438,2010-02-24,18200,13600,0,0,none,154,12.836309523809529,12.5523706096451,13.508262983517357,249.7242857142857,253.28857142857143,262.8642857142857
4439,2010-02-25,20300,14900,0,0,none,86,12.711904761904757,12.429364835206643,13.0011201263745,249.55857142857144,250.2242857142857,261.0642857142857
4440,2010-02-26,25600,15300,0,0,none,1380,12.561904761904756,12.28105165263013,12.63036119780307,240.1942857142857,240.63,251.02428571428572
4441,2010-02-27,25900,20700,0,0,none,1891,12.371428571428572,12.092717452532986,12.369918229918243,248.31571428571428,234.28142857142856,246.39142857142858
4442,2010-02-28,28500,24200,0,0,none,1940,12.161904761904758,11.885549832426129,12.298835978835985,279.32428571428574,252.54714285714286,268.03714285714284
4443,2010-03-01,30500,24900,0,0,none,2082,11.958928571428558,11.6848562004476,12.362857142857143,268.93857142857144,253.06,269.0128571428571
4444,2010-03-02,28100,23800,0,0,none,2131,11.8142857142857,11.54183991724883,12.477142857142857,270.8414285714286,261.7442857142857,273.67857142857144
4445,2010-03-03,25600,24300,0,0,none,1931,11.730952380952358,11.459443704706315,12.641428571428571,263.83000000000004,265.74571428571426,265.97714285714284
4446,2010-03-04,26700,25100,0,0,none,1754,11.656780538302257,11.386105957766315,12.641428571428571,273.5557142857143,271.84714285714284,274.4442857142857
4447,2010-03-05,29900,24100,0,0,none,1818,11.614518633540358,11.344319307119772,12.655052034058658,299.49142857142857,300.05571428571426,301.99857142857144
4448,2010-03-06,29100,22400,0,0,none,2095,11.6151138716356,11.344907851495071,12.671956795963414,314.17,322.66142857142853,326.21999999999997
4449,2010-03-07,25800,21600,0,0,none,2015,11.664518633540357,11.393757034645256,12.663480605487228,315.6314285714286,326.0514285714286,328.93571428571425
4450,2010-03-08,22900,22100,0,0,none,1526,11.721066252587987,11.4496687502991,12.6349091769158,326.71285714285716,325.10714285714283,326.89285714285717
4451,2010-03-09,20500,18600,0,0,none,1115,11.735947204968943,11.464382359681686,12.5349091769158,339.98285714285714,354.1842857142857,355.1957142857143
4452,2010-03-10,19000,15600,0,0,none,94,11.747851966873714,11.47615324718777,12.513480605487228,362.93428571428575,378.8071428571429,378.98857142857145
4453,2010-03-11,18100,13700,0,0,none,81,11.795833333333343,11.62964905610287,12.627766319772944,368.70714285714286,387.8828571428571,386.3828571428571
4454,2010-03-12,17300,12600,0,0,none,85,11.844125258799187,11.701319272034471,12.6782380952381,350.72,361.44,364.64
4455,2010-03-13,16800,14200,0,0,none,87,11.873291925465843,11.692272215226756,12.744190476190486,354.93285714285713,367.4242857142857,368.66714285714284
4456,2010-03-14,16800,12900,0,0,none,88,11.884763786937715,11.668485547999357,12.8257142857143,360.62857142857143,369.06,371.7757142857143
4457,2010-03-15,17500,13300,0,0,none,89,11.9127399774139,11.70065352907947,12.74714285714287,377.35857142857145,382.9428571428571,388.18142857142857
4458,2010-03-16,16900,12800,0,0,none,98,11.978216167890086,11.825691509931957,12.918571428571443,396.89,390.13428571428574,394.2857142857143
4459,2010-03-17,15800,11000,0,0,none,104,12.100239977413885,12.026449561403515,13.382857142857157,402.1042857142857,397.04285714285714,400.6357142857143
4460,2010-03-18,14800,9380,0,0,none,101,12.25083521550913,12.191270989974944,13.7757142857143,406.76714285714286,400.04285714285714,404.3342857142857
4461,2010-03-19,14500,9260,0,0,none,100,12.432305194805187,12.5094257518797,14.143076001261443,435.1542857142857,436.24857142857144,435.7628571428572
4462,2010-03-20,14200,9490,0,0,none,106,12.683495670995672,12.981018013784471,14.5342313486463,436.4485714285714,436.5,437.36
4463,2010-03-21,13800,9420,0,0,none,114,12.998809523809514,13.464961466165414,14.948221453779258,435.58285714285716,436.46,437.71714285714285
4464,2010-03-22,13400,9120,0,0,none,115,13.366977225672871,13.921122180451128,15.555364310922114,432.7085714285714,431.7471428571429,434.4271428571429
4465,2010-03-23,13000,7260,0,0,none,119,13.734239130434785,14.300654761904758,15.876792882350685,432.3642857142857,429.95428571428573,432.7371428571429
4466,2010-03-24,12800,7540,0,0,none,120,14.075310559006214,14.598794642857143,15.9910785966364,434.5157142857143,430.5542857142857,434.2114285714286
4467,2010-03-25,12600,9720,0,0,none,120,14.368167701863356,14.770729166666671,16.076792882350684,420.44428571428574,414.05857142857144,418.2871428571429
4468,2010-03-26,12300,10300,0,0,none,120,14.605952380952386,14.8154761904762,16.15247878585116,415.9657142857143,411.4142857142857,414.75857142857143
4469,2010-03-27,12300,8910,0,0,none,120,14.8047619047619,14.7958630952381,16.213725094781,419.30285714285714,413.66285714285715,416.9585714285714
4470,2010-03-28,12300,7950,0,0,none,118,14.989880952380958,14.808630952380957,16.237294382636,422.2371428571428,413.5257142857143,418.3357142857143
4471,2010-03-29,12000,6790,0,0,none,235,15.149689440993786,14.814791666666672,16.251580096921714,395.1685714285714,394.63428571428574,399.81
4472,2010-03-30,11900,8090,0,0,none,233,15.244927536231872,14.765997023809529,16.315865811207427,359.47714285714284,363.1671428571429,374.91857142857145
4473,2010-03-31,12100,9440,0,0,none,195,15.272308488612829,14.671294642857143,16.201580096921713,350.7757142857143,338.6642857142857,351.91285714285715
4474,2010-04-01,12900,9790,0,0,none,167,15.252070393374728,14.569122023809514,16.073008668350287,355.79285714285714,345.51714285714286,358.51428571428573
