date,daymet_precip_mm,daymet_tmax,daymet_tmin,daymet_tmean,daymet_trange,daymet_srad,daymet_vpd,region
2010-04-28,3.62,15.94,6.63,11.285,9.309999999999999,287,976.42,downstream
2010-04-29,1.33,20.68,5.58,13.129999999999999,15.1,506.33,866.2,downstream
2010-04-30,0,23.55,8.64,16.095,14.91,494.95,1052.13,downstream
2010-05-01,0,25.85,8.8,17.325000000000003,17.05,519.66,1029.45,downstream
2010-05-02,0,29.03,11.01,20.02,18.020000000000003,520.19,1170.49,downstream
2010-05-03,0,28.82,12.15,20.485,16.67,500.14,1280.75,downstream
2010-05-04,0,25.83,10.43,18.13,15.399999999999999,485.76,1165.51,downstream
2010-05-05,0,23.39,9.61,16.5,13.780000000000001,459.62,1140.89,downstream
2010-05-06,0,24.83,10,17.415,14.829999999999998,479.47,1107.42,downstream
2010-05-07,0,24.07,8.24,16.155,15.83,501.83,953.85,downstream
2010-05-08,0,22.99,9.46,16.225,13.529999999999998,460.77,1070.54,downstream
2010-05-09,1.61,18.88,9.37,14.125,9.51,363.69,1176.39,downstream
2010-05-10,4.25,17.14,7.56,12.35,9.580000000000002,276.71,1040.61,downstream
2010-05-11,0,22.43,5.69,14.06,16.74,521.27,784.85,downstream
2010-05-12,0,26.82,8.7,17.759999999999998,18.12,527.3,925.96,downstream
2010-05-13,0,28.03,9.81,18.92,18.22,523.51,991.51,downstream
2010-05-14,0,27.45,11.36,19.405,16.09,489.69,1137.6,downstream
2010-05-15,0,28.31,10.87,19.59,17.439999999999998,508.73,1074.61,downstream
2010-05-16,0,24.63,10.14,17.384999999999998,14.489999999999998,463.24,1093.89,downstream
2010-05-17,0.91,19.42,10.58,15,8.840000000000002,323.75,1276.11,downstream
2010-05-18,0,21.79,11.5,16.645,10.29,368.24,1325.96,downstream
2010-05-19,0,21.93,10.21,16.07,11.719999999999999,409.88,1172.6,downstream
2010-05-20,0,22.47,9.14,15.805,13.329999999999998,447.52,1051.84,downstream
2010-05-21,0,19.44,8.19,13.815000000000001,11.250000000000002,397.87,1050.1,downstream
2010-05-22,0,20.54,7.33,13.934999999999999,13.209999999999999,448.21,941.68,downstream
2010-05-23,0,22.48,7.39,14.935,15.09,487.28,882.15,downstream
2010-05-24,0,19.58,8.73,14.155,10.849999999999998,392.61,1074.03,downstream
2010-05-25,3.73,20.3,8.7,14.5,11.600000000000001,311.13,1105.56,downstream
2010-05-26,0.62,19.9,9.82,14.86,10.079999999999998,375.87,1124.17,downstream
2010-05-27,5.39,19.23,8.96,14.095,10.27,284.16,1144.38,downstream
2010-05-28,0,23.18,7.75,15.465,15.43,500.32,815.02,downstream
2010-05-29,0,28.12,11.17,19.645,16.950000000000003,515.64,953.98,downstream
2010-05-30,0,29.56,11.6,20.58,17.96,526.46,955.71,downstream
2010-05-31,0,28.99,13.19,21.09,15.799999999999999,493.03,1088.46,downstream
2010-06-01,0,26.81,12.81,19.81,13.999999999999998,466.52,1047.58,downstream
2010-06-02,0,28.57,14.57,21.57,14,467.14,1061.54,downstream
2010-06-03,0,27.77,16.49,22.13,11.280000000000001,400.08,1345.45,downstream
2010-06-04,0,29.36,16.98,23.17,12.379999999999999,427.97,1308.73,downstream
2010-06-05,0,31.64,16.06,23.85,15.580000000000002,495.84,1079.14,downstream
2010-06-06,0,31.08,16.66,23.869999999999997,14.419999999999998,474.2,1168.05,downstream
2010-06-07,0,28.49,13.88,21.185,14.609999999999998,485.43,975.87,downstream
2010-06-08,0,26.8,13.82,20.310000000000002,12.98,449.97,1023.71,downstream
2010-06-09,0,24.29,14.04,19.165,10.25,376.45,1198.04,downstream
2010-06-10,0,25.43,12.04,18.735,13.39,465.35,899.97,downstream
2010-06-11,0,30.23,15.38,22.805,14.85,491.99,938.87,downstream
2010-06-12,0,33.6,17.79,25.695,15.810000000000002,503.57,1032.95,downstream
2010-06-13,0,34.91,17.39,26.15,17.519999999999996,528.48,944.52,downstream
2010-06-14,0,31.06,15.28,23.169999999999998,15.78,510.15,890.61,downstream
2010-06-15,0,28.62,13.26,20.94,15.360000000000001,507.35,807.56,downstream
2010-06-16,0,30.12,12.62,21.37,17.5,536.33,719.25,downstream
2010-06-17,0,28.56,12.2,20.38,16.36,517.52,739.4,downstream
2010-06-18,0,25.56,11.16,18.36,14.399999999999999,483.17,762.87,downstream
2010-06-19,0,26.12,10.54,18.33,15.580000000000002,505.2,698.35,downstream
2010-06-20,0,29.83,10.55,20.189999999999998,19.279999999999998,552.57,609.99,downstream
2010-06-21,0,32.37,12.99,22.68,19.379999999999995,546.29,703.68,downstream
2010-06-22,0,33.08,14.81,23.945,18.269999999999996,527.51,816.51,downstream
2010-06-23,0,31.21,16.05,23.630000000000003,15.16,472.86,998.52,downstream
2010-06-24,0,29.31,14.1,21.705,15.209999999999999,476.47,892.27,downstream
2010-06-25,0,31.55,12.7,22.125,18.85,531.9,712.69,downstream
2010-06-26,0,35.33,14.56,24.945,20.769999999999996,545.06,751.64,downstream
2010-06-27,0,38.28,17.95,28.115000000000002,20.330000000000002,529.46,938.8,downstream
2010-06-28,0,37.49,18.7,28.095,18.790000000000003,509.85,983.4,downstream
2010-06-29,0,35.86,16.81,26.335,19.05,520.8,803.21,downstream
2010-06-30,0,31.17,14.06,22.615000000000002,17.11,498.5,730.91,downstream
2010-07-01,0,30.6,13.12,21.86,17.480000000000004,504.44,683.53,downstream
2010-07-02,0,31.94,15.26,23.6,16.68,485.53,807.23,downstream
2010-07-03,0,34.04,15.46,24.75,18.58,511.14,752.96,downstream
2010-07-04,0,35.31,14.82,25.065,20.490000000000002,538.41,629.79,downstream
2010-07-05,0,31.58,14.22,22.9,17.36,496.77,604.31,downstream
2010-07-06,0,29.42,12.98,21.200000000000003,16.44,481.56,567.69,downstream
2010-07-07,0,30.85,12.4,21.625,18.450000000000003,513.61,532.2,downstream
2010-07-08,0,29.48,14.07,21.775,15.41,456.49,654.67,downstream
2010-07-09,0,32.54,13.37,22.955,19.17,517.23,569.58,downstream
2010-07-10,0,35.16,14.68,24.919999999999998,20.479999999999997,527.98,623.7,downstream
2010-07-11,0,33.77,14.85,24.310000000000002,18.92,506.57,631.15,downstream
2010-07-12,0,31.41,14.69,23.05,16.72,473,623.99,downstream
2010-07-13,0,32.73,14.94,23.834999999999997,17.79,489.29,634.77,downstream
2010-07-14,0,35.68,15.58,25.63,20.1,517.48,663.47,downstream
2010-07-15,0,37.58,18.24,27.909999999999997,19.34,501.06,794.23,downstream
2010-07-16,0,37.38,17.92,27.650000000000002,19.46,502.34,777.25,downstream
2010-07-17,0,37.17,16.64,26.905,20.53,516.01,713.3,downstream
2010-07-18,0,36.5,17.11,26.805,19.39,499.13,735.93,downstream
2010-07-19,0,33.62,15.16,24.39,18.459999999999997,488.58,644.47,downstream
2010-07-20,0,31.03,13.83,22.43,17.200000000000003,471.65,588.1,downstream
2010-07-21,0,29.68,12.71,21.195,16.97,470.07,543.98,downstream
2010-07-22,0,33.16,12.4,22.779999999999998,20.759999999999998,522.32,532.32,downstream
2010-07-23,0,33.38,14.24,23.810000000000002,19.14,497.38,604.94,downstream
2010-07-24,0,33.55,14.98,24.265,18.569999999999997,486.52,636.57,downstream
2010-07-25,0,29.55,13.45,21.5,16.1,449.52,572.9,downstream
2010-07-26,0,26.36,12.89,19.625,13.469999999999999,399.77,550.68,downstream
2010-07-27,0,27.93,12.21,20.07,15.719999999999999,448.23,525.2,downstream
2010-07-28,0,30.58,11.91,21.244999999999997,18.669999999999998,496.32,514.14,downstream
2010-07-29,0,32.63,11.92,22.275000000000002,20.71,520.93,514.64,downstream
2010-07-30,0,32.48,11.9,22.189999999999998,20.58,517.8,513.75,downstream
2010-07-31,0,31.84,12.54,22.189999999999998,19.3,499.82,537.34,downstream
2010-08-01,0,31.1,13.12,22.11,17.980000000000004,479.12,559.68,downstream
2010-08-02,0,31.66,12.68,22.17,18.98,493.52,542.73,downstream
2010-08-03,0,32.85,13.51,23.18,19.340000000000003,496.68,575.23,downstream
2010-08-04,0,32.21,12.89,22.55,19.32,496,550.65,downstream
2010-08-05,0,30.25,11.74,20.995,18.509999999999998,485.04,508.2,downstream
2010-08-06,0,31.73,12.06,21.895,19.67,499.02,519.61,downstream
2010-08-07,0,30.92,13.17,22.045,17.75,468.84,561.49,downstream
2010-08-08,0,28.39,13.16,20.775,15.23,425.93,561.43,downstream
2010-08-09,0,30.13,13.11,21.619999999999997,17.02,458.4,559.22,downstream
2010-08-10,0,28.54,12.2,20.369999999999997,16.34,448.52,524.89,downstream
2010-08-11,0,27.38,12.69,20.035,14.69,417.17,542.99,downstream
2010-08-12,0,31.45,12.73,22.09,18.72,483.19,544.64,downstream
2010-08-13,0,30.85,13.94,22.395,16.910000000000004,454.55,592.73,downstream
2010-08-14,0,29.86,12.78,21.32,17.08,458.75,546.5,downstream
2010-08-15,0,31.62,12.77,22.195,18.85,484.05,546.18,downstream
2010-08-16,0,32.54,13.46,23,19.08,485.23,572.96,downstream
2010-08-17,0,30.93,12.76,21.845,18.17,473.42,545.66,downstream
2010-08-18,0,31.38,13.2,22.29,18.18,471.67,562.95,downstream
2010-08-19,0,33.5,12.71,23.105,20.79,502.22,544.03,downstream
2010-08-20,0,31.32,13.11,22.215,18.21,468.12,559.21,downstream
2010-08-21,0,28.66,12.44,20.55,16.22,438.41,533.75,downstream
2010-08-22,0,29.92,11.84,20.880000000000003,18.080000000000002,467.6,511.53,downstream
2010-08-23,0,37.67,16.59,27.130000000000003,21.080000000000002,493.4,710.44,downstream
2010-08-24,0,40.44,17.24,28.839999999999996,23.2,507.89,742.52,downstream
2010-08-25,0,38.5,17.98,28.240000000000002,20.52,477.37,780.4,downstream
2010-08-26,0,32.98,15.74,24.36,17.239999999999995,436.99,670.75,downstream
2010-08-27,0,29.23,13.68,21.455,15.55,411.88,581.85,downstream
2010-08-28,0,25.24,12.51,18.875,12.729999999999999,359.35,536.21,downstream
2010-08-29,0,27.4,11.51,19.455,15.889999999999999,422.62,499.88,downstream
2010-08-30,0,28.65,12.26,20.455,16.39,429.72,527.01,downstream
2010-08-31,0,33.51,12.88,23.195,20.629999999999995,482.17,550.48,downstream
2010-09-01,0,35.97,16.41,26.189999999999998,19.56,462.68,701.84,downstream
2010-09-02,0,36.68,16.69,26.685000000000002,19.99,465.12,715.44,downstream
2010-09-03,0,35.45,16.07,25.76,19.380000000000003,457.08,686.16,downstream
2010-09-04,0,33.58,14.83,24.205,18.75,449.78,630.24,downstream
2010-09-05,0,34.06,14.71,24.385,19.35,455.4,624.95,downstream
2010-09-06,0,32.67,15.31,23.990000000000002,17.36,427.07,651.28,downstream
2010-09-07,0,27.17,14.97,21.07,12.200000000000001,333.87,636.4,downstream
2010-09-08,0,24.93,13.91,19.42,11.02,309.71,591.24,downstream
2010-09-09,0,26.96,12,19.48,14.96,391.51,517.47,downstream
2010-09-10,0,30.85,11.64,21.245,19.21,450.17,504.41,downstream
2010-09-11,0,31.8,13.06,22.43,18.740000000000002,440.34,557.38,downstream
2010-09-12,0,30.28,13.05,21.665,17.23,418.56,556.83,downstream
2010-09-13,0,27.57,11.95,19.759999999999998,15.620000000000001,393.8,515.53,downstream
2010-09-14,0,29.84,10.04,19.939999999999998,19.8,449.84,450.15,downstream
2010-09-15,0,30.13,11.86,20.994999999999997,18.27,427.63,512.25,downstream
2010-09-16,0,29.47,13.76,21.615,15.709999999999999,387.67,585.37,downstream
2010-09-17,0,26.87,15.18,21.025,11.690000000000001,311.67,645.4,downstream
2010-09-18,0,25.8,14.8,20.3,11,298.91,628.88,downstream
2010-09-19,0,25.67,14.14,19.905,11.530000000000001,312.16,600.97,downstream
2010-09-20,0,27.77,13.15,20.46,14.62,371.68,560.72,downstream
2010-09-21,0,25.72,12.41,19.064999999999998,13.309999999999999,349.07,532.44,downstream
2010-09-22,0,26.75,11.46,19.105,15.29,384.28,498.16,downstream
2010-09-23,0,29.74,11.39,20.564999999999998,18.349999999999998,424.38,495.68,downstream
2010-09-24,0,33.9,12.85,23.375,21.049999999999997,444.86,549.3,downstream
2010-09-25,0,35.11,14.1,24.605,21.009999999999998,438.99,599.06,downstream
2010-09-26,0,36.59,15.28,25.935000000000002,21.310000000000002,434.85,649.95,downstream
2010-09-27,0,37.19,15.53,26.36,21.659999999999997,431.82,661.22,downstream
2010-09-28,0,38.37,18.43,28.4,19.939999999999998,408.72,804.37,downstream
2010-09-29,0,35.71,17.34,26.525,18.37,391.7,747.63,downstream
2010-09-30,0,32.49,15.5,23.995,16.990000000000002,376.84,659.95,downstream
2010-10-01,0,30.27,14.48,22.375,15.79,361.12,615.04,downstream
2010-10-02,0,29.2,14.65,21.925,14.549999999999999,342.13,622.36,downstream
2010-10-03,0,25.97,13.59,19.78,12.379999999999999,306.56,578.37,downstream
2010-10-04,0,22.2,12.01,17.105,10.19,265.04,517.8,downstream
2010-10-05,0,24.4,12.1,18.25,12.299999999999999,308.38,521.02,downstream
2010-10-06,0,24.09,11.16,17.625,12.93,320.11,487.75,downstream
2010-10-07,0,24.45,11.56,18.005,12.889999999999999,316.41,501.48,downstream
2010-10-08,0,26.83,10.23,18.53,16.599999999999998,367.2,456.41,downstream
2010-10-09,0,29.93,12.04,20.985,17.89,375.71,518.94,downstream
2010-10-10,0,31.91,13.88,22.895,18.03,372.33,590.11,downstream
2010-10-11,0,32.6,15.9,24.25,16.700000000000003,353.25,678.18,downstream
2010-10-12,0,32.75,16.03,24.39,16.72,350.65,684.06,downstream
2010-10-13,0,33.5,15.92,24.71,17.58,356.56,678.81,downstream
2010-10-14,0,33.63,16.16,24.895000000000003,17.470000000000002,352.76,690.31,downstream
2010-10-15,0,32.84,15.1,23.970000000000002,17.740000000000002,354.34,641.77,downstream
2010-10-16,0,24.48,13.65,19.065,10.83,256.59,580.68,downstream
2010-10-17,4.28,21.7,11.94,16.82,9.76,173.02,708.82,downstream
2010-10-18,0,23.87,10.4,17.135,13.47,299.75,461.87,downstream
2010-10-19,0,25.88,10.15,18.015,15.729999999999999,326.54,453.82,downstream
2010-10-20,0,23.68,10.15,16.915,13.53,294.51,453.88,downstream
2010-10-21,0,21.18,10.84,16.009999999999998,10.34,238.2,476.8,downstream
2010-10-22,3.9,18.95,11.71,15.33,7.239999999999998,125.97,961.95,downstream
2010-10-23,10.14,18.29,12.82,15.555,5.469999999999999,96.7,1219.77,downstream
2010-10-24,15.78,18.75,12.16,15.455,6.59,118.7,1036.92,downstream
2010-10-25,0,19.35,10.52,14.935,8.830000000000002,210.04,916.45,downstream
2010-10-26,0,19.65,7.46,13.555,12.189999999999998,278.42,603.72,downstream
2010-10-27,0,19.46,5.45,12.455,14.010000000000002,307.42,484.59,downstream
2010-10-28,0,20.06,8.6,14.329999999999998,11.459999999999999,267.38,674.47,downstream
2010-10-29,2.34,19.04,10.32,14.68,8.719999999999999,158.42,1072.68,downstream
2010-10-30,1.08,18.54,10.84,14.69,7.699999999999999,192.82,1043.51,downstream
2010-10-31,0,21.83,9.83,15.829999999999998,11.999999999999998,275.53,762.61,downstream
2010-11-01,0,24.23,9.14,16.685000000000002,15.09,312.38,636.13,downstream
2010-11-02,0,25.32,10.47,17.895,14.85,304.49,704.05,downstream
2010-11-03,0,26.34,11.37,18.855,14.97,299.88,750.49,downstream
2010-11-04,0,26.4,12.13,19.265,14.269999999999998,287.55,821.3,downstream
2010-11-05,0,24.79,11.19,17.99,13.6,278.15,811.6,downstream
2010-11-06,7.15,22,10.05,16.025,11.95,188.63,1005.08,downstream
2010-11-07,0,17.16,9.3,13.23,7.859999999999999,183.09,1087.59,downstream
2010-11-08,0,17.43,6.84,12.135,10.59,238.09,820.54,downstream
2010-11-09,0,17.08,5.38,11.229999999999999,11.7,257.22,717.49,downstream
2010-11-10,0,18.37,7.64,13.005,10.73,240.47,857.07,downstream
2010-11-11,0,19.62,6.03,12.825000000000001,13.59,278.83,700.08,downstream
2010-11-12,0,19.88,5.37,12.625,14.509999999999998,287.09,657.04,downstream
2010-11-13,0,22.14,7.43,14.785,14.71,284.98,742.64,downstream
2010-11-14,0,24.6,8.98,16.79,15.620000000000001,287.92,800.76,downstream
2010-11-15,0,24.14,11.04,17.59,13.100000000000001,258.87,987.78,downstream
2010-11-16,0,22.62,9.3,15.96,13.32,260.53,890.96,downstream
2010-11-17,0,20.98,6.48,13.73,14.5,272.76,730.48,downstream
2010-11-18,0,18.06,6.53,12.295,11.529999999999998,239.96,808.79,downstream
2010-11-19,13.31,14.02,7.08,10.55,6.9399999999999995,121.46,1006.88,downstream
2010-11-20,18.99,14.02,5.44,9.73,8.579999999999998,145.4,899.36,downstream
2010-11-21,2.35,13.29,5.78,9.535,7.509999999999999,129.54,920.35,downstream
2010-11-22,2.91,13.36,6.75,10.055,6.609999999999999,114.32,984.07,downstream
2010-11-23,0,12.94,3.76,8.35,9.18,200.15,799.43,downstream
2010-11-24,0,11.86,-0.99,5.435,12.85,250.1,568.21,downstream
2010-11-25,0,11.38,-1.25,5.065,12.63,246.42,557.22,downstream
2010-11-26,3.2,11.94,0.82,6.38,11.12,169.69,648.2,downstream
2010-11-27,5.24,10.96,3.42,7.19,7.540000000000001,125.97,780.36,downstream
2010-11-28,0,11.73,0.87,6.3,10.860000000000001,220.94,650.25,downstream
2010-11-29,0,11.81,-0.12,5.845000000000001,11.93,231.72,605.52,downstream
2010-11-30,0,12.82,1.09,6.955,11.73,227.11,661.05,downstream
2010-12-01,0,14,1.09,7.545,12.91,238.99,661.04,downstream
2010-12-02,1.38,12.41,3.55,7.98,8.86,186.26,787.86,downstream
2010-12-03,0,14.74,7.84,11.29,6.9,150.02,1060.92,downstream
2010-12-04,2.75,16.52,8.34,12.43,8.18,129.87,1097.24,downstream
2010-12-05,11.9,16.58,9.63,13.105,6.9499999999999975,113.88,1197.61,downstream
2010-12-06,0,17.84,8.77,13.305,9.07,188.52,1129.72,downstream
2010-12-07,4.14,16.04,7.04,11.54,9,141.34,1004.47,downstream
2010-12-08,12.83,16.71,8.5,12.605,8.21,130.89,1109.04,downstream
2010-12-09,1.14,18.49,10.8,14.645,7.689999999999998,163.8,1294.61,downstream
2010-12-10,0.83,18.45,11.91,15.18,6.539999999999999,142.97,1393.74,downstream
2010-12-11,0,17.02,11.96,14.49,5.059999999999999,116.13,1398.31,downstream
2010-12-12,0,15.12,11.47,13.295,3.6499999999999986,88.94,1353.68,downstream
2010-12-13,3.26,14.28,11.55,12.915,2.7299999999999986,52.98,1360.93,downstream
2010-12-14,5.86,14.58,10.84,12.71,3.74,72.89,1297.76,downstream
2010-12-15,0,12.55,4.04,8.295,8.510000000000002,203.21,814.98,downstream
2010-12-16,9.86,11.75,1.66,6.705,10.09,170.64,688.41,downstream
2010-12-17,9.25,13.16,5.31,9.235,7.8500000000000005,145.91,890.77,downstream
2010-12-18,24.67,15.02,8.99,12.004999999999999,6.029999999999999,118.37,1146.8,downstream
2010-12-19,11.42,13.68,8.38,11.030000000000001,5.299999999999999,107.27,1100.17,downstream
2010-12-20,2.58,12.36,7.44,9.9,4.919999999999999,102.33,1031.97,downstream
2010-12-21,7.34,13.48,7.51,10.495000000000001,5.970000000000001,120.6,1037.05,downstream
2010-12-22,0,14.53,7.55,11.04,6.9799999999999995,181.11,1039.84,downstream
2010-12-23,0,13.08,4.81,8.945,8.27,206.85,860.52,downstream
2010-12-24,0,12.94,5.07,9.004999999999999,7.869999999999999,202.26,876.44,downstream
2010-12-25,13.49,12.69,6.87,9.78,5.819999999999999,122.95,992.26,downstream
2010-12-26,5.83,13.45,6.63,10.04,6.819999999999999,140.3,976.24,downstream
2010-12-27,0,12.63,5.92,9.275,6.710000000000001,186.48,929.56,downstream
2010-12-28,18.59,13.77,7.48,10.625,6.289999999999999,133.67,1035.14,downstream
2010-12-29,0,12.34,4.24,8.29,8.1,217.15,826.56,downstream
2010-12-30,0,11.68,0.7,6.1899999999999995,10.98,254.11,642.38,downstream
2010-12-31,5.36,9.42,-0.63,4.395,10.05,186.78,583.21,downstream
2011-01-01,9.08,9.44,3.02,6.2299999999999995,6.42,124.04,758.36,downstream
2011-01-02,7.91,10.48,3.6,7.04,6.880000000000001,130.97,790.25,downstream
2011-01-03,0,11.29,2.58,6.935,8.709999999999999,208.49,735.22,downstream
2011-01-04,0,11.23,1.15,6.19,10.08,229.7,663.69,downstream
2011-01-05,0,10.65,1.1,5.875,9.55,223.86,661.46,downstream
2011-01-06,0,8.01,1.83,4.92,6.18,164.12,697.15,downstream
2011-01-07,0,6.08,2.04,4.0600000000000005,4.04,113.54,707.36,downstream
2011-01-08,0,5.64,2.39,4.015,3.2499999999999996,93.24,725.31,downstream
2011-01-09,0,7.88,-0.37,3.755,8.25,209.6,594.48,downstream
2011-01-10,0,8.44,-1.7,3.3699999999999997,10.139999999999999,239.93,539.4,downstream
2011-01-11,0.75,8.97,1.08,5.025,7.890000000000001,204.3,660.15,downstream
2011-01-12,0,12.32,2.83,7.575,9.49,229.26,748.37,downstream
2011-01-13,1.83,14.69,3.79,9.24,10.899999999999999,246.9,801.1,downstream
2011-01-14,0,16.03,5,10.515,11.030000000000001,248.17,871.81,downstream
2011-01-15,0,13.54,6.18,9.86,7.359999999999999,193.72,946.15,downstream
2011-01-16,0,13.18,7.95,10.565,5.2299999999999995,145.41,1068.71,downstream
2011-01-17,0,13.62,7.71,10.665,5.909999999999999,163.3,1051.43,downstream
2011-01-18,0,16.02,7.52,11.77,8.5,216.97,1037.61,downstream
2011-01-19,0,16.13,5.24,10.684999999999999,10.889999999999999,255.19,880.73,downstream
2011-01-20,0,17.65,3.6,10.625,14.049999999999999,286.13,749.2,downstream
2011-01-21,0,18.65,3.88,11.264999999999999,14.77,292.06,751.57,downstream
2011-01-22,0,19.76,5.01,12.385000000000002,14.750000000000002,292.65,804.73,downstream
2011-01-23,0,17.27,4.68,10.975,12.59,281.44,810.61,downstream
2011-01-24,0,17.96,3.96,10.96,14,294.64,754.38,downstream
2011-01-25,0,17.05,4.76,10.905000000000001,12.290000000000001,283.13,812.42,downstream
2011-01-26,0,14.54,4.52,9.53,10.02,259.34,837.24,downstream
2011-01-27,0,13.94,5.11,9.525,8.829999999999998,242.12,878.67,downstream
2011-01-28,0,11.01,3.8,7.404999999999999,7.21,213.73,801.57,downstream
2011-01-29,5.73,12.25,4.9,8.575,7.35,162.92,865.73,downstream
2011-01-30,5.59,12.72,5.03,8.875,7.69,169.46,873.91,downstream
2011-01-31,0,16.19,3.21,9.700000000000001,12.98,303.45,752.56,downstream
2011-02-01,0,17.59,2.67,10.129999999999999,14.92,318.39,705.75,downstream
2011-02-02,0,17.48,2.9,10.19,14.58,317.59,703.46,downstream
2011-02-03,0,17.46,2.38,9.92,15.080000000000002,323.02,673.13,downstream
2011-02-04,0,20.2,3.52,11.86,16.68,332.98,659.11,downstream
2011-02-05,0,24.82,5.48,15.15,19.34,341.18,701.1,downstream
2011-02-06,0,24.35,8.86,16.605,15.490000000000002,318.02,915.52,downstream
2011-02-07,0,21.86,6.72,14.29,15.14,318.05,807.33,downstream
2011-02-08,0,18.64,7.33,12.985,11.31,274.81,920.87,downstream
2011-02-09,0,17.47,4.15,10.809999999999999,13.319999999999999,307.38,712.08,downstream
2011-02-10,0,18.77,2.13,10.45,16.64,340.25,571.74,downstream
2011-02-11,0,19.44,2.72,11.08,16.720000000000002,341.25,589.6,downstream
2011-02-12,0,19.38,4.44,11.91,14.939999999999998,325.82,679.1,downstream
2011-02-13,4.27,18.92,3.69,11.305000000000001,15.230000000000002,246.11,737.72,downstream
