Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2015,3,3/20/2015,7050,372,71,109,1350,453,1983,9405,292,536,975,53,1856,1341,0,0,1341,1767,1022,5280,6209,0.15,34,8952,31,80.74
2015,3,3/21/2015,7160,441,68,103,1538,432,2141,9742,286,525,981,44,1837,1392,0,0,1392,1781,1180,5430,6513,0.15,33,9310,30,80.79
2015,3,3/22/2015,6710,480,66,113,1082,447,1708,8898,285,549,996,51,1880,1446,0,0,1446,1721,610,5064,5572,0.17,37,8451,34,80.94
2015,3,3/23/2015,7080,606,65,117,1512,460,2154,9840,289,541,996,51,1877,1442,0,0,1442,1771,1110,5512,6521,0.15,34,9380,30,80.97
2015,3,3/24/2015,7160,628,70,116,2113,466,2765,10553,279,544,994,47,1865,1500,0,0,1500,1781,1707,5587,7188,0.14,32,10087,29,80.95
2015,3,3/25/2015,7210,588,79,118,2558,449,3204,11002,282,549,984,40,1855,1505,0,0,1505,1788,2159,5589,7642,0.14,31,10553,28,80.88
2015,3,3/26/2015,7100,583,71,112,2700,644,3527,11210,278,539,993,39,1850,1547,0,0,1547,1773,2445,5477,7813,0.13,30,10566,26,80.8
2015,3,3/27/2015,6620,586,66,111,1921,996,3094,10300,283,541,994,57,1876,1546,0,0,1546,1709,1922,5064,6878,0.14,33,9304,26,80.81
2015,3,3/28/2015,6830,583,61,105,2584,1190,3940,11353,289,541,993,46,1869,1587,0,0,1587,1737,2777,5231,7897,0.13,30,10163,22,80.73
2015,3,3/29/2015,6020,581,57,94,1889,1300,3340,9941,300,533,995,54,1882,1584,0,0,1584,1630,2058,4528,6475,0.15,35,8641,25,80.78
2015,3,3/30/2015,5770,581,56,93,1629,1230,3008,9359,305,535,995,47,1882,1602,0,0,1602,1596,1681,4306,5875,0.16,37,8129,28,80.9
2015,3,3/31/2015,5910,528,53,82,1107,1090,2332,8770,266,531,996,49,1842,1656,0,0,1656,1615,1029,4359,5272,0.17,40,7680,31,81.07
2015,4,4/1/2015,6090,553,50,79,1495,912,2536,9179,87,547,992,53,1679,1696,0,0,1696,1639,1394,4529,5804,0.16,37,8267,30,81.18
2015,4,4/2/2015,6380,554,48,82,1116,797,2043,8977,87,544,991,64,1686,1675,0,0,1675,1678,945,4787,5615,0.16,37,8180,31,81.3
2015,4,4/3/2015,5600,537,47,81,893,680,1701,7838,96,543,989,64,1693,1685,0,0,1685,1574,487,4091,4460,0.19,43,7158,38,81.56
2015,4,4/4/2015,5820,515,46,79,811,583,1519,7854,124,542,989,63,1719,1727,0,0,1727,1603,280,4248,4408,0.19,44,7271,39,81.81
2015,4,4/5/2015,6670,496,45,82,901,618,1646,8812,124,544,991,58,1718,1741,229,0,1512,1716,662,5027,5583,0.17,37,8194,32,81.9
2015,4,4/6/2015,7140,491,46,82,1014,861,2003,9634,101,541,990,50,1681,1762,229,0,1532,1779,1104,5423,6420,0.15,33,8773,27,81.9
2015,4,4/7/2015,6980,461,62,172,1075,1150,2459,9900,90,523,993,50,1656,1759,4355,0,-2597,1757,4248,6411,10840,0.15,-9,9542,-14,81.55
2015,4,4/8/2015,8420,404,94,86,1349,1050,2579,11403,88,524,990,54,1656,1819,4355,0,-2537,1949,4520,7585,12283,0.13,-8,11101,-11,81.15
2015,4,4/9/2015,7410,366,102,80,916,919,2017,9793,89,540,989,52,1671,1824,4355,0,-2532,1815,3806,6670,10653,0.15,-9,9575,-11,80.85
2015,4,4/10/2015,7240,369,85,80,569,882,1616,9225,81,520,990,52,1643,1823,4126,0,-2303,1792,3262,6462,9885,0.16,-7,8997,-10,80.63
2015,4,4/11/2015,7110,384,74,80,1283,884,2321,9815,61,516,990,54,1621,1799,4126,0,-2327,1775,3987,6371,10521,0.15,-7,9589,-10,80.37
2015,4,4/12/2015,7030,385,68,82,1385,908,2443,9858,64,573,990,43,1671,1792,0,0,1792,1764,1371,5149,6395,0.15,35,8950,29,80.45
2015,4,4/13/2015,5960,397,66,86,1947,1280,3379,9736,66,519,990,48,1624,1787,0,0,1787,1622,2215,4235,6325,0.14,35,8456,25,80.53
2015,4,4/14/2015,6950,401,62,82,1638,1550,3332,10683,69,345,991,50,1455,1832,0,0,1832,1753,2439,5085,7395,0.12,31,9133,19,80.51
2015,4,4/15/2015,6610,425,59,78,2376,1480,3993,11028,119,537,988,51,1695,1858,0,0,1858,1708,2798,4807,7475,0.13,32,9548,22,80.48
2015,4,4/16/2015,5490,456,57,80,2325,1380,3842,9788,136,538,988,56,1719,1853,0,0,1853,1559,2478,3868,6216,0.15,36,8408,26,80.58
2015,4,4/17/2015,5370,480,54,81,2259,1350,3744,9594,154,536,988,68,1746,1851,0,0,1851,1543,2338,3788,5997,0.15,37,8244,27,80.69
2015,4,4/18/2015,5060,494,50,80,1761,1270,3161,8715,148,538,991,61,1738,1844,0,0,1844,1502,1726,3536,5133,0.17,41,7445,31,80.89
2015,4,4/19/2015,5030,484,47,80,1549,1180,2856,8370,147,548,994,62,1750,1846,0,0,1846,1498,1404,3499,4774,0.18,43,7190,34,81.13
2015,4,4/20/2015,5730,482,45,80,1945,1040,3110,9322,169,549,994,65,1777,1865,0,0,1865,1591,1712,4099,5681,0.16,39,8282,31,81.25
2015,4,4/21/2015,5700,485,44,82,1785,894,2805,8990,152,519,993,65,1729,1858,0,0,1858,1587,1456,4078,5403,0.16,40,8096,33,81.39
2015,4,4/22/2015,6050,487,42,77,1252,754,2125,8662,151,518,993,63,1726,1859,0,0,1859,1634,824,4383,5077,0.17,41,7908,36,81.56
2015,4,4/23/2015,5300,477,41,80,969,622,1712,7489,156,524,904,61,1645,1837,0,0,1837,1534,407,3729,4007,0.18,46,6867,42,81.88
2015,4,4/24/2015,5280,497,40,82,763,554,1439,7216,155,521,810,58,1545,1891,229,0,1661,1531,346,3781,4010,0.18,44,6662,40,82.18
2015,4,4/25/2015,6440,476,84,89,974,511,1658,8574,141,516,809,52,1519,1884,2751,0,-866,1686,2388,5473,7922,0.15,8,8063,2,82.02
2015,4,4/26/2015,7280,477,203,85,815,478,1581,9338,118,692,805,52,1666,1856,2751,0,-895,1797,2294,6210,8567,0.15,8,8860,3,81.82
2015,4,4/27/2015,6850,502,145,84,831,458,1518,8870,112,695,803,55,1666,1881,2751,0,-870,1740,2158,5856,8074,0.16,9,8412,4,81.67
2015,4,4/28/2015,6140,524,107,84,1011,426,1628,8292,162,734,805,54,1755,1917,2751,0,-833,1646,2061,5252,7371,0.18,11,7866,6,81.59
2015,4,4/29/2015,6560,528,96,83,882,410,1471,8559,132,742,804,56,1735,1912,2522,0,-609,1701,1834,5557,7433,0.17,13,8149,9,81.5
2015,4,4/30/2015,6550,491,87,82,882,363,1414,8455,101,745,806,56,1708,1925,0,0,1925,1700,154,4802,4821,0.17,43,8092,40,81.7
2015,5,5/1/2015,5650,520,84,21,935,351,1391,7561,88,482,807,60,1437,1907,0,0,1907,1580,294,4056,4216,0.16,44,7210,42,81.98
2015,5,5/2/2015,5300,540,80,19,487,354,940,6780,78,293,811,66,1248,1913,0,0,1913,1534,-18,3770,3618,0.15,47,6426,44,82.34
2015,5,5/3/2015,5340,497,68,20,719,357,1164,7001,86,286,241,63,676,1964,0,0,1964,1539,750,3748,4361,0.06,38,6644,34,82.56
2015,5,5/4/2015,6050,503,57,25,791,377,1250,7803,87,294,572,62,1015,2044,0,0,2044,1634,540,4347,4744,0.1,39,7426,36,82.71
2015,5,5/5/2015,6350,508,52,24,1970,367,2413,9271,90,298,240,66,694,2050,0,0,2050,1674,2060,4610,6527,0.05,30,8904,27,82.65
2015,5,5/6/2015,6400,558,48,20,1370,362,1800,8758,50,287,619,63,1018,2051,0,0,2051,1680,1129,4704,5689,0.1,35,8396,32,82.68
2015,5,5/7/2015,7070,580,45,23,879,351,1298,8948,69,278,183,68,598,2088,0,0,2088,1769,1112,5296,6262,0.04,30,8597,27,82.65
2015,5,5/8/2015,6970,584,45,23,528,354,950,8504,70,290,651,66,1077,2087,0,0,2087,1756,273,5214,5340,0.1,37,8150,34,82.72
2015,5,5/9/2015,7070,571,57,19,1073,395,1544,9185,63,278,151,67,559,2128,0,0,2128,1769,1371,5276,6498,0.04,29,8790,26,82.66
2015,5,5/10/2015,7100,559,57,17,149,400,623,8282,44,282,568,67,960,2123,0,0,2123,1773,56,5291,5199,0.09,37,7882,34,82.75
2015,5,5/11/2015,7120,559,57,21,1454,391,1923,9602,69,285,241,66,662,2203,0,0,2203,1776,1605,5286,6737,0.05,30,9211,27,82.66
2015,5,5/12/2015,7570,561,51,21,1390,343,1805,9936,80,385,567,56,1089,2231,0,0,2231,1836,1101,5670,6616,0.09,33,9593,31,82.6
2015,5,5/13/2015,7390,585,45,24,1013,319,1401,9376,76,389,241,44,751,2221,0,0,2221,1812,1018,5541,6404,0.06,32,9057,29,82.55
2015,5,5/14/2015,7690,593,58,26,1110,345,1539,9822,80,378,620,28,1105,2279,0,0,2279,3279,2232,4366,6438,0.09,34,9477,32,82.51
2015,5,5/15/2015,7490,614,54,26,841,348,1269,9373,68,389,189,35,681,2312,0,0,2312,4285,3370,3172,6380,0.06,32,9025,29,82.47
2015,5,5/16/2015,7750,624,50,19,755,341,1165,9539,46,393,623,36,1098,2369,0,0,2369,4361,2888,3350,6072,0.1,36,9198,34,82.47
2015,5,5/17/2015,7710,623,49,24,830,367,1270,9603,44,389,179,35,647,2402,0,0,2402,4349,3411,3311,6554,0.05,32,9236,29,82.42
2015,5,5/18/2015,7780,638,48,22,887,391,1348,9766,48,398,625,38,1109,2419,0,0,2419,2894,1560,4847,6238,0.1,36,9375,33,82.4
2015,5,5/19/2015,8210,677,48,24,971,374,1417,10304,45,594,177,47,864,2467,0,0,2467,1921,871,6275,6973,0.07,32,9930,30,82.32
2015,5,5/20/2015,8250,668,49,21,981,347,1398,10316,39,794,0,72,905,2502,0,0,2502,1926,793,6291,6910,0.07,33,9969,31,82.24
2015,5,5/21/2015,8680,612,49,20,1205,309,1583,10875,47,790,0,85,922,2478,0,0,2478,1983,1034,6615,7475,0.07,31,10566,29,82.12
2015,5,5/22/2015,8670,594,48,18,1090,308,1464,10728,45,794,0,81,920,2525,0,0,2525,3549,2452,5008,7283,0.07,32,10420,30,82.02
2015,5,5/23/2015,8620,587,47,18,1196,307,1568,10775,46,799,0,81,925,2577,0,0,2577,4616,3584,3870,7273,0.07,33,10468,31,81.92
2015,5,5/24/2015,8370,563,48,18,616,327,1009,9942,44,784,0,63,892,2642,0,0,2642,4542,2943,3651,6409,0.07,36,9615,33,81.92
2015,5,5/25/2015,8410,545,57,18,1027,348,1450,10405,35,781,0,53,869,2703,0,0,2703,4554,3378,3644,6833,0.07,34,10057,32,81.87
2015,5,5/26/2015,8030,559,54,23,1235,334,1646,10235,45,1279,0,57,1382,2688,0,0,2688,2940,1457,4896,6165,0.12,40,9901,38,81.89
2015,5,5/27/2015,7880,586,47,28,1371,300,1746,10212,43,1295,0,55,1393,2738,0,0,2738,1877,451,5822,6081,0.12,40,9912,39,81.92
2015,5,5/28/2015,7530,590,42,19,968,249,1278,9398,45,895,656,56,1653,2771,0,0,2771,1830,-346,5514,4974,0.16,47,9149,46,82.08
2015,5,5/29/2015,7220,625,39,20,817,257,1133,8978,48,893,150,56,1147,2834,0,0,2834,3274,1418,3777,4997,0.11,44,8721,43,82.22
2015,5,5/30/2015,6930,627,36,27,650,253,966,8523,49,891,620,53,1613,2842,0,0,2842,4120,1626,2641,4068,0.16,52,8270,51,82.49
2015,5,5/31/2015,6330,607,32,22,639,280,973,7910,37,892,182,50,1162,2906,0,0,2906,3945,1867,2179,3842,0.12,51,7630,50,82.79
2015,6,6/1/2015,6850,572,30,20,950,319,1319,8741,36,392,656,61,1144,2997,0,0,2997,2729,956,3854,4600,0.11,47,8422,45,82.95
2015,6,6/2/2015,6840,561,28,55,937,319,1339,8740,43,392,172,54,661,3029,0,0,3029,1739,448,4814,5050,0.06,42,8421,40,83.04
2015,6,6/3/2015,6850,555,26,46,1713,295,2080,9485,48,392,709,54,1203,3066,0,0,3066,1740,624,4807,5216,0.11,45,9190,43,83.1
2015,6,6/4/2015,7150,588,24,34,1174,254,1486,9224,48,392,114,59,613,3127,0,0,3127,1780,620,5083,5484,0.05,41,8970,39,83.13
2015,6,6/5/2015,7200,605,24,219,1311,220,1774,9579,51,392,623,58,1123,3155,0,0,3155,3194,1794,3727,5301,0.1,45,9359,43,83.18
2015,6,6/6/2015,7140,617,22,380,845,231,1478,9235,49,385,179,59,672,3223,0,0,3223,4182,2893,2673,5340,0.05,42,9004,41,83.22
2015,6,6/7/2015,7520,628,24,582,262,263,1131,9279,38,398,663,59,1159,3259,0,0,3259,4293,2147,2942,4861,0.1,48,9016,46,83.32
2015,6,6/8/2015,7330,624,30,630,1577,275,2512,10466,56,395,138,53,642,3314,0,0,3314,2818,2534,4208,6510,0.04,38,10191,36,83.23
2015,6,6/9/2015,6600,664,27,887,1277,242,2433,9697,79,390,627,57,1152,3320,0,0,3320,1707,829,4628,5225,0.09,46,9455,45,83.28
2015,6,6/10/2015,7610,677,24,962,913,204,2103,10390,81,382,175,61,698,3375,917,0,2458,1841,1648,5758,7234,0.04,30,10186,29,83.13
2015,6,6/11/2015,6840,625,22,876,553,183,1634,9099,78,478,653,56,1265,3428,917,0,2511,1739,475,5023,5323,0.11,42,8916,40,83.17
2015,6,6/12/2015,6910,631,22,453,642,185,1302,8843,76,487,150,57,770,3513,917,0,2596,1748,593,5066,5477,0.06,38,8658,37,83.2
2015,6,6/13/2015,6190,631,22,379,922,177,1500,8321,80,490,623,60,1253,3559,917,0,2642,3059,1589,3022,4425,0.12,47,8144,46,83.36
2015,6,6/14/2015,6120,585,20,384,1194,168,1766,8471,71,499,179,56,805,3579,917,0,2662,3883,3114,2077,5005,0.07,41,8303,40,83.44
2015,6,6/15/2015,6290,566,18,384,1073,160,1635,8491,84,394,662,57,1197,3671,0,0,3671,2601,653,3227,3624,0.12,57,8331,57,83.71
2015,6,6/16/2015,6450,575,17,362,1079,152,1610,8635,84,399,157,61,700,3717,0,0,3717,3028,1522,2957,4218,0.05,51,8483,50,83.88
2015,6,6/17/2015,6380,582,15,368,2071,157,2611,9573,82,399,631,54,1166,3772,0,0,3772,3959,2952,1947,4635,0.1,52,9416,51,83.97
2015,6,6/18/2015,6630,604,13,359,966,173,1511,8745,79,392,164,58,693,3809,0,0,3809,3840,2182,2328,4243,0.05,51,8572,50,84.12
2015,6,6/19/2015,6860,613,12,357,1193,179,1741,9214,79,395,505,62,1041,3870,0,0,3870,3880,2064,2509,4303,0.09,53,9035,52,84.25
2015,6,6/20/2015,6730,611,11,356,1286,171,1824,9165,79,393,276,58,806,3904,0,0,3904,3790,2271,2458,4456,0.06,51,8994,50,84.35
2015,6,6/21/2015,6780,585,10,371,575,161,1117,8482,83,385,271,61,800,3951,0,0,3951,4077,1826,2182,3732,0.07,56,8321,55,84.56
2015,6,6/22/2015,7410,596,9,378,1247,162,1796,9802,87,392,273,51,803,4038,0,0,4038,4261,2629,2614,4961,0.06,49,9640,49,84.57
2015,6,6/23/2015,7100,608,9,359,1093,130,1591,9299,85,397,269,60,810,4039,0,0,4039,2780,935,3797,4449,0.07,52,9169,51,84.66
2015,6,6/24/2015,7180,659,8,343,574,110,1035,8874,77,396,268,56,798,4083,0,0,4083,1784,-633,4912,3994,0.07,55,8764,54,84.81
2015,6,6/25/2015,7220,695,7,333,1800,122,2262,10177,89,389,268,58,803,4164,0,0,4164,1789,542,4960,5210,0.06,49,10055,48,84.78
2015,6,6/26/2015,7080,700,7,340,1399,142,1888,9668,114,394,268,59,835,4200,0,0,4200,2943,1265,3661,4633,0.07,52,9526,51,84.82
2015,6,6/27/2015,6790,702,7,344,1144,116,1611,9103,119,396,307,58,879,4250,0,0,4250,4079,2049,2223,3974,0.08,56,8987,56,84.96
2015,6,6/28/2015,6700,689,6,350,1084,140,1580,8969,120,398,304,52,875,4250,0,0,4250,3860,1803,2339,3845,0.08,57,8829,56,85.12
2015,6,6/29/2015,6930,656,6,268,1616,164,2054,9640,124,290,311,46,771,4300,0,0,4300,3910,2397,2472,4568,0.06,53,9476,52,85.16
2015,6,6/30/2015,6900,647,6,174,1179,163,1522,9069,132,290,304,45,771,4300,0,0,4300,3990,1946,2353,3998,0.07,56,8906,55,85.28
2015,7,7/1/2015,6720,635,5,77,1061,134,1277,8632,129,394,305,40,869,4300,0,0,4300,4080,1693,2071,3463,0.08,60,8498,59,85.48
2015,7,7/2/2015,6760,648,4,36,1060,113,1213,8621,134,391,311,46,882,4300,0,0,4300,4210,1746,1994,3439,0.08,60,8508,60,85.68
2015,7,7/3/2015,7000,624,4,29,1043,102,1178,8802,132,391,305,44,872,4350,0,0,4350,4270,1749,2136,3580,0.08,59,8700,59,85.85
2015,7,7/4/2015,6920,594,4,28,1424,108,1564,9078,130,391,306,41,868,4350,0,0,4350,4380,2249,1916,3860,0.08,57,8970,57,85.95
2015,7,7/5/2015,7030,594,3,26,1748,141,1918,9542,125,391,305,38,859,4400,0,0,4400,4490,2689,1902,4283,0.07,55,9401,54,85.98
2015,7,7/6/2015,7830,615,4,26,1243,133,1406,9851,117,391,309,46,863,4400,0,0,4400,4450,2132,2763,4587,0.07,53,9718,53,85.97
2015,7,7/7/2015,7870,621,4,22,1070,124,1220,9711,124,246,303,57,730,4400,0,0,4400,4460,2090,2799,4581,0.06,53,9587,52,85.96
2015,7,7/8/2015,7780,621,3,21,607,118,749,9150,124,241,305,58,728,4400,0,0,4400,4620,1782,2549,4023,0.06,56,9032,55,86.03
2015,7,7/9/2015,8260,595,3,21,1290,150,1464,10319,111,239,305,56,711,4400,0,0,4400,4650,2543,2973,5208,0.05,50,10169,49,85.93
2015,7,7/10/2015,8440,600,3,21,1234,141,1399,10439,90,250,305,54,698,4400,0,0,4400,4660,2501,3148,5341,0.05,49,10298,48,85.82
2015,7,7/11/2015,8230,589,3,22,1321,144,1490,10309,74,250,307,57,687,4400,0,0,4400,4670,2613,2917,5222,0.05,49,10165,49,85.73
2015,7,7/12/2015,8430,590,3,23,1655,155,1836,10856,73,250,307,55,686,4400,0,0,4400,4720,3010,3068,5770,0.05,47,10701,46,85.59
2015,7,7/13/2015,8590,618,4,22,1362,126,1514,10722,73,239,307,50,669,4400,0,0,4400,4850,2834,3126,5652,0.05,47,10596,47,85.46
2015,7,7/14/2015,8430,646,3,23,1054,104,1184,10260,78,250,307,42,676,4400,0,0,4400,4910,2558,2934,5184,0.05,49,10156,49,85.4
2015,7,7/15/2015,8470,645,3,21,1139,105,1268,10383,85,250,305,39,679,4400,0,0,4400,4950,2679,2933,5304,0.05,49,10278,48,85.32
2015,7,7/16/2015,8390,646,3,22,1245,93,1363,10399,88,239,306,43,676,4383,0,0,4383,4910,2747,2899,5339,0.05,49,10306,48,85.24
2015,7,7/17/2015,8910,678,4,23,968,104,1099,10687,94,245,309,43,691,4383,0,0,4383,4980,2538,3381,5612,0.05,47,10583,47,85.14
2015,7,7/18/2015,8900,654,3,23,806,113,945,10499,101,248,304,53,706,4380,0,0,4380,4698,2090,3630,5413,0.05,48,10386,48,85.07
2015,7,7/19/2015,8970,631,3,22,1203,125,1353,10954,107,247,309,56,720,4384,0,0,4384,4718,2501,3655,5850,0.05,47,10829,46,84.95
2015,7,7/20/2015,8020,602,3,23,1571,139,1736,10358,107,242,306,56,711,4339,0,0,4339,3046,1250,4361,5308,0.05,49,10219,48,84.9
2015,7,7/21/2015,8140,597,3,27,1310,106,1446,10183,106,247,304,56,713,4350,0,0,4350,1912,-183,5607,5119,0.05,50,10077,49,84.87
2015,7,7/22/2015,7850,585,3,23,1043,115,1184,9619,105,0,306,51,462,4350,0,0,4350,1873,-233,5344,4806,0.03,50,9504,49,84.89
2015,7,7/23/2015,8000,556,2,20,733,135,890,9446,105,0,310,50,465,4350,0,0,4350,1893,-510,5445,4630,0.03,51,9311,50,84.93
2015,7,7/24/2015,7800,559,2,21,1406,157,1586,9945,120,342,306,49,818,4346,0,0,4346,3065,1008,4077,4781,0.06,52,9788,51,84.95
2015,7,7/25/2015,7400,556,1,25,1444,129,1599,9555,103,345,305,57,810,4300,0,0,4300,4258,2252,2494,4445,0.07,53,9426,53,85.01
2015,7,7/26/2015,7240,567,2,26,1335,119,1482,9289,106,343,313,48,810,4293,0,0,4293,4410,2290,2195,4185,0.07,55,9170,54,85.11
2015,7,7/27/2015,8050,590,2,28,1323,151,1504,10144,108,337,305,55,805,4289,0,0,4289,4450,2360,2989,5049,0.06,50,9993,49,85.08
2015,7,7/28/2015,7840,610,1,23,1317,112,1453,9903,109,341,306,64,820,4234,0,0,4234,4410,2291,2854,4849,0.06,51,9791,50,85.08
2015,7,7/29/2015,7520,619,1,19,1472,98,1590,9729,109,343,310,76,839,4232,0,0,4232,4470,2470,2484,4657,0.07,52,9631,52,85.11
2015,7,7/30/2015,7270,593,1,23,1088,84,1196,9059,112,344,307,93,856,4221,0,0,4221,4540,2136,2141,3982,0.07,56,8975,56,85.23
2015,7,7/31/2015,7410,564,0,23,1091,101,1215,9189,129,342,306,90,867,4173,0,0,4173,4670,2306,2135,4149,0.07,55,9088,54,85.32
2015,8,8/1/2015,7350,533,0,19,1191,135,1345,9228,127,342,306,89,864,4183,0,0,4183,4620,2382,2092,4181,0.07,55,9093,54,85.41
2015,8,8/2/2015,7230,504,0,20,1249,183,1452,9186,108,343,304,89,844,4186,0,0,4186,4208,2095,2354,4156,0.07,55,9003,54,85.49
2015,8,8/3/2015,7300,480,0,20,1206,193,1419,9199,132,341,306,88,867,4142,0,0,4142,4229,2089,2391,4190,0.07,54,9006,53,85.56
2015,8,8/4/2015,7420,493,0,20,1225,152,1397,9310,109,344,306,76,835,4139,0,0,4139,2802,673,3952,4336,0.07,53,9158,53,85.61
2015,8,8/5/2015,7970,496,0,20,1351,151,1522,9988,98,345,304,73,819,4081,0,0,4081,1889,-61,5434,5088,0.06,49,9837,48,85.55
2015,8,8/6/2015,7950,472,0,21,1066,140,1227,9649,100,341,304,84,829,4074,0,0,4074,1886,-364,5395,4746,0.06,51,9509,50,85.53
2015,8,8/7/2015,8100,502,0,26,1574,156,1756,10358,104,347,309,82,842,4032,0,0,4032,3078,1372,4395,5484,0.06,47,10202,46,85.43
2015,8,8/8/2015,8020,505,0,35,1335,156,1526,10051,111,346,305,83,845,4040,0,0,4040,4440,2494,2954,5165,0.06,49,9895,48,85.37
2015,8,8/9/2015,8010,493,0,45,1126,167,1338,9841,101,349,307,79,836,3991,0,0,3991,4437,2344,2949,5014,0.07,49,9674,48,85.33
2015,8,8/10/2015,7640,535,0,38,1144,165,1347,9522,120,341,307,73,841,3990,0,0,3990,4329,2241,2729,4690,0.07,51,9357,50,85.34
2015,8,8/11/2015,7740,586,0,24,1239,133,1396,9722,121,348,304,74,848,3936,0,0,3936,2882,872,4341,4938,0.07,49,9589,49,85.31
2015,8,8/12/2015,7910,632,0,22,1023,163,1208,9750,122,346,306,69,844,3933,0,0,3933,1881,-311,5560,4973,0.07,49,9587,48,85.29
2015,8,8/13/2015,7800,573,0,19,798,152,969,9342,122,345,305,66,838,3881,0,0,3881,1866,-525,5420,4623,0.07,51,9190,50,85.3
2015,8,8/14/2015,7780,525,0,19,1384,141,1544,9849,124,337,304,68,832,3831,0,0,3831,3082,1304,4151,5186,0.06,47,9708,47,85.25
2015,8,8/15/2015,7600,553,0,19,1405,155,1579,9732,123,339,308,66,836,3829,0,0,3829,4317,2570,2764,5066,0.06,48,9577,47,85.21
2015,8,8/16/2015,7050,525,0,19,1586,185,1790,9365,120,341,321,84,866,3777,0,0,3777,4230,2699,2287,4722,0.07,50,9180,49,85.22
2015,8,8/17/2015,6760,519,0,20,1496,186,1702,8981,118,492,305,60,974,3779,0,0,3779,4200,2471,2021,4227,0.09,53,8795,52,85.3
2015,8,8/18/2015,6620,532,0,20,1025,146,1191,8343,127,495,241,73,936,3736,0,0,3736,4190,2017,1916,3672,0.09,56,8197,55,85.47
2015,8,8/19/2015,7020,573,0,20,16,132,168,7761,122,891,0,69,1082,3689,0,0,3689,4200,888,2360,2990,0.11,61,7629,61,85.76
2015,8,8/20/2015,7300,578,0,20,725,99,844,8722,115,892,3,71,1081,3687,0,0,3687,4170,1536,2676,3954,0.1,55,8623,54,85.85
2015,8,8/21/2015,7030,772,0,21,1008,121,1150,8952,99,492,413,64,1068,3636,0,0,3636,4020,1739,2764,4248,0.1,53,8831,52,85.9
2015,8,8/22/2015,7090,869,0,21,1105,142,1268,9227,72,496,414,70,1052,3587,0,0,3587,4167,2052,2787,4588,0.1,50,9085,50,85.89
2015,8,8/23/2015,7400,983,0,22,1051,177,1250,9633,65,499,406,68,1037,3584,0,0,3584,4258,2141,3121,5011,0.09,48,9456,47,85.82
2015,8,8/24/2015,7980,997,0,23,1061,194,1278,10255,57,490,406,65,1018,3522,0,0,3522,4428,2399,3563,5715,0.08,44,10061,43,85.68
2015,8,8/25/2015,8800,571,0,25,1046,175,1246,10617,69,489,811,68,1437,3474,0,0,3474,4668,2220,3730,5707,0.12,46,10442,45,85.54
2015,8,8/26/2015,8620,523,0,30,855,159,1044,10187,115,0,1784,63,1962,3444,0,0,3444,4690,1534,3489,4781,0.17,53,10028,52,85.52
2015,8,8/27/2015,8920,568,0,22,896,132,1050,10538,126,0,1861,63,2049,3450,0,0,3450,4850,1608,3672,5039,0.18,52,10406,52,85.47
2015,8,8/28/2015,8740,697,0,21,1022,91,1134,10571,114,1998,1865,71,4047,3386,0,0,3386,5060,-54,3429,3137,0.36,70,10480,70,85.73
2015,8,8/29/2015,8750,738,0,20,1128,96,1244,10732,107,2993,967,64,4131,3333,0,0,3333,5110,56,3445,3268,0.37,70,10636,69,85.95
2015,8,8/30/2015,8770,686,0,20,1141,109,1270,10726,107,3193,958,73,4331,3300,0,0,3300,5100,-106,3432,3095,0.39,71,10617,71,86.19
2015,8,8/31/2015,8500,688,0,21,1186,163,1370,10558,133,3590,963,60,4746,3230,0,0,3230,4581,-895,3703,2582,0.43,76,10395,75,86.54
2015,9,9/1/2015,8280,746,0,21,1023,184,1228,10254,141,2496,980,64,3681,3179,0,0,3179,4516,-3,3620,3394,0.34,67,10070,66,86.69
2015,9,9/2/2015,8230,797,0,22,1018,211,1251,10278,123,996,1770,59,2949,3185,0,0,3185,4501,733,3634,4144,0.27,60,10067,59,86.7
2015,9,9/3/2015,8490,796,0,21,1025,173,1219,10505,100,997,1800,71,2967,3132,0,0,3132,4578,794,3832,4406,0.26,58,10332,57,86.68
2015,9,9/4/2015,8270,813,0,20,1023,174,1217,10300,84,995,1816,69,2964,3080,0,0,3080,4870,1121,3351,4256,0.27,59,10126,58,86.67
2015,9,9/5/2015,8680,885,0,19,1162,185,1366,10931,110,993,1816,62,2980,3037,0,0,3037,4630,1041,4085,4913,0.26,55,10746,54,86.58
2015,9,9/6/2015,8450,878,0,20,1147,203,1370,10698,117,992,1816,56,2980,2987,0,0,2987,4680,1128,3812,4730,0.26,56,10495,55,86.51
2015,9,9/7/2015,8400,899,0,20,1121,196,1337,10636,129,995,1817,62,3002,2942,0,0,2942,4820,1242,3655,4691,0.26,56,10440,55,86.45
2015,9,9/8/2015,8200,920,0,20,791,211,1022,10142,109,996,1821,67,2993,2889,0,0,2889,4870,1021,3441,4260,0.28,58,9931,57,86.46
2015,9,9/9/2015,8010,962,0,19,691,162,872,9844,105,990,1823,68,2985,2884,0,0,2884,4840,852,3324,3974,0.28,60,9682,59,86.51
